"c2014","c2015","c2016","c2017","c2018","c2019","c2020","c2021","c2022"
"CK20180420900",169,3115,"冷卷",2,9.534,11,"2018-04-20 17:53:42","2018-04-20 17:53:42"
"CK20180420902",169,3115,"冷卷",1,9.87,11,"2018-04-20 17:54:22","2018-04-20 17:54:22"
"CK20180420735",1699,3115,"冷卷",7,58.009,11,"2018-04-20 16:56:56","2018-04-20 17:54:23"
"CKW20180420076",250,3109,"热卷",1,12.005,11,"2018-04-20 17:54:41","2018-04-20 17:54:41"
"CK20180420905",320,33330,"热轧带钢",19,58.9617,11,"2018-04-20 17:55:11","2018-04-20 17:55:51"
"CKW20180420077",193,3109,"热卷",1,12.663,11,"2018-04-20 17:56:06","2018-04-20 17:56:06"
"CK20180420906",320,33330,"热轧带钢",18,58.835,11,"2018-04-20 17:56:24","2018-04-20 17:56:58"
"CK20180420907",2439,3109,"热卷",2,31.087,11,"2018-04-20 17:57:47","2018-04-20 17:57:47"
"CK20180420762",364,3115,"冷卷",1,5.355,11,"2018-04-20 17:11:22","2018-04-20 17:58:17"
"CKW20180420078",2049,3109,"热卷",1,15.617,11,"2018-04-20 17:58:58","2018-04-20 17:58:58"
"CK20180420910",2331,3128,"螺纹钢",12,21.644,11,"2018-04-20 18:01:54","2018-04-20 18:03:02"
"CKW20180420079",2049,3109,"热卷",1,15.47,11,"2018-04-20 18:03:13","2018-04-20 18:03:13"
"CK20180420911",972,3115,"冷卷",2,12.936,11,"2018-04-20 18:03:26","2018-04-20 18:03:26"
"CK20180420915",1857,372,"普碳中板",3,10.2466,11,"2018-04-20 18:04:36","2018-04-20 18:04:36"
"CK20180420916",1851,376,"低合金中板",1,2.9015,11,"2018-04-20 18:06:25","2018-04-20 18:06:25"
"CKW20180420080",193,3109,"热卷",1,14.644,11,"2018-04-20 18:07:07","2018-04-20 18:07:07"
"CK20180420917",2180,3109,"热卷",1,14.504,11,"2018-04-20 18:07:20","2018-04-20 18:07:20"
"CKW20180420081",471,3115,"冷卷",1,6.314,11,"2018-04-20 18:11:01","2018-04-20 18:11:01"
"CK20180420918",501,36,"盘螺",21,27.8194,11,"2018-04-20 18:12:10","2018-04-20 18:12:42"
"CKW20180420082",253,3109,"热卷",1,19.901,11,"2018-04-20 18:13:21","2018-04-20 18:13:21"
"CK20180420923",427,3115,"冷卷",1,5.187,11,"2018-04-20 18:19:23","2018-04-20 18:19:23"
"CKW20180420083",273,3115,"冷卷",1,8.771,11,"2018-04-20 18:20:12","2018-04-20 18:20:12"
"CK20180420924",1449,3109,"热卷",1,15.407,11,"2018-04-20 18:21:43","2018-04-20 18:21:43"
"CKW20180420084",1449,3109,"热卷",2,25.6725,11,"2018-04-20 18:23:22","2018-04-20 18:23:22"
"CK20180420925",1400,3105,"低合金卷",7,138.089,11,"2018-04-20 18:25:10","2018-04-20 18:25:10"
"CK20180420928",1400,33414,"低合金中厚板",1,4.0621,11,"2018-04-20 18:26:26","2018-04-20 18:26:26"
"CK20180420928",1400,376,"低合金中板",15,37.0146,11,"2018-04-20 18:26:26","2018-04-20 18:26:26"
"CK20180420928",1400,372,"普碳中板",10,22.3853,11,"2018-04-20 18:26:26","2018-04-20 18:26:26"
"CKW20180420085",471,3115,"冷卷",4,15.12,11,"2018-04-20 18:26:38","2018-04-20 18:26:38"
"CK20180420927",1400,376,"低合金中板",3,16.9253,11,"2018-04-20 18:27:03","2018-04-20 18:27:03"
"CK20180420931",952,316,"H型钢",2,7.1435,11,"2018-04-20 18:28:06","2018-04-20 18:28:06"
"CKW20180420086",1774,33320,"镀铝锌卷",1,5.859,11,"2018-04-20 18:28:12","2018-04-20 18:28:12"
"CK20180420937",1621,376,"低合金中板",17,35.3864,11,"2018-04-20 18:28:16","2018-04-20 18:28:16"
"CK20180420937",1621,372,"普碳中板",67,124.1534,11,"2018-04-20 18:28:16","2018-04-20 18:28:16"
"CK20180420930",2609,376,"低合金中板",15,34.3315,11,"2018-04-20 18:29:09","2018-04-20 18:30:11"
"CK20180420933",1851,376,"低合金中板",3,6.3294,11,"2018-04-20 18:30:30","2018-04-20 18:30:30"
"CK20180420932",2609,372,"普碳中板",3,10.5777,11,"2018-04-20 18:30:35","2018-04-20 18:30:35"
"CK20180420935",1091,3109,"热卷",2,26.733,11,"2018-04-20 18:33:53","2018-04-20 18:33:53"
"CK20180420936",952,3120,"酸洗卷",2,13.4365,11,"2018-04-20 18:34:39","2018-04-20 18:34:39"
"CK20180420940",200,33419,"矩形坯",36,56.0455,11,"2018-04-20 18:36:53","2018-04-20 18:36:53"
"CK20180420943",194,3105,"低合金卷",2,26.4075,11,"2018-04-20 18:37:01","2018-04-20 18:37:01"
"CK20180420944",189,33320,"镀铝锌卷",1,6.601,11,"2018-04-20 18:37:53","2018-04-20 18:37:53"
"CK20180420949",427,3115,"冷卷",10,38.64,11,"2018-04-20 18:38:43","2018-04-20 18:38:43"
"CK20180420946",502,33419,"矩形坯",36,56.0455,11,"2018-04-20 18:38:25","2018-04-20 18:39:01"
"CKW20180420088",789,33320,"镀铝锌卷",1,6.601,11,"2018-04-20 18:39:38","2018-04-20 18:39:38"
"CKW20180420087",1449,3109,"热卷",1,14.798,11,"2018-04-20 18:39:44","2018-04-20 18:39:44"
"CK20180420948",1761,372,"普碳中板",1,5.0771,11,"2018-04-20 18:39:29","2018-04-20 18:40:18"
"CK20180420951",1621,376,"低合金中板",3,10.3677,11,"2018-04-20 18:40:41","2018-04-20 18:40:41"
"CK20180420950",1761,372,"普碳中板",1,5.803,11,"2018-04-20 18:40:48","2018-04-20 18:41:31"
"CKW20180420089",1901,3109,"热卷",1,15.407,11,"2018-04-20 18:41:59","2018-04-20 18:41:59"
"CK20180420954",959,372,"普碳中板",2,4.487,11,"2018-04-20 18:42:14","2018-04-20 18:42:14"
"CK20180420952",1761,372,"普碳中板",1,2.352,11,"2018-04-20 18:41:42","2018-04-20 18:42:25"
"CKW20180420090",1959,3115,"冷卷",1,7.112,11,"2018-04-20 18:42:37","2018-04-20 18:42:37"
"CK20180420956",1851,372,"普碳中板",1,3.9844,11,"2018-04-20 18:43:18","2018-04-20 18:43:18"
"CKW20180420091",1959,3115,"冷卷",1,5.509,11,"2018-04-20 18:45:10","2018-04-20 18:45:10"
"CK20180420961",952,316,"H型钢",7,15.8676,11,"2018-04-20 18:45:37","2018-04-20 18:45:37"
"CK20180420963",1621,372,"普碳中板",3,12.1814,11,"2018-04-20 18:47:45","2018-04-20 18:47:45"
"CKW20180420092",1158,3120,"酸洗卷",2,13.4365,11,"2018-04-20 18:48:56","2018-04-20 18:48:56"
"CK20180420968",1851,372,"普碳中板",1,3.6995,11,"2018-04-20 18:49:42","2018-04-20 18:49:42"
"CK20180420969",200,33419,"矩形坯",36,55.5751,11,"2018-04-20 18:50:28","2018-04-20 18:50:28"
"CK20180420970",1851,372,"普碳中板",8,16.4437,11,"2018-04-20 18:50:28","2018-04-20 18:50:28"
"CK20180420835",344,3109,"热卷",2,15.274,11,"2018-04-20 17:37:41","2018-04-20 18:52:01"
"CK20180420971",959,372,"普碳中板",9,18.4716,11,"2018-04-20 18:52:10","2018-04-20 18:52:10"
"CK20180420934",2221,3109,"热卷",1,18.039,11,"2018-04-20 18:30:59","2018-04-20 18:52:47"
"CKW20180420093",2164,3109,"热卷",1,15.106,11,"2018-04-20 18:52:58","2018-04-20 18:52:58"
"CK20180420819",2221,3109,"热卷",1,18.1755,11,"2018-04-20 17:28:22","2018-04-20 18:53:40"
"CK20180420974",427,3115,"冷卷",8,31.073,11,"2018-04-20 18:54:15","2018-04-20 18:54:15"
"CK20180420973",502,33419,"矩形坯",36,55.5751,11,"2018-04-20 18:54:23","2018-04-20 18:55:00"
"CKW20180420094",381,3105,"低合金卷",2,35.616,11,"2018-04-20 18:55:14","2018-04-20 18:55:14"
"CK20180420979",952,372,"普碳中板",8,14.3031,11,"2018-04-20 18:56:44","2018-04-20 18:56:44"
"CK20180420977",364,3115,"冷卷",2,6.552,11,"2018-04-20 18:56:56","2018-04-20 18:56:56"
"CK20180420985",1761,372,"普碳中板",8,14.3031,11,"2018-04-20 18:58:51","2018-04-20 18:58:51"
"CK20180420980",242,33414,"低合金中厚板",1,3.7716,11,"2018-04-20 18:58:21","2018-04-20 18:58:54"
"CK20180420983",1761,372,"普碳中板",2,7.042,11,"2018-04-20 18:58:47","2018-04-20 18:59:23"
"CK20180420984",2609,372,"普碳中板",1,2.926,11,"2018-04-20 18:59:28","2018-04-20 18:59:28"
"CK20180420953",320,33330,"热轧带钢",18,58.814,11,"2018-04-20 18:42:27","2018-04-20 18:59:53"
"CK20180420997",2331,3128,"螺纹钢",8,12.2108,11,"2018-04-20 19:09:15","2018-04-20 19:09:15"
"CK20180420996",1621,3109,"热卷",1,19.8884,11,"2018-04-20 19:11:09","2018-04-20 19:11:09"
"CK20180420998",320,33330,"热轧带钢",18,58.632,11,"2018-04-20 19:12:12","2018-04-20 19:12:51"
"CK20180420986",292,3105,"低合金卷",2,13.566,11,"2018-04-20 19:01:23","2018-04-20 19:15:33"
"CKW20180420095",194,3109,"热卷",1,20.139,11,"2018-04-20 19:16:21","2018-04-20 19:16:21"
"CK20180420967",250,3115,"冷卷",1,5.593,11,"2018-04-20 18:50:00","2018-04-20 19:16:35"
"CK20180420929",194,3105,"低合金卷",2,15.281,11,"2018-04-20 18:29:14","2018-04-20 19:16:47"
"CK20180420999",1400,3109,"热卷",4,62.076,11,"2018-04-20 19:12:29","2018-04-20 19:18:30"
"CK20180420993",1400,3109,"热卷",4,62.412,11,"2018-04-20 19:09:52","2018-04-20 19:18:56"
"CK201804201002",952,372,"普碳中板",2,4.5549,11,"2018-04-20 19:19:34","2018-04-20 19:19:34"
"CK201804201006",200,33419,"矩形坯",36,55.5149,11,"2018-04-20 19:24:34","2018-04-20 19:24:34"
"CK201804201008",502,33419,"矩形坯",36,55.5149,11,"2018-04-20 19:26:00","2018-04-20 19:26:39"
"CK20180420938",427,3115,"冷卷",1,4.641,11,"2018-04-20 18:36:31","2018-04-20 19:27:39"
"CK20180420972",427,3115,"冷卷",3,15.435,11,"2018-04-20 18:53:29","2018-04-20 19:28:40"
"CK201804201009",320,33330,"热轧带钢",18,58.842,11,"2018-04-20 19:31:30","2018-04-20 19:32:09"
"CK20180420882",972,3115,"冷卷",1,3.983,11,"2018-04-20 17:49:12","2018-04-20 19:32:11"
"CK20180420947",972,3115,"冷卷",1,3.5,11,"2018-04-20 18:39:29","2018-04-20 19:32:29"
"CK20180420826",972,3115,"冷卷",1,4.725,11,"2018-04-20 17:33:16","2018-04-20 19:32:57"
"CK201804201001",320,33330,"热轧带钢",18,58.765,11,"2018-04-20 19:19:23","2018-04-20 19:33:04"
"CK20180420797",972,3115,"冷卷",1,4.886,11,"2018-04-20 17:24:01","2018-04-20 19:33:14"
"CK201804201004",220,3109,"热卷",2,14.553,11,"2018-04-20 19:23:59","2018-04-20 19:35:51"
"CK20180420987",344,3105,"低合金卷",5,33.845,11,"2018-04-20 19:02:19","2018-04-20 19:36:57"
"CK201804201018",2454,3119,"镀锌卷",2,10.15,11,"2018-04-20 19:42:05","2018-04-20 19:42:41"
"CK20180420962",2454,3119,"镀锌卷",4,23.527,11,"2018-04-20 18:48:08","2018-04-20 19:42:55"
"CK20180420926",2454,3119,"镀锌卷",2,10.724,11,"2018-04-20 18:27:24","2018-04-20 19:43:05"
"CK201804201003",2454,3119,"镀锌卷",6,36.512,11,"2018-04-20 19:22:38","2018-04-20 19:43:16"
"CK201804201022",952,376,"低合金中板",5,11.1111,11,"2018-04-20 19:45:42","2018-04-20 19:45:42"
"CK201804201022",952,372,"普碳中板",1,2.2421,11,"2018-04-20 19:45:42","2018-04-20 19:45:42"
"CK201804201027",200,33419,"矩形坯",36,55.9825,11,"2018-04-20 19:49:28","2018-04-20 19:49:28"
"CK201804201031",502,33419,"矩形坯",36,55.9825,11,"2018-04-20 19:50:41","2018-04-20 19:51:17"
"CK20180420945",364,3115,"冷卷",2,5.488,11,"2018-04-20 18:38:24","2018-04-20 19:55:49"
"CK201804201000",364,3115,"冷卷",2,5.46,11,"2018-04-20 19:14:22","2018-04-20 19:56:11"
"CK201804201007",364,3115,"冷卷",2,6.699,11,"2018-04-20 19:25:27","2018-04-20 19:56:31"
"CKW20180420096",789,33320,"镀铝锌卷",3,18.011,11,"2018-04-20 19:59:05","2018-04-20 19:59:05"
"CK201804201042",972,3114,"冷板",3,11.816,11,"2018-04-20 19:59:39","2018-04-20 20:00:16"
"CK201804201047",959,372,"普碳中板",1,3.7716,11,"2018-04-20 20:00:31","2018-04-20 20:01:08"
"CK201804201012",192,3115,"冷卷",3,16.926,11,"2018-04-20 19:32:45","2018-04-20 20:11:48"
"CK201804201021",192,3115,"冷卷",1,3.675,11,"2018-04-20 19:46:05","2018-04-20 20:12:29"
"CK20180420988",192,3115,"冷卷",2,10.003,11,"2018-04-20 19:02:56","2018-04-20 20:12:56"
"CK201804201065",952,376,"低合金中板",3,17.0898,11,"2018-04-20 20:20:39","2018-04-20 20:20:39"
"CKW20180420097",789,33320,"镀铝锌卷",6,43.442,11,"2018-04-20 20:22:33","2018-04-20 20:22:33"
"CK201804201062",1400,3109,"热卷",1,12.432,11,"2018-04-20 20:16:46","2018-04-20 20:28:59"
"CK201804201025",1400,3109,"热卷",4,56.399,11,"2018-04-20 19:48:39","2018-04-20 20:29:11"
"CK201804201072",775,376,"低合金中板",4,15.0136,11,"2018-04-20 20:30:10","2018-04-20 20:30:48"
"CK20180420978",1588,3115,"冷卷",3,14.273,11,"2018-04-20 18:58:06","2018-04-20 20:33:11"
"CK201804201076",952,33320,"镀铝锌卷",4,23.198,11,"2018-04-20 20:32:30","2018-04-20 20:33:13"
"CK20180420981",427,3115,"冷卷",5,19.943,11,"2018-04-20 18:58:29","2018-04-20 20:33:27"
"CK201804201026",1400,3109,"热卷",5,70.455,11,"2018-04-20 19:49:07","2018-04-20 20:33:46"
"CKW20180420098",1838,3109,"热卷",1,20.2055,11,"2018-04-20 20:34:11","2018-04-20 20:34:11"
"CK201804201032",427,3115,"冷卷",1,5.586,11,"2018-04-20 19:51:53","2018-04-20 20:34:49"
"CK201804201017",192,3115,"冷卷",2,16.492,11,"2018-04-20 19:41:02","2018-04-20 20:35:05"
"CK201804201079",364,3114,"冷板",2,7.749,11,"2018-04-20 20:34:46","2018-04-20 20:35:22"
"CK201804201070",427,3115,"冷卷",1,5.264,11,"2018-04-20 20:26:36","2018-04-20 20:35:47"
"CK201804201080",364,3114,"冷板",1,3.976,11,"2018-04-20 20:35:15","2018-04-20 20:35:49"
"CK201804201057",177,3115,"冷卷",1,5.019,11,"2018-04-20 20:10:31","2018-04-20 20:36:51"
"CK201804201085",903,33320,"镀铝锌卷",2,11.942,11,"2018-04-20 20:36:49","2018-04-20 20:37:29"
"CK201804201090",1960,3133,"圆钢",10,18.4982,11,"2018-04-20 20:41:53","2018-04-20 20:42:31"
"CK201804201091",1690,3108,"容器板",8,18.9147,11,"2018-04-20 20:43:25","2018-04-20 20:44:10"
"CK201804201093",200,33419,"矩形坯",36,56.0406,11,"2018-04-20 20:45:13","2018-04-20 20:45:13"
"CK201804201095",502,33419,"矩形坯",36,56.0406,11,"2018-04-20 20:46:19","2018-04-20 20:47:00"
"CK201804201005",189,3109,"热卷",12,152.306,11,"2018-04-20 19:24:45","2018-04-20 20:47:33"
"CK20180420453",189,3109,"热卷",2,26.306,11,"2018-04-20 13:31:18","2018-04-20 20:48:09"
"CK20180420443",189,3109,"热卷",1,11.109,11,"2018-04-20 13:22:24","2018-04-20 20:48:23"
"CK20180420430",189,3109,"热卷",4,54.047,11,"2018-04-20 13:16:03","2018-04-20 20:48:35"
"CK20180420399",189,3109,"热卷",6,69.916,11,"2018-04-20 12:54:44","2018-04-20 20:48:57"
"CK20180420422",189,3109,"热卷",6,74.368,11,"2018-04-20 13:12:13","2018-04-20 20:49:14"
"CK201804201100",972,3114,"冷板",2,7.616,11,"2018-04-20 20:52:37","2018-04-20 20:53:33"
"CK201804201096",1711,3120,"酸洗卷",3,16.814,11,"2018-04-20 20:46:47","2018-04-20 20:53:39"
"CK201804201067",1711,3120,"酸洗卷",3,21.763,11,"2018-04-20 20:24:57","2018-04-20 20:54:00"
"CK201804201102",1761,372,"普碳中板",6,16.0153,11,"2018-04-20 20:53:28","2018-04-20 20:54:51"
"CK201804201103",2153,3114,"冷板",1,3.822,11,"2018-04-20 20:54:41","2018-04-20 20:55:20"
"CK201804201111",967,33330,"热轧带钢",12,38.598,11,"2018-04-20 20:59:03","2018-04-20 20:59:47"
"CK201804201066",1711,3120,"酸洗卷",7,31.269,11,"2018-04-20 20:23:43","2018-04-20 21:01:27"
"CK201804201035",1711,3120,"酸洗卷",1,5.852,11,"2018-04-20 19:52:55","2018-04-20 21:02:01"
"CK201804201113",200,33419,"矩形坯",36,56.1176,11,"2018-04-20 21:02:11","2018-04-20 21:02:11"
"CK201804201114",502,33419,"矩形坯",36,56.1176,11,"2018-04-20 21:03:36","2018-04-20 21:04:16"
"CK201804201120",1178,3128,"螺纹钢",6,9.989,11,"2018-04-20 21:08:14","2018-04-20 21:08:59"
"CK201804201056",1108,3115,"冷卷",2,13.531,11,"2018-04-20 20:09:57","2018-04-20 21:11:08"
"CK201804201123",320,33330,"热轧带钢",19,62.1509,11,"2018-04-20 21:10:28","2018-04-20 21:11:08"
"CK201804201082",1108,3115,"冷卷",4,27.013,11,"2018-04-20 20:35:45","2018-04-20 21:11:43"
"CK201804201117",1613,33441,"不锈钢冷卷",1,6.0109,11,"2018-04-20 21:04:57","2018-04-20 21:12:54"
"CK201804201116",1613,33441,"不锈钢冷卷",1,4.6221,11,"2018-04-20 21:04:34","2018-04-20 21:13:07"
"CK201804201115",1613,33441,"不锈钢冷卷",1,4.6473,11,"2018-04-20 21:04:12","2018-04-20 21:13:19"
"CK201804201089",1613,33441,"不锈钢冷卷",4,20.5268,11,"2018-04-20 20:41:50","2018-04-20 21:13:31"
"CK201804201127",775,372,"普碳中板",3,6.3035,11,"2018-04-20 21:13:43","2018-04-20 21:13:43"
"CK201804201130",1761,376,"低合金中板",1,2.198,11,"2018-04-20 21:17:42","2018-04-20 21:18:25"
"CK201804201131",1761,376,"低合金中板",9,19.4348,11,"2018-04-20 21:18:54","2018-04-20 21:19:40"
"CK201804201129",1108,3115,"冷卷",2,10.633,11,"2018-04-20 21:15:07","2018-04-20 21:28:56"
"CK201804201106",1108,3115,"冷卷",5,26.089,11,"2018-04-20 20:55:39","2018-04-20 21:29:04"
"CK201804201138",433,33414,"低合金中厚板",13,48.7431,11,"2018-04-20 21:29:04","2018-04-20 21:29:40"
"CK201804201138",433,376,"低合金中板",3,10.9529,11,"2018-04-20 21:29:04","2018-04-20 21:29:40"
"CK201804201147",427,3115,"冷卷",4,24.892,11,"2018-04-20 21:44:29","2018-04-20 21:45:07"
"CK201804201147",427,3120,"酸洗卷",2,12.971,11,"2018-04-20 21:44:29","2018-04-20 21:45:07"
"CK201804201061",1588,3115,"冷卷",2,10.101,11,"2018-04-20 20:16:34","2018-04-20 21:45:33"
"CK201804201148",1400,3128,"螺纹钢",2,3.9228,11,"2018-04-20 21:45:28","2018-04-20 21:46:12"
"CK201804201149",2229,3128,"螺纹钢",4,7.861,11,"2018-04-20 21:45:59","2018-04-20 21:46:44"
"CK201804201154",1046,323,"无缝管",80,21.5334,11,"2018-04-20 21:50:24","2018-04-20 21:50:24"
"CK201804201161",1852,323,"无缝管",80,21.5334,11,"2018-04-20 21:52:12","2018-04-20 21:52:50"
"CK201804201162",2192,33527,"盘圆",2,2.6656,11,"2018-04-20 21:55:52","2018-04-20 21:57:13"
"CK201804201164",1400,33527,"盘圆",15,20.762,11,"2018-04-20 21:57:09","2018-04-20 21:57:54"
"CK201804201069",1901,3115,"冷卷",2,6.552,11,"2018-04-20 20:25:48","2018-04-20 22:00:55"
"CK201804201081",1901,3115,"冷卷",1,3.402,11,"2018-04-20 20:35:31","2018-04-20 22:01:29"
"CK201804201171",320,33330,"热轧带钢",22,62.293,11,"2018-04-20 22:04:42","2018-04-20 22:05:24"
"CK201804201181",1400,3128,"螺纹钢",11,21.5768,11,"2018-04-20 22:07:34","2018-04-20 22:08:25"
"CK201804201182",200,33419,"矩形坯",36,56.2429,11,"2018-04-20 22:08:41","2018-04-20 22:08:41"
"CK201804201183",502,33419,"矩形坯",36,56.2429,11,"2018-04-20 22:10:28","2018-04-20 22:11:03"
"CK201804201075",1613,33441,"不锈钢冷卷",1,6.0207,11,"2018-04-20 20:32:09","2018-04-20 22:17:52"
"CK201804201087",1613,33441,"不锈钢冷卷",1,5.5048,11,"2018-04-20 20:39:42","2018-04-20 22:18:33"
"CK201804201068",1613,33441,"不锈钢冷卷",1,5.978,11,"2018-04-20 20:25:26","2018-04-20 22:18:51"
"CK201804201188",1613,33441,"不锈钢冷卷",1,5.6154,11,"2018-04-20 22:18:50","2018-04-20 22:19:30"
"CK201804201189",2229,3128,"螺纹钢",11,21.5502,11,"2018-04-20 22:16:26","2018-04-20 22:20:44"
"CK201804201207",937,3133,"圆钢",1,2.31,11,"2018-04-20 22:37:29","2018-04-20 22:37:29"
"CK201804201216",937,3133,"圆钢",22,37.1959,11,"2018-04-20 22:41:24","2018-04-20 22:41:24"
"CK201804201227",627,3133,"圆钢",1,2.3072,11,"2018-04-20 22:48:54","2018-04-20 22:50:05"
"CK201804201230",627,3133,"圆钢",22,37.198,11,"2018-04-20 22:51:54","2018-04-20 22:56:55"
"CK201804201206",177,3115,"冷卷",1,7.4865,11,"2018-04-20 22:38:23","2018-04-20 23:05:00"
"CK201804201205",177,3115,"冷卷",2,15.897,11,"2018-04-20 22:38:03","2018-04-20 23:05:13"
"CK201804201233",177,3115,"冷卷",6,48.5695,11,"2018-04-20 23:05:18","2018-04-20 23:05:59"
"CK201804201234",2229,3128,"螺纹钢",4,7.329,11,"2018-04-20 23:11:44","2018-04-20 23:12:47"
"CK201804201202",1400,3109,"热卷",4,58.569,11,"2018-04-20 22:35:06","2018-04-20 23:24:23"
"CK201804201237",2229,3128,"螺纹钢",14,27.335,11,"2018-04-20 23:25:09","2018-04-20 23:26:32"
"CK201804201241",1761,376,"低合金中板",3,17.0898,11,"2018-04-20 23:29:47","2018-04-20 23:30:27"
"CK201804201244",1761,376,"低合金中板",4,22.7276,11,"2018-04-20 23:32:58","2018-04-20 23:33:39"
"CK201804201245",1761,376,"低合金中板",2,10.7702,11,"2018-04-20 23:34:41","2018-04-20 23:35:18"
"CKW20180420099",1061,33401,"车轮钢卷",3,40.334,11,"2018-04-20 23:36:45","2018-04-20 23:36:45"
"CKW20180420100",1061,33401,"车轮钢卷",4,53.158,11,"2018-04-20 23:37:40","2018-04-20 23:37:40"
"CK201804201246",501,36,"盘螺",28,36.75,11,"2018-04-20 23:38:32","2018-04-20 23:39:10"
"CKW20180420101",350,33401,"车轮钢卷",3,43.435,11,"2018-04-20 23:39:52","2018-04-20 23:39:52"
"CKW20180420102",350,33401,"车轮钢卷",10,131.5755,11,"2018-04-20 23:41:07","2018-04-20 23:41:07"
"CKW20180420103",350,33401,"车轮钢卷",1,11.375,11,"2018-04-20 23:44:11","2018-04-20 23:44:11"
"CKW20180420104",1061,33401,"车轮钢卷",1,13.335,11,"2018-04-20 23:45:16","2018-04-20 23:45:16"
"CK201804201253",775,376,"低合金中板",1,3.5056,11,"2018-04-20 23:50:41","2018-04-20 23:51:16"
"CK201804201259",200,33419,"矩形坯",36,55.8586,11,"2018-04-20 23:51:37","2018-04-20 23:51:37"
"CK201804201254",775,376,"低合金中板",1,3.7352,11,"2018-04-20 23:51:28","2018-04-20 23:52:03"
"CK201804201257",775,372,"普碳中板",1,2.0398,11,"2018-04-20 23:51:51","2018-04-20 23:52:30"
"CK201804201260",502,33419,"矩形坯",36,55.8586,11,"2018-04-20 23:53:07","2018-04-20 23:53:47"
"CK201804201232",1613,33441,"不锈钢冷卷",1,4.6025,11,"2018-04-20 22:57:08","2018-04-20 23:55:56"
"CK201804201199",1613,33441,"不锈钢冷卷",1,4.4786,11,"2018-04-20 22:34:33","2018-04-20 23:56:27"
"CK201804201201",1613,33441,"不锈钢冷卷",3,14.4235,11,"2018-04-20 22:34:59","2018-04-20 23:56:48"
"CK201804201200",1400,3109,"热卷",2,29.337,11,"2018-04-20 22:34:49","2018-04-20 23:57:59"
"CK201804201258",1400,3109,"热卷",2,29.246,11,"2018-04-20 23:52:08","2018-04-20 23:58:10"
"CK20180421008",952,376,"低合金中板",7,21.4844,11,"2018-04-21 00:06:06","2018-04-21 00:06:06"
"CK20180421017",2609,372,"普碳中板",5,19.7848,11,"2018-04-21 00:15:31","2018-04-21 00:16:12"
"CK20180421013",177,3115,"冷卷",3,24.4895,11,"2018-04-21 00:11:19","2018-04-21 00:19:36"
"CK201804201231",177,3115,"冷卷",2,16.1665,11,"2018-04-20 22:56:38","2018-04-21 00:19:50"
"CK201804201163",177,3115,"冷卷",1,8.0255,11,"2018-04-20 21:57:08","2018-04-21 00:20:14"
"CK20180421018",1621,372,"普碳中板",14,37.2981,11,"2018-04-21 00:19:57","2018-04-21 00:20:51"
"CK20180421019",200,33419,"矩形坯",36,55.8292,11,"2018-04-21 00:20:59","2018-04-21 00:20:59"
"CK20180421021",502,33419,"矩形坯",36,55.8292,11,"2018-04-21 00:22:07","2018-04-21 00:22:53"
"CK201804201217",297,3109,"热卷",1,11.837,11,"2018-04-20 22:44:11","2018-04-21 00:25:03"
"CK201804201226",1621,3109,"热卷",1,19.9948,11,"2018-04-20 22:48:22","2018-04-21 00:25:35"
"CK201804201247",948,3109,"热卷",1,14.273,11,"2018-04-20 23:40:04","2018-04-21 00:26:17"
"CK20180421011",662,3109,"热卷",1,20.468,11,"2018-04-21 00:10:15","2018-04-21 00:26:46"
"CK20180421005",427,3115,"冷卷",4,19.474,11,"2018-04-21 00:03:25","2018-04-21 00:30:48"
"CK201804201228",1588,3115,"冷卷",1,5.369,11,"2018-04-20 22:50:28","2018-04-21 00:31:22"
"CK201804201172",1588,3115,"冷卷",1,4.963,11,"2018-04-20 22:05:33","2018-04-21 00:31:54"
"CK201804201229",192,3120,"酸洗卷",1,7.952,11,"2018-04-20 22:50:39","2018-04-21 00:32:29"
"CK20180421020",1711,3120,"酸洗卷",3,22.743,11,"2018-04-21 00:22:07","2018-04-21 00:37:39"
"CK20180421012",1400,3109,"热卷",4,58.576,11,"2018-04-21 00:10:50","2018-04-21 00:45:20"
"CK20180421039",1400,3128,"螺纹钢",2,3.9214,11,"2018-04-21 00:46:37","2018-04-21 00:47:22"
"CK20180421042",2229,3128,"螺纹钢",6,11.704,11,"2018-04-21 00:47:30","2018-04-21 00:48:24"
"CK20180421043",1621,372,"普碳中板",6,22.7738,11,"2018-04-21 00:50:48","2018-04-21 00:51:25"
"CK20180421047",242,376,"低合金中板",8,18.2693,11,"2018-04-21 00:51:46","2018-04-21 00:52:29"
"CK20180421031",1129,3119,"镀锌卷",5,23.366,11,"2018-04-21 00:31:41","2018-04-21 00:52:42"
"CK20180421031",1129,3115,"冷卷",9,35.805,11,"2018-04-21 00:31:41","2018-04-21 00:52:42"
"CK20180421036",1913,3119,"镀锌卷",3,14.1225,11,"2018-04-21 00:36:04","2018-04-21 00:54:00"
"CK20180421050",972,3114,"冷板",2,8.253,11,"2018-04-21 00:55:59","2018-04-21 00:56:36"
"CK20180421037",1850,3115,"冷卷",5,20.65,11,"2018-04-21 00:36:21","2018-04-21 00:57:39"
"CK20180421055",192,3114,"冷板",4,15.351,11,"2018-04-21 00:59:51","2018-04-21 01:00:30"
"CK20180421014",2522,3120,"酸洗卷",1,13.734,11,"2018-04-21 00:12:07","2018-04-21 01:03:04"
