"r2014","r2015","r2016","r2017","r2018","r2019","r2020","r2021","r2022"
"RK20180419640",948,3105,"低合金卷",6,135.1315,2,"2018-04-19 17:43:43","2018-04-19 17:43:43"
"RK20180419642",433,376,"低合金中板",3,5.2311,2,"2018-04-19 17:43:57","2018-04-19 17:43:57"
"RK20180419644",1851,372,"普碳中板",1,3.8682,2,"2018-04-19 17:44:21","2018-04-19 17:44:21"
"RK20180419646",250,3115,"冷卷",1,4.949,2,"2018-04-19 17:44:33","2018-04-19 17:44:33"
"RK20180419647",410,3115,"冷卷",1,3.633,2,"2018-04-19 17:45:04","2018-04-19 17:45:04"
"RK20180419649",250,3109,"热卷",1,14.651,2,"2018-04-19 17:45:19","2018-04-19 17:45:19"
"RK20180419655",1761,376,"低合金中板",6,33.4978,2,"2018-04-19 17:46:08","2018-04-19 17:46:08"
"RK20180419665",1857,376,"低合金中板",4,20.9909,2,"2018-04-19 17:52:19","2018-04-19 17:52:19"
"RK20180419669",1222,3109,"热卷",1,20.363,2,"2018-04-19 17:56:05","2018-04-19 17:56:05"
"RK20180416904",1628,3115,"冷卷",2,9.464,2,"2018-04-19 17:56:14","2018-04-19 17:56:14"
"RK20180419673",1761,376,"低合金中板",2,4.4114,2,"2018-04-19 17:57:06","2018-04-19 17:57:06"
"RK20180416889",1108,3115,"冷卷",1,4.298,2,"2018-04-19 17:57:30","2018-04-19 17:57:30"
"RK20180416878",972,3115,"冷卷",1,3.234,2,"2018-04-19 17:58:41","2018-04-19 17:58:41"
"RK20180416849",1400,3115,"冷卷",5,18.473,2,"2018-04-19 18:01:23","2018-04-19 18:01:23"
"RK20180417146",2439,3109,"热卷",3,46.809,2,"2018-04-19 18:07:01","2018-04-19 18:07:01"
"RK20180417145",2439,3109,"热卷",3,46.683,2,"2018-04-19 18:07:02","2018-04-19 18:07:02"
"RK20180419892",200,33330,"热轧带钢",12,39.242,2,"2018-04-19 18:07:33","2018-04-19 18:07:33"
"RK20180417147",2439,3109,"热卷",3,46.83,2,"2018-04-19 18:09:53","2018-04-19 18:09:53"
"RK20180417144",2439,3109,"热卷",3,46.466,2,"2018-04-19 18:11:37","2018-04-19 18:11:37"
"RK20180417149",2439,3109,"热卷",2,31.171,2,"2018-04-19 18:12:09","2018-04-19 18:12:09"
"RK20180419894",1055,316,"H型钢",7,42.3948,2,"2018-04-19 18:12:20","2018-04-19 18:12:20"
"RK20180419896",200,33330,"热轧带钢",12,39.046,2,"2018-04-19 18:15:26","2018-04-19 18:15:26"
"RK20180419898",502,33419,"矩形坯",36,55.9629,2,"2018-04-19 18:15:28","2018-04-19 18:15:28"
"RK20180419905",2213,316,"H型钢",2,3.696,2,"2018-04-19 18:17:25","2018-04-19 18:17:25"
"RK20180419900",1055,316,"H型钢",8,48.4512,2,"2018-04-19 18:19:03","2018-04-19 18:19:03"
"RK20180419901",305,379,"花纹卷",1,12.789,2,"2018-04-19 18:19:03","2018-04-19 18:19:03"
"RK20180419903",200,33330,"热轧带钢",12,39.242,2,"2018-04-19 18:19:42","2018-04-19 18:19:42"
"RK20180417178",1400,3109,"热卷",4,46.025,2,"2018-04-19 18:20:58","2018-04-19 18:20:58"
"RK20180419916",345,3115,"冷卷",1,9.723,2,"2018-04-19 18:21:39","2018-04-19 18:21:39"
"RK20180419906",1149,3120,"酸洗卷",1,6.7795,2,"2018-04-19 18:21:43","2018-04-19 18:21:43"
"RK20180419907",498,3109,"热卷",4,82.068,2,"2018-04-19 18:23:04","2018-04-19 18:23:04"
"RK20180419909",245,379,"花纹卷",1,14.686,2,"2018-04-19 18:24:12","2018-04-19 18:24:12"
"RK20180419911",305,379,"花纹卷",1,12.782,2,"2018-04-19 18:25:06","2018-04-19 18:25:06"
"RK20180419913",1055,316,"H型钢",7,42.3948,2,"2018-04-19 18:25:42","2018-04-19 18:25:42"
"RK20180419915",193,379,"花纹卷",3,43.82,2,"2018-04-19 18:26:09","2018-04-19 18:26:09"
"RK20180417180",1400,3109,"热卷",3,34.748,2,"2018-04-19 18:26:19","2018-04-19 18:26:19"
"RK20180419922",1091,3120,"酸洗卷",4,23.73,2,"2018-04-19 18:27:48","2018-04-19 18:27:48"
"RK20180419922",1091,3109,"热卷",4,54.4145,2,"2018-04-19 18:27:48","2018-04-19 18:27:48"
"RK20180419917",1055,316,"H型钢",8,48.4512,2,"2018-04-19 18:27:58","2018-04-19 18:27:58"
"RK20180419920",502,33419,"矩形坯",36,55.8348,2,"2018-04-19 18:28:47","2018-04-19 18:28:47"
"RK20180416919",169,3119,"镀锌卷",7,39.886,2,"2018-04-19 18:29:36","2018-04-19 18:29:36"
"RK20180419926",502,33419,"矩形坯",36,56.0014,2,"2018-04-19 18:33:20","2018-04-19 18:33:20"
"RK20180417152",2439,3109,"热卷",2,31.262,2,"2018-04-19 18:35:55","2018-04-19 18:35:55"
"RK20180417179",1400,3109,"热卷",4,46.277,2,"2018-04-19 18:36:48","2018-04-19 18:36:48"
"RK20180419930",502,33419,"矩形坯",36,55.7382,2,"2018-04-19 18:38:05","2018-04-19 18:38:05"
"RK20180419931",1055,316,"H型钢",7,42.3948,2,"2018-04-19 18:39:37","2018-04-19 18:39:37"
"RK20180417338",2192,33527,"盘圆",21,28.497,2,"2018-04-19 18:39:57","2018-04-19 18:39:57"
"RK20180419933",1055,316,"H型钢",8,48.4512,2,"2018-04-19 18:40:32","2018-04-19 18:40:32"
"RK20180419935",1055,316,"H型钢",7,42.3948,2,"2018-04-19 18:41:44","2018-04-19 18:41:44"
"RK20180419936",1055,316,"H型钢",7,42.3948,2,"2018-04-19 18:42:48","2018-04-19 18:42:48"
"RK20180419938",NA,NA,"",1,0,0,"2018-04-19 18:43:45","2018-04-19 18:43:45"
"RK20180419939",1055,316,"H型钢",7,42.3948,2,"2018-04-19 18:44:39","2018-04-19 18:44:39"
"RK20180417151",2439,3109,"热卷",2,31.206,2,"2018-04-19 18:54:23","2018-04-19 18:54:23"
"RK20180419971",200,33330,"热轧带钢",12,39.368,2,"2018-04-19 18:56:18","2018-04-19 18:56:18"
"RK20180417150",2439,3109,"热卷",2,31.199,2,"2018-04-19 18:57:16","2018-04-19 18:57:16"
"RK20180419972",200,33330,"热轧带钢",12,39.228,2,"2018-04-19 18:57:16","2018-04-19 18:57:16"
"RK20180419975",1201,3115,"冷卷",2,12.033,2,"2018-04-19 19:02:30","2018-04-19 19:02:30"
"RK20180419977",502,33419,"矩形坯",36,56.0245,2,"2018-04-19 19:06:35","2018-04-19 19:06:35"
"RK20180419979",502,33419,"矩形坯",32,49.8288,2,"2018-04-19 19:12:37","2018-04-19 19:12:37"
"RK20180417335",2192,33527,"盘圆",21,28.343,2,"2018-04-19 19:19:49","2018-04-19 19:19:49"
"RK20180419983",1474,3120,"酸洗卷",5,43.106,2,"2018-04-19 19:24:54","2018-04-19 19:24:54"
"RK20180419989",1761,372,"普碳中板",1,2.2435,2,"2018-04-19 19:29:50","2018-04-19 19:29:50"
"RK20180419991",1761,372,"普碳中板",8,18.2014,2,"2018-04-19 19:32:56","2018-04-19 19:32:56"
"RK20180419994",200,33330,"热轧带钢",12,39.13,2,"2018-04-19 19:36:36","2018-04-19 19:36:36"
"RK201804191000",1055,316,"H型钢",7,42.3948,2,"2018-04-19 19:54:44","2018-04-19 19:54:44"
"RK201804191004",502,33419,"矩形坯",36,55.972,2,"2018-04-19 19:56:24","2018-04-19 19:56:24"
"RK201804191006",1055,316,"H型钢",7,42.3948,2,"2018-04-19 19:59:05","2018-04-19 19:59:05"
"RK201804191007",2122,310,"等边角钢",16,41.3952,2,"2018-04-19 19:59:34","2018-04-19 19:59:34"
"RK20180417795",2669,376,"低合金中板",1,5.7302,2,"2018-04-19 20:04:23","2018-04-19 20:04:23"
"RK201804191011",2122,310,"等边角钢",19,40.6945,2,"2018-04-19 20:04:23","2018-04-19 20:04:23"
"RK201804191014",502,33419,"矩形坯",36,55.8943,2,"2018-04-19 20:07:36","2018-04-19 20:07:36"
"RK201804191016",2122,310,"等边角钢",22,42.6888,2,"2018-04-19 20:09:13","2018-04-19 20:09:13"
"RK20180417791",1621,372,"普碳中板",9,28.9681,2,"2018-04-19 20:12:16","2018-04-19 20:12:16"
"RK20180417791",1621,376,"低合金中板",1,3.8626,2,"2018-04-19 20:12:16","2018-04-19 20:12:16"
"RK20180417763",952,376,"低合金中板",10,37.9225,2,"2018-04-19 20:15:13","2018-04-19 20:15:13"
"RK20180417756",775,372,"普碳中板",8,30.3359,2,"2018-04-19 20:18:25","2018-04-19 20:18:25"
"RK20180417756",775,376,"低合金中板",1,5.7785,2,"2018-04-19 20:18:25","2018-04-19 20:18:25"
"RK201804181029",1212,372,"普碳中板",3,17.1059,2,"2018-04-19 20:20:45","2018-04-19 20:20:45"
"RK201804181029",1212,376,"低合金中板",14,26.5104,2,"2018-04-19 20:20:45","2018-04-19 20:20:45"
"RK20180417755",775,372,"普碳中板",6,10.8486,2,"2018-04-19 20:22:28","2018-04-19 20:22:28"
"RK20180417755",775,376,"低合金中板",7,26.2003,2,"2018-04-19 20:22:28","2018-04-19 20:22:28"
"RK201804181019",2609,376,"低合金中板",15,43.4196,2,"2018-04-19 20:27:00","2018-04-19 20:27:00"
"RK20180416349",1621,372,"普碳中板",12,42.567,2,"2018-04-19 20:27:38","2018-04-19 20:27:38"
"RK201804181015",2609,376,"低合金中板",12,45.4804,2,"2018-04-19 20:30:13","2018-04-19 20:30:13"
"RK20180418434",1621,372,"普碳中板",16,43.3524,2,"2018-04-19 20:34:26","2018-04-19 20:34:26"
"RK20180418434",1621,376,"低合金中板",1,2.2638,2,"2018-04-19 20:34:26","2018-04-19 20:34:26"
"RK20180417757",2609,372,"普碳中板",21,43.659,2,"2018-04-19 20:36:04","2018-04-19 20:36:04"
"RK201804191033",502,33419,"矩形坯",36,56.0336,2,"2018-04-19 20:38:23","2018-04-19 20:38:23"
"RK20180418437",2669,376,"低合金中板",3,7.7119,2,"2018-04-19 20:38:31","2018-04-19 20:38:31"
"RK20180417764",952,376,"低合金中板",17,37.9512,2,"2018-04-19 20:40:48","2018-04-19 20:40:48"
"RK201804191037",502,33419,"矩形坯",36,55.832,2,"2018-04-19 20:42:39","2018-04-19 20:42:39"
"RK201804181034",1212,372,"普碳中板",17,45.6092,2,"2018-04-19 20:43:35","2018-04-19 20:43:35"
"RK201804191038",177,3115,"冷卷",5,41.713,2,"2018-04-19 20:43:35","2018-04-19 20:43:35"
"RK20180418414",297,3109,"热卷",1,22.904,2,"2018-04-19 20:46:48","2018-04-19 20:46:48"
"RK20180418290",1400,3105,"低合金卷",1,22.127,2,"2018-04-19 20:48:06","2018-04-19 20:48:06"
"RK201804181030",1212,372,"普碳中板",17,31.1185,2,"2018-04-19 20:50:01","2018-04-19 20:50:01"
"RK201804181030",1212,376,"低合金中板",3,14.1113,2,"2018-04-19 20:50:01","2018-04-19 20:50:01"
"RK20180418298",1400,3109,"热卷",1,20.496,2,"2018-04-19 20:50:46","2018-04-19 20:50:46"
"RK20180418332",194,3105,"低合金卷",1,20.636,2,"2018-04-19 20:52:49","2018-04-19 20:52:49"
"RK20180418435",1621,372,"普碳中板",3,17.1171,2,"2018-04-19 20:53:55","2018-04-19 20:53:55"
"RK20180418433",1621,372,"普碳中板",2,4.4842,2,"2018-04-19 20:53:57","2018-04-19 20:53:57"
"RK20180418433",1621,376,"低合金中板",16,32.2406,2,"2018-04-19 20:53:57","2018-04-19 20:53:57"
"RK20180418438",2669,376,"低合金中板",14,27.783,2,"2018-04-19 20:56:39","2018-04-19 20:56:39"
"RK20180418439",2669,376,"低合金中板",2,4.5262,2,"2018-04-19 20:57:26","2018-04-19 20:57:26"
"RK20180418335",194,3105,"低合金卷",2,41.2545,2,"2018-04-19 20:58:40","2018-04-19 20:58:40"
"RK201804191044",200,33419,"矩形坯",26,40.362,2,"2018-04-19 21:00:10","2018-04-19 21:00:10"
"RK20180418436",1621,372,"普碳中板",13,33.8751,2,"2018-04-19 21:02:41","2018-04-19 21:02:41"
"RK201804181036",1212,376,"低合金中板",24,44.2288,2,"2018-04-19 21:03:19","2018-04-19 21:03:19"
"RK20180418370",169,3115,"冷卷",4,39.431,2,"2018-04-19 21:06:44","2018-04-19 21:06:44"
"RK201804181031",1212,372,"普碳中板",8,16.5767,2,"2018-04-19 21:12:02","2018-04-19 21:12:02"
"RK201804181031",1212,376,"低合金中板",17,28.8442,2,"2018-04-19 21:12:02","2018-04-19 21:12:02"
"RK201804181033",1212,372,"普碳中板",21,39.8272,2,"2018-04-19 21:12:14","2018-04-19 21:12:14"
"RK201804181033",1212,376,"低合金中板",3,4.1923,2,"2018-04-19 21:12:14","2018-04-19 21:12:14"
"RK201804181035",1212,372,"普碳中板",19,23.8392,2,"2018-04-19 21:12:50","2018-04-19 21:12:50"
"RK201804181035",1212,376,"低合金中板",14,21.1771,2,"2018-04-19 21:12:50","2018-04-19 21:12:50"
"RK201804181032",1212,372,"普碳中板",6,11.5612,2,"2018-04-19 21:19:45","2018-04-19 21:19:45"
"RK201804181032",1212,376,"低合金中板",23,33.1681,2,"2018-04-19 21:19:45","2018-04-19 21:19:45"
"RK201804191058",1474,323,"无缝管",11,21.9443,2,"2018-04-19 21:22:30","2018-04-19 21:22:30"
"RK201804191059",1474,323,"无缝管",12,25.2784,2,"2018-04-19 21:23:59","2018-04-19 21:23:59"
"RK201804191060",1474,323,"无缝管",11,22.6268,2,"2018-04-19 21:27:45","2018-04-19 21:27:45"
"RK201804191063",1474,323,"无缝管",11,22.9012,2,"2018-04-19 21:31:39","2018-04-19 21:31:39"
"RK20180417417",297,3115,"冷卷",5,32.851,2,"2018-04-19 21:38:53","2018-04-19 21:38:53"
"RK20180417386",169,3115,"冷卷",2,13.125,2,"2018-04-19 21:40:20","2018-04-19 21:40:20"
"RK20180417316",1161,3120,"酸洗卷",6,38.794,2,"2018-04-19 21:41:37","2018-04-19 21:41:37"
"RK20180417406",1588,3115,"冷卷",5,23.947,2,"2018-04-19 21:51:17","2018-04-19 21:51:17"
"RK20180417350",1699,3115,"冷卷",2,13.986,2,"2018-04-19 21:52:10","2018-04-19 21:52:10"
"RK201804191074",502,33419,"矩形坯",36,55.8103,2,"2018-04-19 21:53:26","2018-04-19 21:53:26"
"RK20180417310",1161,3120,"酸洗卷",8,37.121,2,"2018-04-19 21:58:31","2018-04-19 21:58:31"
"RK20180417356",273,3120,"酸洗卷",1,4.011,2,"2018-04-19 21:59:04","2018-04-19 21:59:04"
"RK20180417407",1588,3115,"冷卷",3,14.77,2,"2018-04-19 21:59:59","2018-04-19 21:59:59"
"RK20180417355",972,3115,"冷卷",1,6.643,2,"2018-04-19 22:00:34","2018-04-19 22:00:34"
"RK20180417334",1400,3115,"冷卷",2,11.235,2,"2018-04-19 22:04:11","2018-04-19 22:04:11"
"RK20180418277",1161,3115,"冷卷",2,20.013,2,"2018-04-19 22:04:20","2018-04-19 22:04:20"
"RK20180417392",973,3115,"冷卷",1,4.949,2,"2018-04-19 22:04:38","2018-04-19 22:04:38"
"RK20180418249",2494,3115,"冷卷",1,7.861,2,"2018-04-19 22:06:50","2018-04-19 22:06:50"
"RK201804191086",2122,310,"等边角钢",20,43.12,2,"2018-04-19 22:18:10","2018-04-19 22:18:10"
"RK20180417309",1161,3120,"酸洗卷",6,44.506,2,"2018-04-19 22:18:23","2018-04-19 22:18:23"
"RK201804191091",502,33419,"矩形坯",32,49.847,2,"2018-04-19 22:21:11","2018-04-19 22:21:11"
"RK201804191088",1055,316,"H型钢",8,48.4512,2,"2018-04-19 22:21:24","2018-04-19 22:21:24"
"RK201804191092",1055,316,"H型钢",8,48.4512,2,"2018-04-19 22:23:03","2018-04-19 22:23:03"
"RK201804191093",1055,316,"H型钢",8,48.4512,2,"2018-04-19 22:25:54","2018-04-19 22:25:54"
"RK201804191094",1055,316,"H型钢",8,48.4512,2,"2018-04-19 22:27:41","2018-04-19 22:27:41"
"RK201804191095",1055,316,"H型钢",8,48.4512,2,"2018-04-19 22:29:58","2018-04-19 22:29:58"
"RK201804191102",502,33419,"矩形坯",36,55.9097,2,"2018-04-19 22:43:43","2018-04-19 22:43:43"
"RK201804191107",1761,376,"低合金中板",21,43.5568,2,"2018-04-19 23:00:36","2018-04-19 23:00:36"
"RK201804191109",502,33419,"矩形坯",36,56.0189,2,"2018-04-19 23:08:13","2018-04-19 23:08:13"
"RK201804191115",502,33419,"矩形坯",36,55.797,2,"2018-04-19 23:39:38","2018-04-19 23:39:38"
"RK20180420007",502,33419,"矩形坯",36,55.7452,2,"2018-04-20 00:18:53","2018-04-20 00:18:53"
"RK20180420015",502,33419,"矩形坯",32,49.7455,2,"2018-04-20 00:36:14","2018-04-20 00:36:14"
"RK20180416282",2542,3128,"螺纹钢",21,41.1824,2,"2018-04-20 00:49:34","2018-04-20 00:49:34"
"RK20180420026",502,33419,"矩形坯",36,55.8026,2,"2018-04-20 01:00:21","2018-04-20 01:00:21"
"RK20180420035",502,33419,"矩形坯",36,55.8887,2,"2018-04-20 01:23:59","2018-04-20 01:23:59"
"RK20180420038",502,33419,"矩形坯",36,55.776,2,"2018-04-20 01:43:15","2018-04-20 01:43:15"
"RK20180419874",292,3105,"低合金卷",1,20.132,2,"2018-04-20 01:59:57","2018-04-20 01:59:57"
"RK20180419877",292,3109,"热卷",2,35.126,2,"2018-04-20 02:01:08","2018-04-20 02:01:08"
"RK20180418336",194,3105,"低合金卷",2,40.467,2,"2018-04-20 02:01:13","2018-04-20 02:01:13"
"RK20180419748",194,3105,"低合金卷",1,20.2755,2,"2018-04-20 02:02:01","2018-04-20 02:02:01"
"RK20180419746",972,3115,"冷卷",1,5.152,2,"2018-04-20 02:02:40","2018-04-20 02:02:40"
"RK20180419847",973,3115,"冷卷",1,5.152,2,"2018-04-20 02:03:46","2018-04-20 02:03:46"
"RK20180419881",297,3109,"热卷",1,20.433,2,"2018-04-20 02:04:48","2018-04-20 02:04:48"
"RK20180419770",427,3115,"冷卷",3,15.449,2,"2018-04-20 02:06:23","2018-04-20 02:06:23"
"RK20180419711",1400,3109,"热卷",1,20.3875,2,"2018-04-20 02:07:12","2018-04-20 02:07:12"
"RK20180419861",1588,3115,"冷卷",2,10.304,2,"2018-04-20 02:10:30","2018-04-20 02:10:30"
"RK20180419875",292,3109,"热卷",2,41.0095,2,"2018-04-20 02:10:53","2018-04-20 02:10:53"
"RK20180419880",297,3109,"热卷",2,40.8555,2,"2018-04-20 02:14:07","2018-04-20 02:14:07"
"RK20180419849",973,3115,"冷卷",1,5.166,2,"2018-04-20 02:15:44","2018-04-20 02:15:44"
"RK20180419854",216,3109,"热卷",2,41.062,2,"2018-04-20 02:16:51","2018-04-20 02:16:51"
"RK20180420050",502,33419,"矩形坯",36,55.8215,2,"2018-04-20 02:17:03","2018-04-20 02:17:03"
"RK20180419755",427,3115,"冷卷",6,31.829,2,"2018-04-20 02:20:41","2018-04-20 02:20:41"
"RK20180419839",973,3115,"冷卷",1,5.376,2,"2018-04-20 02:21:29","2018-04-20 02:21:29"
"RK20180419772",427,3115,"冷卷",5,25.83,2,"2018-04-20 02:22:30","2018-04-20 02:22:30"
"RK20180419747",972,3115,"冷卷",1,5.166,2,"2018-04-20 02:23:46","2018-04-20 02:23:46"
"RK20180419873",292,3109,"热卷",2,40.971,2,"2018-04-20 02:24:05","2018-04-20 02:24:05"
"RK20180419793",2711,3115,"冷卷",1,6.755,2,"2018-04-20 02:24:06","2018-04-20 02:24:06"
"RK20180419769",427,3115,"冷卷",1,5.334,2,"2018-04-20 02:28:27","2018-04-20 02:28:27"
"RK20180419744",972,3115,"冷卷",1,6.797,2,"2018-04-20 02:29:13","2018-04-20 02:29:13"
"RK20180419724",1699,3115,"冷卷",2,17.262,2,"2018-04-20 02:30:26","2018-04-20 02:30:26"
"RK20180420057",502,33419,"矩形坯",32,49.6727,2,"2018-04-20 02:33:10","2018-04-20 02:33:10"
"RK20180419699",1400,3115,"冷卷",2,9.954,2,"2018-04-20 02:33:18","2018-04-20 02:33:18"
"RK20180419843",973,3115,"冷卷",4,21.07,2,"2018-04-20 02:33:57","2018-04-20 02:33:57"
"RK20180419738",972,3115,"冷卷",1,6.832,2,"2018-04-20 02:34:54","2018-04-20 02:34:54"
"RK20180419735",972,3115,"冷卷",1,4.221,2,"2018-04-20 02:37:00","2018-04-20 02:37:00"
"RK20180419760",427,3115,"冷卷",2,10.374,2,"2018-04-20 02:37:56","2018-04-20 02:37:56"
"RK20180419781",192,3115,"冷卷",2,11.648,2,"2018-04-20 02:39:03","2018-04-20 02:39:03"
"RK20180419763",427,3115,"冷卷",1,5.404,2,"2018-04-20 02:39:29","2018-04-20 02:39:29"
"RK20180419681",1161,3115,"冷卷",3,16.107,2,"2018-04-20 02:39:57","2018-04-20 02:39:57"
"RK20180419745",972,3115,"冷卷",2,13.811,2,"2018-04-20 02:40:26","2018-04-20 02:40:26"
"RK20180419725",1699,3115,"冷卷",2,17.444,2,"2018-04-20 02:41:11","2018-04-20 02:41:11"
"RK20180419718",1699,3115,"冷卷",1,8.554,2,"2018-04-20 02:42:58","2018-04-20 02:42:58"
"RK20180419716",1699,3115,"冷卷",4,24.717,2,"2018-04-20 02:43:07","2018-04-20 02:43:07"
"RK20180419792",2711,3115,"冷卷",1,6.713,2,"2018-04-20 02:45:17","2018-04-20 02:45:17"
"RK20180419683",1161,3115,"冷卷",3,21.511,2,"2018-04-20 02:48:54","2018-04-20 02:48:54"
"RK20180419715",1699,3115,"冷卷",2,17.038,2,"2018-04-20 02:49:07","2018-04-20 02:49:07"
"RK20180419787",1108,3115,"冷卷",2,13.531,2,"2018-04-20 02:49:23","2018-04-20 02:49:23"
"RK20180419857",1588,3115,"冷卷",1,5.18,2,"2018-04-20 02:49:32","2018-04-20 02:49:32"
"RK20180419840",973,3115,"冷卷",1,5.159,2,"2018-04-20 02:50:05","2018-04-20 02:50:05"
"RK20180419762",427,3115,"冷卷",4,20.706,2,"2018-04-20 02:50:45","2018-04-20 02:50:45"
"RK20180419756",427,3115,"冷卷",2,10.318,2,"2018-04-20 02:50:57","2018-04-20 02:50:57"
"RK20180419736",972,3115,"冷卷",1,6.685,2,"2018-04-20 02:51:29","2018-04-20 02:51:29"
"RK20180419860",1588,3115,"冷卷",1,5.131,2,"2018-04-20 02:54:11","2018-04-20 02:54:11"
"RK20180419850",973,3115,"冷卷",1,5.173,2,"2018-04-20 02:58:42","2018-04-20 02:58:42"
"RK20180419846",973,3115,"冷卷",3,15.351,2,"2018-04-20 03:00:58","2018-04-20 03:00:58"
"RK20180419743",972,3115,"冷卷",2,8.988,2,"2018-04-20 03:01:55","2018-04-20 03:01:55"
"RK20180419767",427,3115,"冷卷",2,10.297,2,"2018-04-20 03:03:35","2018-04-20 03:03:35"
"RK20180419768",427,3115,"冷卷",3,15.393,2,"2018-04-20 03:03:41","2018-04-20 03:03:41"
"RK20180419723",1699,3115,"冷卷",3,20.237,2,"2018-04-20 03:04:46","2018-04-20 03:04:46"
"RK20180419773",427,3115,"冷卷",6,31.367,2,"2018-04-20 03:09:56","2018-04-20 03:09:56"
"RK20180419717",1699,3115,"冷卷",1,8.463,2,"2018-04-20 03:10:37","2018-04-20 03:10:37"
"RK20180419764",427,3115,"冷卷",6,30.989,2,"2018-04-20 03:11:18","2018-04-20 03:11:18"
"RK20180419741",972,3115,"冷卷",2,13.79,2,"2018-04-20 03:13:17","2018-04-20 03:13:17"
"RK20180419676",2494,3115,"冷卷",1,7.469,2,"2018-04-20 03:13:48","2018-04-20 03:13:48"
"RK20180419858",1588,3115,"冷卷",1,5.173,2,"2018-04-20 03:15:21","2018-04-20 03:15:21"
"RK20180419677",2494,3115,"冷卷",2,14.35,2,"2018-04-20 03:20:52","2018-04-20 03:20:52"
"RK20180419742",972,3115,"冷卷",2,13.853,2,"2018-04-20 03:21:36","2018-04-20 03:21:36"
"RK20180418378",169,3115,"冷卷",10,43.547,2,"2018-04-20 03:25:29","2018-04-20 03:25:29"
"RK20180419848",973,3115,"冷卷",1,5.103,2,"2018-04-20 03:28:06","2018-04-20 03:28:06"
"RK20180419727",1699,3115,"冷卷",1,4.41,2,"2018-04-20 03:29:00","2018-04-20 03:29:00"
"RK20180419862",1588,3115,"冷卷",2,9.947,2,"2018-04-20 03:35:02","2018-04-20 03:35:02"
"RK20180419771",427,3115,"冷卷",3,15.225,2,"2018-04-20 03:36:01","2018-04-20 03:36:01"
"RK20180419759",427,3115,"冷卷",6,31.241,2,"2018-04-20 03:38:31","2018-04-20 03:38:31"
"RK20180419737",972,3115,"冷卷",1,5.201,2,"2018-04-20 03:39:12","2018-04-20 03:39:12"
"RK20180418321",972,3115,"冷卷",7,23.282,2,"2018-04-20 03:45:33","2018-04-20 03:45:33"
"RK20180418292",1400,3115,"冷卷",3,9.779,2,"2018-04-20 03:46:49","2018-04-20 03:46:49"
"RK20180419373",2522,3120,"酸洗卷",2,39.508,2,"2018-04-20 03:48:49","2018-04-20 03:48:49"
"RK20180418316",1129,3119,"镀锌卷",7,28.735,2,"2018-04-20 04:03:55","2018-04-20 04:03:55"
"RK20180416280",2542,3128,"螺纹钢",24,46.9532,2,"2018-04-20 05:14:35","2018-04-20 05:14:35"
"RK20180416279",2542,3128,"螺纹钢",24,46.9518,2,"2018-04-20 05:19:22","2018-04-20 05:19:22"
"RK20180418389",1583,3109,"热卷",2,29.407,2,"2018-04-20 05:42:43","2018-04-20 05:42:43"
"RK20180420084",200,33330,"热轧带钢",15,42.35,2,"2018-04-20 05:42:50","2018-04-20 05:42:50"
"RK20180420085",200,33330,"热轧带钢",15,42.406,2,"2018-04-20 05:43:46","2018-04-20 05:43:46"
"RK20180420087",200,33330,"热轧带钢",12,39.242,2,"2018-04-20 05:44:30","2018-04-20 05:44:30"
"RK20180420088",200,33330,"热轧带钢",15,42.504,2,"2018-04-20 05:45:11","2018-04-20 05:45:11"
"RK20180420089",200,33330,"热轧带钢",12,39.228,2,"2018-04-20 05:45:57","2018-04-20 05:45:57"
"RK20180420091",1474,323,"无缝管",11,22.1165,2,"2018-04-20 05:48:00","2018-04-20 05:48:00"
"RK20180420092",1474,323,"无缝管",11,21.6748,2,"2018-04-20 05:49:14","2018-04-20 05:49:14"
"RK20180420093",1474,323,"无缝管",11,22.4693,2,"2018-04-20 05:50:39","2018-04-20 05:50:39"
"RK20180420094",1474,323,"无缝管",11,22.2747,2,"2018-04-20 05:51:52","2018-04-20 05:51:52"
"RK20180418299",1400,3109,"热卷",2,14.553,2,"2018-04-20 05:56:02","2018-04-20 05:56:02"
"RK20180418359",2204,3109,"热卷",1,12.747,2,"2018-04-20 05:57:23","2018-04-20 05:57:23"
"RK20180418422",297,3109,"热卷",1,11.837,2,"2018-04-20 06:02:18","2018-04-20 06:02:18"
"RK20180418406",1534,3114,"冷板",5,17.521,2,"2018-04-20 06:03:27","2018-04-20 06:03:27"
"RK20180418349",192,3114,"冷板",2,7.546,2,"2018-04-20 06:04:55","2018-04-20 06:04:55"
"RK20180418322",972,3114,"冷板",2,7.777,2,"2018-04-20 06:06:40","2018-04-20 06:06:40"
"RK20180418293",1400,3114,"冷板",3,9.856,2,"2018-04-20 06:08:26","2018-04-20 06:08:26"
"RK20180418273",1161,3115,"冷卷",12,46.529,2,"2018-04-20 06:13:50","2018-04-20 06:13:50"
"RK20180418272",1161,3115,"冷卷",9,46.529,2,"2018-04-20 06:28:08","2018-04-20 06:28:08"
"RK20180420095",1761,33414,"低合金中厚板",2,10.1773,2,"2018-04-20 06:31:27","2018-04-20 06:31:27"
"RK20180418368",169,3115,"冷卷",9,44.954,2,"2018-04-20 06:33:39","2018-04-20 06:33:39"
"RK20180418276",1161,3115,"冷卷",8,46.207,2,"2018-04-20 06:39:18","2018-04-20 06:39:18"
