"c2014","c2015","c2016","c2017","c2018","c2019","c2020","c2021","c2022"
"CK20180321208",1400,33419,"矩形坯",46,57.6037,11,"2018-03-21 09:16:33","2018-03-21 09:16:33"
"CK20180321207",502,33419,"矩形坯",40,50.2663,11,"2018-03-21 09:16:35","2018-03-21 09:16:41"
"CK20180321209",702,33419,"矩形坯",46,57.6037,11,"2018-03-21 09:17:15","2018-03-21 09:17:15"
"CK20180321210",502,33419,"矩形坯",46,57.6037,11,"2018-03-21 09:18:06","2018-03-21 09:18:24"
"CKW20180321005",273,33401,"车轮钢卷",1,16.996,11,"2018-03-21 09:20:28","2018-03-21 09:20:28"
"CK20180321222",1400,33419,"矩形坯",46,57.6961,11,"2018-03-21 09:41:53","2018-03-21 09:41:53"
"CK20180321223",702,33419,"矩形坯",46,57.6961,11,"2018-03-21 09:42:19","2018-03-21 09:42:19"
"CK20180321224",502,33419,"矩形坯",46,57.6961,11,"2018-03-21 09:43:02","2018-03-21 09:43:08"
"CK20180321227",1400,33419,"矩形坯",46,57.4329,11,"2018-03-21 09:43:51","2018-03-21 09:43:51"
"CK20180321228",702,33419,"矩形坯",46,57.4329,11,"2018-03-21 09:44:37","2018-03-21 09:44:37"
"CK20180320832",364,3115,"冷卷",1,4.732,11,"2018-03-20 18:46:01","2018-03-21 09:44:55"
"CK20180321229",502,33419,"矩形坯",46,57.4329,11,"2018-03-21 09:45:22","2018-03-21 09:45:27"
"CK20180320948",364,3115,"冷卷",2,9.59,11,"2018-03-20 20:28:18","2018-03-21 09:45:48"
"CK20180320947",364,3115,"冷卷",1,4.676,11,"2018-03-20 20:27:59","2018-03-21 09:46:22"
"CK20180320982",364,3115,"冷卷",1,4.914,11,"2018-03-20 21:01:03","2018-03-21 09:47:04"
"CK20180320854",364,3115,"冷卷",1,3.871,11,"2018-03-20 19:10:17","2018-03-21 09:49:18"
"CK20180320873",364,3115,"冷卷",2,11.522,11,"2018-03-20 19:23:45","2018-03-21 09:49:57"
"CK20180320868",364,3115,"冷卷",1,5.509,11,"2018-03-20 19:19:09","2018-03-21 09:50:32"
"CK20180320833",364,3115,"冷卷",2,7.098,11,"2018-03-20 18:46:38","2018-03-21 09:51:20"
"CK20180320845",364,3115,"冷卷",1,3.92,11,"2018-03-20 19:03:49","2018-03-21 09:52:27"
"CK20180321238",364,3115,"冷卷",1,3.857,11,"2018-03-21 09:54:34","2018-03-21 09:55:50"
"CK20180320944",364,3115,"冷卷",2,7.924,11,"2018-03-20 20:27:34","2018-03-21 09:56:19"
"CK20180320852",364,3115,"冷卷",1,3.871,11,"2018-03-20 19:08:33","2018-03-21 09:56:47"
"CK20180321217",364,3115,"冷卷",1,5.068,11,"2018-03-21 09:31:17","2018-03-21 09:57:32"
"CK20180321241",364,3115,"冷卷",1,5.208,11,"2018-03-21 09:57:34","2018-03-21 09:57:54"
"CK20180321218",1957,3115,"冷卷",2,7.126,11,"2018-03-21 09:31:32","2018-03-21 09:57:56"
"CK20180321242",364,3115,"冷卷",1,5.299,11,"2018-03-21 09:58:18","2018-03-21 09:58:35"
"CKW20180321006",1988,3105,"低合金卷",1,18.6025,11,"2018-03-21 09:59:18","2018-03-21 09:59:18"
"CK20180321245",2517,3133,"圆钢",62,66.472,11,"2018-03-21 10:01:12","2018-03-21 10:01:30"
"CK20180320849",364,3115,"冷卷",1,3.997,11,"2018-03-20 19:07:12","2018-03-21 10:02:06"
"CK20180321246",2517,3133,"圆钢",64,68.096,11,"2018-03-21 10:03:42","2018-03-21 10:03:59"
"CKW20180321007",623,3109,"热卷",1,20.23,11,"2018-03-21 10:04:48","2018-03-21 10:04:48"
"CKW20180321008",1988,3105,"低合金卷",1,20.489,11,"2018-03-21 10:05:12","2018-03-21 10:05:12"
"CK20180321249",1400,33419,"矩形坯",46,58.0216,11,"2018-03-21 10:05:39","2018-03-21 10:05:39"
"CK20180321250",702,33419,"矩形坯",46,58.0216,11,"2018-03-21 10:05:52","2018-03-21 10:05:52"
"CKW20180321009",1569,3109,"热卷",1,17.8955,11,"2018-03-21 10:06:20","2018-03-21 10:06:20"
"CK20180321251",502,33419,"矩形坯",46,58.0216,11,"2018-03-21 10:06:39","2018-03-21 10:06:55"
"CK20180321252",1400,33419,"矩形坯",46,57.6317,11,"2018-03-21 10:07:15","2018-03-21 10:07:15"
"CKW20180321010",269,3109,"热卷",1,20.678,11,"2018-03-21 10:07:38","2018-03-21 10:07:38"
"CK20180321253",702,33419,"矩形坯",46,57.6317,11,"2018-03-21 10:08:12","2018-03-21 10:08:12"
"CK20180321254",502,33419,"矩形坯",46,57.6317,11,"2018-03-21 10:09:12","2018-03-21 10:09:30"
"CKW20180321011",297,3115,"冷卷",4,19.691,11,"2018-03-21 10:10:08","2018-03-21 10:10:08"
"CKW20180321012",1988,3105,"低合金卷",4,29.708,11,"2018-03-21 10:11:34","2018-03-21 10:11:34"
"CK20180321257",1400,3109,"热卷",2,41.5695,11,"2018-03-21 10:11:46","2018-03-21 10:11:46"
"CK20180321236",1346,3115,"冷卷",4,16.611,11,"2018-03-21 09:55:10","2018-03-21 10:12:11"
"CK20180321258",1400,3105,"低合金卷",1,23.1315,11,"2018-03-21 10:12:20","2018-03-21 10:12:20"
"CK20180321237",1346,3115,"冷卷",4,16.359,11,"2018-03-21 09:55:24","2018-03-21 10:12:28"
"CK20180321239",1346,3115,"冷卷",5,22.687,11,"2018-03-21 09:56:31","2018-03-21 10:12:45"
"CKW20180321013",292,3109,"热卷",2,17.178,11,"2018-03-21 10:13:40","2018-03-21 10:13:40"
"CK20180321259",948,372,"普碳中板",4,11.0145,11,"2018-03-21 10:14:55","2018-03-21 10:15:15"
"CK20180320863",364,3115,"冷卷",1,5.474,11,"2018-03-20 19:12:49","2018-03-21 10:15:28"
"CKW20180321014",1988,3105,"低合金卷",1,7.28,11,"2018-03-21 10:15:44","2018-03-21 10:15:44"
"CK20180321260",967,33330,"热轧带钢",14,45.1269,11,"2018-03-21 10:15:47","2018-03-21 10:16:08"
"CK20180321240",273,3105,"低合金卷",1,18.046,11,"2018-03-21 09:57:16","2018-03-21 10:16:46"
"CK20180321240",194,3109,"热卷",2,32.977,11,"2018-03-21 09:57:16","2018-03-21 10:16:46"
"CKW20180321015",1102,379,"花纹卷",1,7.2345,11,"2018-03-21 10:17:51","2018-03-21 10:17:51"
"CKW20180321016",1988,3105,"低合金卷",3,21.854,11,"2018-03-21 10:20:18","2018-03-21 10:20:18"
"CK20180321266",1400,33419,"矩形坯",46,57.9936,11,"2018-03-21 10:30:22","2018-03-21 10:30:22"
"CK20180321268",702,33419,"矩形坯",46,57.9936,11,"2018-03-21 10:31:35","2018-03-21 10:31:35"
"CK20180321267",1400,33419,"矩形坯",46,57.7164,11,"2018-03-21 10:31:42","2018-03-21 10:31:42"
"CK20180321269",702,33419,"矩形坯",46,57.7164,11,"2018-03-21 10:32:07","2018-03-21 10:32:07"
"CK20180321270",433,372,"普碳中板",3,3.7863,11,"2018-03-21 10:32:14","2018-03-21 10:32:37"
"CK20180321271",502,33419,"矩形坯",46,57.7164,11,"2018-03-21 10:32:48","2018-03-21 10:32:53"
"CK20180321272",502,33419,"矩形坯",46,57.9936,11,"2018-03-21 10:32:44","2018-03-21 10:33:10"
"CKW20180321017",948,379,"花纹卷",1,17.1115,11,"2018-03-21 10:34:02","2018-03-21 10:34:02"
"CKW20180321018",273,3109,"热卷",1,13.7165,11,"2018-03-21 10:35:13","2018-03-21 10:35:13"
"CK20180321275",292,3105,"低合金卷",2,14.399,11,"2018-03-21 10:36:06","2018-03-21 10:36:06"
"CKW20180321019",2401,3120,"酸洗卷",29,170.933,11,"2018-03-21 10:36:59","2018-03-21 10:36:59"
"CK20180321279",1400,3109,"热卷",1,7,11,"2018-03-21 10:38:31","2018-03-21 10:38:31"
"CKW20180321020",1846,3115,"冷卷",2,9.247,11,"2018-03-21 10:43:21","2018-03-21 10:43:21"
"CK20180321284",433,372,"普碳中板",1,3.7233,11,"2018-03-21 10:43:19","2018-03-21 10:43:37"
"CKW20180321021",1091,33326,"冷硬卷",3,35.903,11,"2018-03-21 10:44:17","2018-03-21 10:44:17"
"CK20180321293",967,33330,"热轧带钢",6,19.579,11,"2018-03-21 10:53:18","2018-03-21 10:53:37"
"CK20180321296",1400,33419,"矩形坯",40,50.232,11,"2018-03-21 10:56:51","2018-03-21 10:56:51"
"CK20180321298",702,33419,"矩形坯",40,50.232,11,"2018-03-21 10:57:34","2018-03-21 10:57:34"
"CK20180321299",502,33419,"矩形坯",40,50.232,11,"2018-03-21 10:58:22","2018-03-21 10:58:27"
"CK20180321300",297,3120,"酸洗卷",1,6.566,11,"2018-03-21 11:01:40","2018-03-21 11:02:47"
"CK20180321301",297,3120,"酸洗卷",1,5.754,11,"2018-03-21 11:03:11","2018-03-21 11:03:36"
"CK20180321303",2542,3138,"硬线",11,14.98,11,"2018-03-21 11:04:04","2018-03-21 11:04:04"
"CK20180321303",2542,36,"盘螺",8,10.8899,11,"2018-03-21 11:04:04","2018-03-21 11:04:04"
"CK20180321285",1639,33441,"不锈钢冷卷",3,16.5704,11,"2018-03-21 10:45:55","2018-03-21 11:05:51"
"CK20180321308",189,33326,"冷硬卷",2,30.765,11,"2018-03-21 11:12:37","2018-03-21 11:12:56"
"CK20180321315",967,33330,"热轧带钢",13,46.704,11,"2018-03-21 11:17:05","2018-03-21 11:17:24"
"CK20180321324",169,3109,"热卷",1,20.3245,11,"2018-03-21 11:23:21","2018-03-21 11:23:21"
"CK20180321329",1161,3115,"冷卷",14,62.265,11,"2018-03-21 11:24:36","2018-03-21 11:24:36"
"CK20180321326",169,3105,"低合金卷",7,142.6565,11,"2018-03-21 11:24:40","2018-03-21 11:24:40"
"CK20180321325",1400,33419,"矩形坯",46,57.7584,11,"2018-03-21 11:24:57","2018-03-21 11:24:57"
"CKW20180321022",273,3105,"低合金卷",2,36.6905,11,"2018-03-21 11:25:05","2018-03-21 11:25:05"
"CK20180321327",702,33419,"矩形坯",46,57.7584,11,"2018-03-21 11:25:56","2018-03-21 11:25:56"
"CK20180321328",169,3105,"低合金卷",1,6.895,11,"2018-03-21 11:26:08","2018-03-21 11:26:08"
"CK20180321330",502,33419,"矩形坯",46,57.7584,11,"2018-03-21 11:26:49","2018-03-21 11:27:04"
"CK20180321331",2539,3115,"冷卷",4,19.0435,11,"2018-03-21 11:28:36","2018-03-21 11:28:36"
"CK20180321332",273,3120,"酸洗卷",2,19.278,11,"2018-03-21 11:30:57","2018-03-21 11:30:57"
"CK20180321333",1668,3115,"冷卷",2,9.443,11,"2018-03-21 11:32:33","2018-03-21 11:32:33"
"CK20180321334",501,36,"盘螺",6,8.05,11,"2018-03-21 11:33:46","2018-03-21 11:34:05"
"CK20180321335",501,36,"盘螺",10,13.4169,11,"2018-03-21 11:34:02","2018-03-21 11:34:18"
"CK20180321336",292,3109,"热卷",1,20.5695,11,"2018-03-21 11:35:15","2018-03-21 11:35:15"
"CKW20180321023",1959,3115,"冷卷",5,30.835,11,"2018-03-21 11:36:01","2018-03-21 11:36:01"
"CK20180321338",1400,33419,"矩形坯",46,57.9285,11,"2018-03-21 11:37:19","2018-03-21 11:37:19"
"CK20180321339",702,33419,"矩形坯",46,57.9285,11,"2018-03-21 11:38:22","2018-03-21 11:38:22"
"CK20180321343",502,33419,"矩形坯",46,57.9285,11,"2018-03-21 11:41:40","2018-03-21 11:42:02"
"CKW20180321024",1668,3109,"热卷",1,20.6661,11,"2018-03-21 11:43:25","2018-03-21 11:43:25"
"CKW20180321025",350,33401,"车轮钢卷",4,60.9735,11,"2018-03-21 11:46:26","2018-03-21 11:46:26"
"CK20180321347",297,3115,"冷卷",1,4.662,11,"2018-03-21 11:47:30","2018-03-21 11:47:30"
"CK20180321348",297,3115,"冷卷",1,5.369,11,"2018-03-21 11:48:14","2018-03-21 11:48:14"
"CK20180321358",2213,316,"H型钢",17,58.5648,11,"2018-03-21 11:49:39","2018-03-21 11:49:39"
"CKW20180321026",1889,33320,"镀铝锌卷",6,33.145,11,"2018-03-21 11:50:29","2018-03-21 11:50:29"
"CK20180321352",2229,3128,"螺纹钢",17,28.5516,11,"2018-03-21 11:50:28","2018-03-21 11:51:19"
"CK20180321364",1474,372,"普碳中板",7,19.5433,11,"2018-03-21 11:53:16","2018-03-21 11:53:16"
"CK20180321340",1474,3120,"酸洗卷",3,25.697,11,"2018-03-21 11:39:23","2018-03-21 12:00:30"
"CK20180321337",1474,3120,"酸洗卷",1,8.253,11,"2018-03-21 11:36:13","2018-03-21 12:00:42"
"CK20180321366",501,36,"盘螺",28,39.2,11,"2018-03-21 12:00:27","2018-03-21 12:00:47"
"CK20180321367",216,3109,"热卷",2,15.8515,11,"2018-03-21 12:04:22","2018-03-21 12:04:22"
"CKW20180321027",2550,3105,"低合金卷",2,14.399,11,"2018-03-21 12:04:39","2018-03-21 12:04:39"
"CK20180321368",169,3119,"镀锌卷",2,8.918,11,"2018-03-21 12:05:00","2018-03-21 12:05:00"
"CK20180321370",1400,3119,"镀锌卷",2,8.918,11,"2018-03-21 12:06:38","2018-03-21 12:06:38"
"CK20180321357",1668,3115,"冷卷",1,4.865,11,"2018-03-21 11:51:47","2018-03-21 12:07:50"
"CK20180321344",1668,3115,"冷卷",1,4.7355,11,"2018-03-21 11:43:44","2018-03-21 12:08:37"
"CK20180321371",501,36,"盘螺",18,24.15,11,"2018-03-21 12:08:59","2018-03-21 12:09:19"
"CK20180321372",216,3109,"热卷",1,20.5485,11,"2018-03-21 12:15:20","2018-03-21 12:15:20"
"CK20180321376",1690,3108,"容器板",2,4.8034,11,"2018-03-21 12:27:50","2018-03-21 12:28:11"
"CK20180321379",501,3138,"硬线",24,30.8,11,"2018-03-21 12:34:59","2018-03-21 12:35:20"
"CKW20180321028",972,3115,"冷卷",1,4.977,11,"2018-03-21 12:36:55","2018-03-21 12:36:55"
"CKW20180321029",972,3115,"冷卷",1,3.479,11,"2018-03-21 12:44:11","2018-03-21 12:44:11"
"CK20180321380",297,3115,"冷卷",1,4.046,11,"2018-03-21 12:37:19","2018-03-21 12:45:30"
"CK20180321359",297,3115,"冷卷",2,8.071,11,"2018-03-21 11:51:59","2018-03-21 12:45:50"
"CK20180321356",297,3115,"冷卷",3,12.152,11,"2018-03-21 11:51:43","2018-03-21 12:46:10"
"CKW20180321030",273,3109,"热卷",1,6.58,11,"2018-03-21 12:47:12","2018-03-21 12:47:12"
"CKW20180321031",194,379,"花纹卷",1,14.42,11,"2018-03-21 12:50:45","2018-03-21 12:50:45"
"CK20180321353",410,3115,"冷卷",1,7.161,11,"2018-03-21 11:51:14","2018-03-21 12:51:42"
"CK20180321385",1320,323,"无缝管",104,32.5143,11,"2018-03-21 12:51:59","2018-03-21 12:51:59"
"CK20180321377",967,33330,"热轧带钢",10,36.5281,11,"2018-03-21 12:28:05","2018-03-21 12:52:45"
"CK20180321386",410,3115,"冷卷",1,5.005,11,"2018-03-21 12:52:38","2018-03-21 12:52:59"
"CK20180321381",410,3115,"冷卷",1,5.222,11,"2018-03-21 12:37:43","2018-03-21 12:53:33"
"CK20180321355",410,3115,"冷卷",1,4.249,11,"2018-03-21 11:51:25","2018-03-21 12:54:12"
"CKW20180321032",248,3109,"热卷",2,24.269,11,"2018-03-21 12:57:51","2018-03-21 12:57:51"
"CK20180321389",967,33330,"热轧带钢",12,39.368,11,"2018-03-21 12:58:35","2018-03-21 12:58:52"
"CKW20180321033",471,3120,"酸洗卷",1,3.99,11,"2018-03-21 13:00:33","2018-03-21 13:00:33"
"CKW20180321034",194,3109,"热卷",1,15.316,11,"2018-03-21 13:00:56","2018-03-21 13:00:56"
"CK20180321390",297,3114,"冷板",1,3.85,11,"2018-03-21 13:02:26","2018-03-21 13:02:46"
"CKW20180321035",471,3120,"酸洗卷",3,13.846,11,"2018-03-21 13:04:04","2018-03-21 13:04:04"
"CK20180321384",1223,3115,"冷卷",4,15.82,11,"2018-03-21 12:49:18","2018-03-21 13:05:29"
"CKW20180321036",2467,3109,"热卷",3,54.005,11,"2018-03-21 13:06:08","2018-03-21 13:06:08"
"CK20180321393",501,36,"盘螺",18,24.15,11,"2018-03-21 13:10:36","2018-03-21 13:10:54"
"CK20180321396",1400,33419,"矩形坯",47,59.22,11,"2018-03-21 13:12:27","2018-03-21 13:12:27"
"CK20180321395",501,3138,"硬线",6,7.7,11,"2018-03-21 13:12:15","2018-03-21 13:12:34"
"CK20180321395",501,33527,"盘圆",18,23.1,11,"2018-03-21 13:12:15","2018-03-21 13:12:34"
"CK20180321397",702,33419,"矩形坯",47,59.22,11,"2018-03-21 13:13:01","2018-03-21 13:13:01"
"CK20180321398",502,33419,"矩形坯",47,59.22,11,"2018-03-21 13:13:48","2018-03-21 13:14:05"
"CK20180321400",501,36,"盘螺",18,24.15,11,"2018-03-21 13:15:29","2018-03-21 13:15:48"
"CKW20180321037",458,3120,"酸洗卷",2,12.586,11,"2018-03-21 13:16:24","2018-03-21 13:16:24"
"CKW20180321038",1243,33326,"冷硬卷",1,11.809,11,"2018-03-21 13:17:21","2018-03-21 13:17:21"
"CK20180321422",501,3138,"硬线",17,24.2102,11,"2018-03-21 13:26:35","2018-03-21 13:26:56"
"CKW20180321039",193,3109,"热卷",1,20.5695,11,"2018-03-21 13:35:14","2018-03-21 13:35:14"
"CK20180321421",1201,3115,"冷卷",1,3.71,11,"2018-03-21 13:25:21","2018-03-21 13:36:57"
"CK20180321427",1851,372,"普碳中板",2,4.5647,11,"2018-03-21 13:38:17","2018-03-21 13:38:17"
"CK20180321416",1638,33441,"不锈钢冷卷",2,8.1557,11,"2018-03-21 13:22:32","2018-03-21 13:40:17"
"CK20180321435",192,3105,"低合金卷",6,38.255,11,"2018-03-21 13:42:03","2018-03-21 13:42:03"
"CK20180321431",381,372,"普碳中板",2,7.3787,11,"2018-03-21 13:42:08","2018-03-21 13:42:29"
"CK20180321432",501,36,"盘螺",18,24.15,11,"2018-03-21 13:43:04","2018-03-21 13:43:24"
"CK20180321436",192,3109,"热卷",1,13.643,11,"2018-03-21 13:43:55","2018-03-21 13:43:55"
"CK20180321437",344,3109,"热卷",2,15.8515,11,"2018-03-21 13:44:06","2018-03-21 13:44:06"
"CKW20180321040",297,3109,"热卷",1,7.735,11,"2018-03-21 13:44:30","2018-03-21 13:44:30"
"CK20180321439",501,36,"盘螺",18,23.625,11,"2018-03-21 13:44:42","2018-03-21 13:45:10"
"CK20180321423",1149,3115,"冷卷",1,4.928,11,"2018-03-21 13:31:30","2018-03-21 13:46:28"
"CK20180321392",1149,3115,"冷卷",4,16.17,11,"2018-03-21 13:10:11","2018-03-21 13:46:39"
"CK20180321440",1149,3115,"冷卷",3,12.208,11,"2018-03-21 13:46:43","2018-03-21 13:47:06"
"CK20180321440",1149,3114,"冷板",5,17.304,11,"2018-03-21 13:46:43","2018-03-21 13:47:06"
"CK20180321448",192,379,"花纹卷",7,103.369,11,"2018-03-21 13:47:44","2018-03-21 13:47:44"
"CK20180321442",1725,33498,"云杉",2,4.389,11,"2018-03-21 13:49:29","2018-03-21 13:49:51"
"CK20180321444",1725,33498,"云杉",2,3.941,11,"2018-03-21 13:49:53","2018-03-21 13:50:12"
"CK20180321424",427,3115,"冷卷",1,4.214,11,"2018-03-21 13:32:45","2018-03-21 13:55:02"
"CK20180321428",702,3119,"镀锌卷",2,11.193,11,"2018-03-21 13:39:35","2018-03-21 13:55:58"
"CKW20180321041",702,33513,"电镀锌卷",1,6.65,11,"2018-03-21 13:58:27","2018-03-21 13:58:27"
"CKW20180321042",2454,3119,"镀锌卷",2,8.918,11,"2018-03-21 14:00:19","2018-03-21 14:00:19"
"CK20180321452",972,3115,"冷卷",1,4.144,11,"2018-03-21 13:56:09","2018-03-21 14:00:53"
"CK20180321438",972,3115,"冷卷",1,3.346,11,"2018-03-21 13:44:49","2018-03-21 14:01:00"
"CKW20180321043",702,33513,"电镀锌卷",3,20.818,11,"2018-03-21 14:02:06","2018-03-21 14:02:06"
"CKW20180321044",972,3115,"冷卷",1,4.109,11,"2018-03-21 14:03:48","2018-03-21 14:03:48"
"CK20180321429",191,3100,"彩涂卷",4,11.704,11,"2018-03-21 13:40:09","2018-03-21 14:03:58"
"CK20180321445",191,3100,"彩涂卷",1,2.919,11,"2018-03-21 13:50:15","2018-03-21 14:04:13"
"CK20180321454",1542,379,"花纹卷",3,46.27,11,"2018-03-21 13:56:48","2018-03-21 14:07:06"
"CK20180321430",1542,3105,"低合金卷",1,20.587,11,"2018-03-21 13:42:09","2018-03-21 14:07:15"
"CKW20180321047",2454,3119,"镀锌卷",5,21.364,11,"2018-03-21 14:09:04","2018-03-21 14:09:04"
"CK20180321441",1542,379,"花纹卷",4,59.108,11,"2018-03-21 13:47:56","2018-03-21 14:09:15"
"CKW20180321045",292,3105,"低合金卷",4,78.6625,11,"2018-03-21 14:09:52","2018-03-21 14:09:52"
"CKW20180321046",292,3105,"低合金卷",4,79.233,11,"2018-03-21 14:10:39","2018-03-21 14:10:39"
"CK20180321461",273,3115,"冷卷",1,10.717,11,"2018-03-21 14:07:08","2018-03-21 14:12:48"
"CK20180321476",2221,372,"普碳中板",8,21.2359,11,"2018-03-21 14:20:23","2018-03-21 14:20:23"
"CK20180321475",316,3115,"冷卷",1,5.103,11,"2018-03-21 14:20:40","2018-03-21 14:20:40"
"CK20180321479",216,3109,"热卷",6,90.37,11,"2018-03-21 14:21:20","2018-03-21 14:21:20"
"CK20180321477",169,3119,"镀锌卷",8,40.67,11,"2018-03-21 14:21:36","2018-03-21 14:21:36"
"CKW20180321048",1904,3109,"热卷",1,14.658,11,"2018-03-21 14:23:15","2018-03-21 14:23:15"
"CK20180321443",668,3119,"镀锌卷",3,11.312,11,"2018-03-21 13:49:51","2018-03-21 14:23:54"
"CK20180321487",501,36,"盘螺",16,21.4669,11,"2018-03-21 14:23:53","2018-03-21 14:24:11"
"CK20180321457",1901,3115,"冷卷",1,3.997,11,"2018-03-21 13:57:12","2018-03-21 14:25:28"
"CK20180321467",297,3115,"冷卷",1,3.703,11,"2018-03-21 14:10:41","2018-03-21 14:29:49"
"CK20180321489",2476,3128,"螺纹钢",10,14.9954,11,"2018-03-21 14:27:57","2018-03-21 14:29:51"
"CK20180321490",433,376,"低合金中板",1,2.0307,11,"2018-03-21 14:30:55","2018-03-21 14:30:55"
"CK20180321491",1668,3109,"热卷",1,20.6395,11,"2018-03-21 14:31:37","2018-03-21 14:31:37"
"CKW20180321049",273,3105,"低合金卷",1,14.7105,11,"2018-03-21 14:32:10","2018-03-21 14:32:10"
"CK20180321494",972,3115,"冷卷",1,5.439,11,"2018-03-21 14:32:20","2018-03-21 14:32:20"
"CKW20180321050",253,3109,"热卷",1,20.202,11,"2018-03-21 14:34:38","2018-03-21 14:34:38"
"CK20180321483",427,3115,"冷卷",1,3.857,11,"2018-03-21 14:22:55","2018-03-21 14:35:47"
"CK20180321484",967,33330,"热轧带钢",12,38.752,11,"2018-03-21 14:23:12","2018-03-21 14:35:56"
"CK20180321453",427,3115,"冷卷",3,10.969,11,"2018-03-21 13:56:42","2018-03-21 14:36:03"
"CK20180321500",1400,3105,"低合金卷",5,104.832,11,"2018-03-21 14:38:08","2018-03-21 14:38:08"
"CK20180321500",1400,3109,"热卷",4,81.3435,11,"2018-03-21 14:38:08","2018-03-21 14:38:08"
"CK20180321498",192,379,"花纹卷",2,29.645,11,"2018-03-21 14:38:20","2018-03-21 14:38:20"
"CK20180321499",501,3138,"硬线",16,20.5331,11,"2018-03-21 14:38:27","2018-03-21 14:38:47"
"CK20180321501",192,3115,"冷卷",7,32.347,11,"2018-03-21 14:40:22","2018-03-21 14:40:22"
"CKW20180321051",1102,379,"花纹卷",1,6.7795,11,"2018-03-21 14:40:48","2018-03-21 14:40:48"
"CK20180321503",2420,33386,"普碳中厚板",1,6.6913,11,"2018-03-21 14:42:02","2018-03-21 14:42:02"
"CK20180321502",192,3115,"冷卷",3,15.211,11,"2018-03-21 14:42:03","2018-03-21 14:42:03"
"CK20180321504",192,3114,"冷板",3,11.9,11,"2018-03-21 14:44:00","2018-03-21 14:44:00"
"CK20180321505",1400,3109,"热卷",1,6.566,11,"2018-03-21 14:44:43","2018-03-21 14:44:43"
"CK20180321506",192,379,"花纹卷",2,29.547,11,"2018-03-21 14:44:59","2018-03-21 14:44:59"
"CK20180321507",192,3109,"热卷",3,27.419,11,"2018-03-21 14:46:02","2018-03-21 14:46:02"
"CKW20180321052",353,3109,"热卷",1,7.938,11,"2018-03-21 14:46:31","2018-03-21 14:46:31"
"CK20180321510",292,3109,"热卷",2,40.964,11,"2018-03-21 14:47:54","2018-03-21 14:47:54"
"CK20180321508",501,3138,"硬线",2,2.5669,11,"2018-03-21 14:48:17","2018-03-21 14:48:37"
"CK20180321485",1638,33441,"不锈钢冷卷",1,4.5724,11,"2018-03-21 14:23:14","2018-03-21 14:49:26"
"CK20180321482",1613,33441,"不锈钢冷卷",1,5.957,11,"2018-03-21 14:22:52","2018-03-21 14:50:18"
"CK20180321470",1613,33441,"不锈钢冷卷",1,6.0228,11,"2018-03-21 14:15:12","2018-03-21 14:50:56"
"CK20180321513",501,3128,"螺纹钢",34,53.0642,11,"2018-03-21 14:52:11","2018-03-21 14:52:38"
"CKW20180321053",2164,3115,"冷卷",3,13.909,11,"2018-03-21 14:54:15","2018-03-21 14:54:15"
"CKW20180321054",1143,3109,"热卷",2,40.481,11,"2018-03-21 14:55:13","2018-03-21 14:55:13"
"CK20180321518",501,36,"盘螺",20,27.5002,11,"2018-03-21 14:56:51","2018-03-21 14:57:09"
"CK20180321497",1621,3105,"低合金卷",3,55.2335,11,"2018-03-21 14:37:42","2018-03-21 14:59:31"
"CKW20180321055",2164,3115,"冷卷",1,4.851,11,"2018-03-21 15:03:49","2018-03-21 15:03:49"
"CKW20180321056",245,379,"花纹卷",1,14.777,11,"2018-03-21 15:04:00","2018-03-21 15:04:00"
"CKW20180321057",297,379,"花纹卷",2,27.419,11,"2018-03-21 15:05:04","2018-03-21 15:05:04"
"CK20180321522",1400,33320,"镀铝锌卷",5,27.664,11,"2018-03-21 15:05:14","2018-03-21 15:05:14"
"CK20180321517",1621,3105,"低合金卷",3,54.873,11,"2018-03-21 14:55:55","2018-03-21 15:05:56"
"CKW20180321058",2164,3115,"冷卷",2,9.583,11,"2018-03-21 15:06:15","2018-03-21 15:06:15"
"CK20180321523",1400,3119,"镀锌卷",8,40.67,11,"2018-03-21 15:06:38","2018-03-21 15:06:38"
"CKW20180321059",297,3109,"热卷",1,20.818,11,"2018-03-21 15:09:03","2018-03-21 15:09:03"
"CKW20180321059",297,379,"花纹卷",1,14.392,11,"2018-03-21 15:09:03","2018-03-21 15:09:03"
"CKW20180321060",2164,3115,"冷卷",7,32.998,11,"2018-03-21 15:09:52","2018-03-21 15:09:52"
"CK20180321531",169,3109,"热卷",3,41.902,11,"2018-03-21 15:11:19","2018-03-21 15:11:19"
"CK20180321534",297,3115,"冷卷",3,11.942,11,"2018-03-21 15:11:49","2018-03-21 15:11:49"
"CKW20180321061",245,379,"花纹卷",1,14.756,11,"2018-03-21 15:12:31","2018-03-21 15:12:31"
"CK20180321533",169,3105,"低合金卷",1,20.5975,11,"2018-03-21 15:12:44","2018-03-21 15:12:44"
"CK20180321537",169,3109,"热卷",1,15.288,11,"2018-03-21 15:13:53","2018-03-21 15:13:53"
"CK20180321540",2399,323,"无缝管",304,25.8034,11,"2018-03-21 15:15:40","2018-03-21 15:16:00"
"CK20180321542",169,3109,"热卷",2,29.365,11,"2018-03-21 15:16:03","2018-03-21 15:16:03"
"CK20180321515",1850,3115,"冷卷",2,8.043,11,"2018-03-21 14:53:28","2018-03-21 15:17:10"
