"r2014","r2015","r2016","r2017","r2018","r2019","r2020","r2021","r2022"
"RK20180516383",627,376,"低合金中板",2,13.6367,2,"2018-05-17 10:53:13","2018-05-17 10:53:13"
"RK20180516383",627,372,"普碳中板",8,23.0902,2,"2018-05-17 10:53:13","2018-05-17 10:53:13"
"RK20180517277",189,3109,"热卷",3,40.628,2,"2018-05-17 10:57:37","2018-05-17 10:57:37"
"RK20180517278",189,3109,"热卷",3,40.068,2,"2018-05-17 10:58:47","2018-05-17 10:58:47"
"RK20180517281",189,3109,"热卷",3,39.249,2,"2018-05-17 11:00:19","2018-05-17 11:00:19"
"RK20180517287",502,33419,"矩形坯",40,49.9415,2,"2018-05-17 11:04:43","2018-05-17 11:04:43"
"RK20180517256",1621,372,"普碳中板",17,38.2795,2,"2018-05-17 11:07:18","2018-05-17 11:07:18"
"RK20180517258",2669,372,"普碳中板",2,4.5829,2,"2018-05-17 11:09:34","2018-05-17 11:09:34"
"RK20180517294",189,3109,"热卷",3,39.291,2,"2018-05-17 11:09:38","2018-05-17 11:09:38"
"RK20180517254",1621,372,"普碳中板",6,13.7025,2,"2018-05-17 11:12:52","2018-05-17 11:12:52"
"RK20180517254",1621,376,"低合金中板",13,26.8849,2,"2018-05-17 11:12:52","2018-05-17 11:12:52"
"RK201805151173",2248,3109,"热卷",2,27.699,2,"2018-05-17 11:14:51","2018-05-17 11:14:51"
"RK201805151056",194,379,"花纹卷",1,12.873,2,"2018-05-17 11:15:55","2018-05-17 11:15:55"
"RK20180517310",1761,376,"低合金中板",6,16.9729,2,"2018-05-17 11:17:08","2018-05-17 11:17:08"
"RK20180517252",1621,372,"普碳中板",19,42.8071,2,"2018-05-17 11:18:31","2018-05-17 11:18:31"
"RK201805151090",1571,3109,"热卷",1,15.372,2,"2018-05-17 11:25:06","2018-05-17 11:25:06"
"RK201805151174",2248,3109,"热卷",1,13.048,2,"2018-05-17 11:25:42","2018-05-17 11:25:42"
"RK20180517330",1118,3109,"热卷",1,20.223,2,"2018-05-17 11:26:39","2018-05-17 11:26:39"
"RK201805151057",194,3109,"热卷",1,12.649,2,"2018-05-17 11:26:47","2018-05-17 11:26:47"
"RK201805151191",292,3105,"低合金卷",1,14.329,2,"2018-05-17 11:27:37","2018-05-17 11:27:37"
"RK201805151172",2248,3109,"热卷",1,14.567,2,"2018-05-17 11:28:38","2018-05-17 11:28:38"
"RK20180517333",959,372,"普碳中板",12,39.1314,2,"2018-05-17 11:28:40","2018-05-17 11:28:40"
"RK201805151055",194,3109,"热卷",1,12.656,2,"2018-05-17 11:29:18","2018-05-17 11:29:18"
"RK20180517332",189,3109,"热卷",3,41.097,2,"2018-05-17 11:29:43","2018-05-17 11:29:43"
"RK20180517334",1940,3115,"冷卷",3,14.665,2,"2018-05-17 11:31:06","2018-05-17 11:31:06"
"RK20180517336",433,372,"普碳中板",1,4.2749,2,"2018-05-17 11:31:56","2018-05-17 11:31:56"
"RK20180517338",2138,3109,"热卷",1,20.4365,2,"2018-05-17 11:33:06","2018-05-17 11:33:06"
"RK20180517339",2221,379,"花纹卷",1,13.37,2,"2018-05-17 11:34:30","2018-05-17 11:34:30"
"RK20180517340",2221,379,"花纹卷",2,27.209,2,"2018-05-17 11:35:24","2018-05-17 11:35:24"
"RK20180517349",702,33419,"矩形坯",46,57.5925,2,"2018-05-17 11:39:37","2018-05-17 11:39:37"
"RK201805151054",194,3109,"热卷",2,29.337,2,"2018-05-17 11:39:47","2018-05-17 11:39:47"
"RK20180517350",502,33419,"矩形坯",46,57.5925,2,"2018-05-17 11:40:15","2018-05-17 11:40:15"
"RK201805151088",1571,3109,"热卷",1,12.586,2,"2018-05-17 11:46:57","2018-05-17 11:46:57"
"RK20180517358",240,3115,"冷卷",2,11.998,2,"2018-05-17 11:48:27","2018-05-17 11:48:27"
"RK20180517365",189,3109,"热卷",3,40.691,2,"2018-05-17 11:53:57","2018-05-17 11:53:57"
"RK201805151192",292,3105,"低合金卷",1,14.343,2,"2018-05-17 11:55:55","2018-05-17 11:55:55"
"RK201805151146",216,3109,"热卷",1,14.532,2,"2018-05-17 11:56:56","2018-05-17 11:56:56"
"RK201805151128",2242,3109,"热卷",1,12.383,2,"2018-05-17 11:57:23","2018-05-17 11:57:23"
"RK20180517368",1901,3115,"冷卷",2,11.998,2,"2018-05-17 11:57:41","2018-05-17 11:57:41"
"RK20180517376",320,3109,"热卷",12,160.377,2,"2018-05-17 11:58:10","2018-05-17 11:58:10"
"RK20180517373",318,3115,"冷卷",3,14.665,2,"2018-05-17 11:58:13","2018-05-17 11:58:13"
"RK20180517371",189,3109,"热卷",3,39.956,2,"2018-05-17 11:59:01","2018-05-17 11:59:01"
"RK20180517380",433,372,"普碳中板",3,3.276,2,"2018-05-17 12:09:41","2018-05-17 12:09:41"
"RK20180517382",702,33419,"矩形坯",46,57.3804,2,"2018-05-17 12:11:39","2018-05-17 12:11:39"
"RK20180517383",502,33419,"矩形坯",46,57.3804,2,"2018-05-17 12:12:24","2018-05-17 12:12:24"
"RK20180517386",702,33419,"矩形坯",46,57.848,2,"2018-05-17 12:17:36","2018-05-17 12:17:36"
"RK20180517387",502,33419,"矩形坯",46,57.848,2,"2018-05-17 12:18:34","2018-05-17 12:18:34"
"RK20180517388",250,3115,"冷卷",1,6.559,2,"2018-05-17 12:31:08","2018-05-17 12:31:08"
"RK20180517390",284,3109,"热卷",1,8.2285,2,"2018-05-17 12:34:15","2018-05-17 12:34:15"
"RK20180517391",200,33419,"矩形坯",26,39.858,2,"2018-05-17 12:36:00","2018-05-17 12:36:00"
"RK20180517392",200,33419,"矩形坯",26,39.858,2,"2018-05-17 12:36:31","2018-05-17 12:36:31"
"RK20180517394",1838,3105,"低合金卷",1,16.8035,2,"2018-05-17 12:36:54","2018-05-17 12:36:54"
"RK20180517393",200,33419,"矩形坯",26,39.858,2,"2018-05-17 12:37:11","2018-05-17 12:37:11"
"RK20180517395",200,33419,"矩形坯",26,39.858,2,"2018-05-17 12:38:00","2018-05-17 12:38:00"
"RK20180517398",200,33419,"矩形坯",26,39.858,2,"2018-05-17 12:38:45","2018-05-17 12:38:45"
"RK20180517399",200,33419,"矩形坯",26,39.858,2,"2018-05-17 12:39:19","2018-05-17 12:39:19"
"RK20180517400",200,33419,"矩形坯",26,39.858,2,"2018-05-17 12:39:54","2018-05-17 12:39:54"
"RK201805151058",194,379,"花纹卷",1,12.887,2,"2018-05-17 12:40:14","2018-05-17 12:40:14"
"RK20180517401",200,33419,"矩形坯",26,39.858,2,"2018-05-17 12:40:36","2018-05-17 12:40:36"
"RK201805151176",2248,3109,"热卷",2,27.797,2,"2018-05-17 12:40:44","2018-05-17 12:40:44"
"RK20180517403",200,33419,"矩形坯",26,39.858,2,"2018-05-17 12:41:07","2018-05-17 12:41:07"
"RK20180517404",200,33419,"矩形坯",26,39.858,2,"2018-05-17 12:41:41","2018-05-17 12:41:41"
"RK20180517405",189,3109,"热卷",3,41.902,2,"2018-05-17 12:42:01","2018-05-17 12:42:01"
"RK201805151170",2248,3109,"热卷",3,40.194,2,"2018-05-17 12:42:54","2018-05-17 12:42:54"
"RK20180517409",344,3109,"热卷",1,8.491,2,"2018-05-17 12:43:33","2018-05-17 12:43:33"
"RK20180517408",189,3109,"热卷",3,40.467,2,"2018-05-17 12:44:03","2018-05-17 12:44:03"
"RK201805151180",1542,379,"花纹卷",1,13.048,2,"2018-05-17 12:45:09","2018-05-17 12:45:09"
"RK201805151145",760,3109,"热卷",1,13.069,2,"2018-05-17 12:46:31","2018-05-17 12:46:31"
"RK201805151089",1571,3109,"热卷",1,15.351,2,"2018-05-17 12:47:06","2018-05-17 12:47:06"
"RK20180517412",250,3109,"热卷",1,20.2125,2,"2018-05-17 12:47:19","2018-05-17 12:47:19"
"RK20180517414",344,3109,"热卷",3,60.7075,2,"2018-05-17 12:48:43","2018-05-17 12:48:43"
"RK20180517417",344,3109,"热卷",3,39.053,2,"2018-05-17 12:51:07","2018-05-17 12:51:07"
"RK20180517422",305,3109,"热卷",1,20.251,2,"2018-05-17 13:05:27","2018-05-17 13:05:27"
"RK20180517427",702,33419,"矩形坯",46,57.7227,2,"2018-05-17 13:08:18","2018-05-17 13:08:18"
"RK20180517425",193,3115,"冷卷",2,7.854,2,"2018-05-17 13:08:23","2018-05-17 13:08:23"
"RK20180517428",502,33419,"矩形坯",46,57.7227,2,"2018-05-17 13:09:39","2018-05-17 13:09:39"
"RK20180517434",702,33419,"矩形坯",46,57.3503,2,"2018-05-17 13:10:36","2018-05-17 13:10:36"
"RK20180517435",502,33419,"矩形坯",46,57.3503,2,"2018-05-17 13:11:52","2018-05-17 13:11:52"
"RK20180517440",1957,3115,"冷卷",1,3.717,2,"2018-05-17 13:15:12","2018-05-17 13:15:12"
"RK20180517441",250,3115,"冷卷",1,3.815,2,"2018-05-17 13:17:20","2018-05-17 13:17:20"
"RK20180517442",1857,372,"普碳中板",5,24.969,2,"2018-05-17 13:18:39","2018-05-17 13:18:39"
"RK20180517450",948,3105,"低合金卷",1,19.9465,2,"2018-05-17 13:26:50","2018-05-17 13:26:50"
"RK201805151130",973,3115,"冷卷",2,7.882,2,"2018-05-17 13:28:09","2018-05-17 13:28:09"
"RK20180517453",702,33419,"矩形坯",46,58.1049,2,"2018-05-17 13:29:01","2018-05-17 13:29:01"
"RK201805151061",192,3115,"冷卷",3,12.075,2,"2018-05-17 13:29:45","2018-05-17 13:29:45"
"RK20180517454",502,33419,"矩形坯",46,58.1049,2,"2018-05-17 13:30:03","2018-05-17 13:30:03"
"RK201805151030",972,3115,"冷卷",3,10.829,2,"2018-05-17 13:32:28","2018-05-17 13:32:28"
"RK201805151195",297,3115,"冷卷",4,14.602,2,"2018-05-17 13:34:24","2018-05-17 13:34:24"
"RK20180517491",775,372,"普碳中板",1,3.7583,2,"2018-05-17 13:46:49","2018-05-17 13:46:49"
"RK201805151077",192,3115,"冷卷",1,3.717,2,"2018-05-17 13:49:14","2018-05-17 13:49:14"
"RK20180517494",418,3128,"螺纹钢",18,26.1646,2,"2018-05-17 13:49:28","2018-05-17 13:49:28"
"RK201805151138",973,3115,"冷卷",3,11.452,2,"2018-05-17 13:50:32","2018-05-17 13:50:32"
"RK20180517499",702,33419,"矩形坯",46,57.9411,2,"2018-05-17 13:54:02","2018-05-17 13:54:02"
"RK20180517501",502,33419,"矩形坯",46,57.9411,2,"2018-05-17 13:56:03","2018-05-17 13:56:03"
"RK201805151016",1400,3115,"冷卷",6,22.932,2,"2018-05-17 13:57:02","2018-05-17 13:57:02"
"RK20180517620",1621,33330,"热轧带钢",15,48.846,2,"2018-05-17 14:04:07","2018-05-17 14:04:07"
"RK20180517621",1400,33330,"热轧带钢",12,43.638,2,"2018-05-17 14:04:46","2018-05-17 14:04:46"
"RK20180517623",789,33320,"镀铝锌卷",1,6.545,2,"2018-05-17 14:05:15","2018-05-17 14:05:15"
"RK20180517622",1621,33330,"热轧带钢",15,48.846,2,"2018-05-17 14:05:35","2018-05-17 14:05:35"
"RK20180517624",1668,3109,"热卷",1,15.379,2,"2018-05-17 14:10:18","2018-05-17 14:10:18"
"RK20180517628",427,3114,"冷板",3,9.478,2,"2018-05-17 14:11:03","2018-05-17 14:11:03"
"RK20180517630",427,3114,"冷板",1,3.78,2,"2018-05-17 14:12:15","2018-05-17 14:12:15"
"RK20180517632",427,3115,"冷卷",7,27.062,2,"2018-05-17 14:13:03","2018-05-17 14:13:03"
"RK20180517633",427,3115,"冷卷",2,7.497,2,"2018-05-17 14:14:00","2018-05-17 14:14:00"
"RK20180517634",1425,3115,"冷卷",1,3.857,2,"2018-05-17 14:14:39","2018-05-17 14:14:39"
"RK20180517635",427,3115,"冷卷",3,11.585,2,"2018-05-17 14:14:46","2018-05-17 14:14:46"
"RK20180517636",427,3115,"冷卷",11,42.119,2,"2018-05-17 14:15:27","2018-05-17 14:15:27"
"RK20180517638",427,3115,"冷卷",8,31.717,2,"2018-05-17 14:16:09","2018-05-17 14:16:09"
"RK201805151104",169,3115,"冷卷",12,45.381,2,"2018-05-17 14:22:19","2018-05-17 14:22:19"
"RK20180517643",702,33419,"矩形坯",46,57.8025,2,"2018-05-17 14:22:48","2018-05-17 14:22:48"
"RK20180517645",502,33419,"矩形坯",46,57.8025,2,"2018-05-17 14:24:05","2018-05-17 14:24:05"
"RK20180517648",1621,33330,"热轧带钢",15,49.042,2,"2018-05-17 14:27:16","2018-05-17 14:27:16"
"RK20180517650",193,3109,"热卷",1,20.629,2,"2018-05-17 14:29:38","2018-05-17 14:29:38"
"RK20180517650",193,3105,"低合金卷",1,20.027,2,"2018-05-17 14:29:38","2018-05-17 14:29:38"
"RK201805151091",169,3115,"冷卷",9,45.745,2,"2018-05-17 14:33:26","2018-05-17 14:33:26"
"RK20180517653",1761,376,"低合金中板",10,28.3374,2,"2018-05-17 14:33:47","2018-05-17 14:33:47"
"RK20180517654",961,3109,"热卷",1,20.062,2,"2018-05-17 14:34:37","2018-05-17 14:34:37"
"RK20180517658",2221,3109,"热卷",1,17.9795,2,"2018-05-17 14:37:01","2018-05-17 14:37:01"
"RK20180517658",2221,379,"花纹卷",1,13.51,2,"2018-05-17 14:37:01","2018-05-17 14:37:01"
"RK20180517662",250,3115,"冷卷",2,7.714,2,"2018-05-17 14:41:32","2018-05-17 14:41:32"
"RK20180517664",702,33419,"矩形坯",40,50.5561,2,"2018-05-17 14:43:22","2018-05-17 14:43:22"
"RK20180517665",502,33419,"矩形坯",40,50.5561,2,"2018-05-17 14:44:10","2018-05-17 14:44:10"
"RK20180517669",273,3105,"低合金卷",3,53.5325,2,"2018-05-17 14:49:13","2018-05-17 14:49:13"
"RK20180517671",1940,3115,"冷卷",1,5.733,2,"2018-05-17 14:51:19","2018-05-17 14:51:19"
"RK20180517672",193,3109,"热卷",1,17.9795,2,"2018-05-17 14:53:17","2018-05-17 14:53:17"
"RK20180517672",193,379,"花纹卷",1,13.51,2,"2018-05-17 14:53:17","2018-05-17 14:53:17"
"RK20180517676",702,33419,"矩形坯",46,57.778,2,"2018-05-17 14:56:50","2018-05-17 14:56:50"
"RK20180517679",381,376,"低合金中板",12,27.5086,2,"2018-05-17 14:57:17","2018-05-17 14:57:17"
"RK20180517678",502,33419,"矩形坯",46,57.778,2,"2018-05-17 14:57:32","2018-05-17 14:57:32"
"RK20180517683",2517,3133,"圆钢",2,25.935,2,"2018-05-17 15:06:37","2018-05-17 15:06:37"
"RK20180517684",527,3120,"酸洗卷",1,8.533,2,"2018-05-17 15:06:49","2018-05-17 15:06:49"
"RK20180517685",2517,3133,"圆钢",3,35.434,2,"2018-05-17 15:07:50","2018-05-17 15:07:50"
"RK20180517690",959,3109,"热卷",1,20.398,2,"2018-05-17 15:12:31","2018-05-17 15:12:31"
"RK20180517691",1400,33330,"热轧带钢",12,43.876,2,"2018-05-17 15:13:08","2018-05-17 15:13:08"
"RK20180517693",1400,33330,"热轧带钢",12,43.638,2,"2018-05-17 15:13:39","2018-05-17 15:13:39"
"RK20180517694",1231,33330,"热轧带钢",12,38.64,2,"2018-05-17 15:14:15","2018-05-17 15:14:15"
"RK20180517695",1400,33330,"热轧带钢",12,43.33,2,"2018-05-17 15:14:44","2018-05-17 15:14:44"
"RK20180517696",1400,33330,"热轧带钢",12,43.904,2,"2018-05-17 15:15:13","2018-05-17 15:15:13"
"RK20180517700",418,3128,"螺纹钢",10,14.3241,2,"2018-05-17 15:15:49","2018-05-17 15:15:49"
"RK20180517699",189,3109,"热卷",3,46.123,2,"2018-05-17 15:16:44","2018-05-17 15:16:44"
"RK20180517705",305,372,"普碳中板",5,8.0815,2,"2018-05-17 15:23:45","2018-05-17 15:23:45"
"RK20180517706",189,3109,"热卷",2,24.752,2,"2018-05-17 15:24:24","2018-05-17 15:24:24"
"RK20180517710",189,3109,"热卷",3,42.098,2,"2018-05-17 15:28:54","2018-05-17 15:28:54"
"RK20180517719",702,33419,"矩形坯",46,57.5953,2,"2018-05-17 15:32:19","2018-05-17 15:32:19"
"RK20180517720",502,33419,"矩形坯",46,57.5953,2,"2018-05-17 15:33:06","2018-05-17 15:33:06"
"RK20180517721",2439,3105,"低合金卷",2,38.71,2,"2018-05-17 15:34:15","2018-05-17 15:34:15"
"RK20180517723",1668,3109,"热卷",2,31.192,2,"2018-05-17 15:34:47","2018-05-17 15:34:47"
"RK20180517725",948,3105,"低合金卷",1,20.559,2,"2018-05-17 15:35:28","2018-05-17 15:35:28"
"RK20180517726",189,3109,"热卷",3,39.62,2,"2018-05-17 15:36:36","2018-05-17 15:36:36"
"RK20180518586",191,33320,"镀铝锌卷",6,23.982,2,"2018-05-17 15:38:08","2018-05-17 15:38:08"
"RK20180518581",952,33320,"镀铝锌卷",1,5.915,2,"2018-05-17 15:38:08","2018-05-17 15:38:08"
"RK20180518584",2403,33320,"镀铝锌卷",5,24.486,2,"2018-05-17 15:38:08","2018-05-17 15:38:08"
"RK20180518582",2403,33320,"镀铝锌卷",1,5.677,2,"2018-05-17 15:38:08","2018-05-17 15:38:08"
"RK20180518585",2403,33320,"镀铝锌卷",6,25.151,2,"2018-05-17 15:38:08","2018-05-17 15:38:08"
"RK20180517729",252,3109,"热卷",1,20.23,2,"2018-05-17 15:39:14","2018-05-17 15:39:14"
"RK20180517732",189,3109,"热卷",3,41.342,2,"2018-05-17 15:42:51","2018-05-17 15:42:51"
"RK20180517733",1400,3109,"热卷",3,28.672,2,"2018-05-17 15:43:47","2018-05-17 15:43:47"
"RK20180517738",364,3115,"冷卷",8,52.304,2,"2018-05-17 15:46:32","2018-05-17 15:46:32"
"RK20180517736",591,3115,"冷卷",12,46.032,2,"2018-05-17 15:46:37","2018-05-17 15:46:37"
"RK20180517737",193,3115,"冷卷",2,8.183,2,"2018-05-17 15:47:08","2018-05-17 15:47:08"
"RK20180517740",959,372,"普碳中板",5,10.374,2,"2018-05-17 15:48:29","2018-05-17 15:48:29"
"RK20180517739",1668,3109,"热卷",1,20.265,2,"2018-05-17 15:48:33","2018-05-17 15:48:33"
"RK20180517743",1668,3109,"热卷",1,20.181,2,"2018-05-17 15:49:50","2018-05-17 15:49:50"
"RK20180517752",268,3109,"热卷",1,20.3,2,"2018-05-17 15:58:18","2018-05-17 15:58:18"
"RK20180516957",1542,3105,"低合金卷",3,43.512,2,"2018-05-17 16:03:39","2018-05-17 16:03:39"
"RK20180517758",NA,NA,"",0,0,0,"2018-05-17 16:09:19","2018-05-17 16:09:19"
"RK20180517759",NA,NA,"",0,0,0,"2018-05-17 16:10:57","2018-05-17 16:10:57"
"RK20180516888",194,3105,"低合金卷",4,28.406,2,"2018-05-17 16:12:39","2018-05-17 16:12:39"
"RK20180517767",702,33419,"矩形坯",46,57.7815,2,"2018-05-17 16:15:54","2018-05-17 16:15:54"
"RK20180517768",502,33419,"矩形坯",46,57.7815,2,"2018-05-17 16:16:42","2018-05-17 16:16:42"
"RK20180517773",2036,3109,"热卷",1,11.221,2,"2018-05-17 16:20:13","2018-05-17 16:20:13"
"RK20180517775",NA,NA,"",0,0,0,"2018-05-17 16:21:11","2018-05-17 16:21:11"
"RK20180517778",193,3114,"冷板",2,7.357,2,"2018-05-17 16:24:34","2018-05-17 16:24:34"
"RK20180517782",948,3109,"热卷",1,20.062,2,"2018-05-17 16:25:24","2018-05-17 16:25:24"
"RK20180517784",2221,3105,"低合金卷",4,71.5505,2,"2018-05-17 16:25:44","2018-05-17 16:25:44"
"RK20180517791",NA,NA,"",0,0,0,"2018-05-17 16:28:55","2018-05-17 16:28:55"
"RK20180516895",194,3105,"低合金卷",4,28.931,2,"2018-05-17 16:31:33","2018-05-17 16:31:33"
"RK20180517800",399,3109,"热卷",1,20.405,2,"2018-05-17 16:32:38","2018-05-17 16:32:38"
"RK20180517799",189,3109,"热卷",2,28.819,2,"2018-05-17 16:32:49","2018-05-17 16:32:49"
"RK20180517805",1400,3138,"硬线",1,0.056,2,"2018-05-17 16:35:14","2018-05-17 16:35:14"
"RK20180517802",1940,3115,"冷卷",1,4.704,2,"2018-05-17 16:35:58","2018-05-17 16:35:58"
"RK20180517812",1158,3120,"酸洗卷",10,56.224,2,"2018-05-17 16:36:08","2018-05-17 16:36:08"
"RK20180517811",961,3109,"热卷",3,60.4436,2,"2018-05-17 16:39:32","2018-05-17 16:39:32"
"RK20180517810",189,3109,"热卷",2,28.889,2,"2018-05-17 16:40:16","2018-05-17 16:40:16"
"RK20180517813",961,3109,"热卷",2,39.816,2,"2018-05-17 16:40:54","2018-05-17 16:40:54"
"RK201805151131",973,3115,"冷卷",1,3.052,2,"2018-05-17 16:42:16","2018-05-17 16:42:16"
"RK20180517816",253,372,"普碳中板",2,4.0796,2,"2018-05-17 16:42:49","2018-05-17 16:42:49"
"RK20180517815",1901,3115,"冷卷",1,4.704,2,"2018-05-17 16:43:33","2018-05-17 16:43:33"
"RK20180517814",NA,NA,"",0,0,0,"2018-05-17 16:43:36","2018-05-17 16:43:36"
"RK201805151059",427,3115,"冷卷",5,18.074,2,"2018-05-17 16:45:59","2018-05-17 16:45:59"
"RK20180517818",1668,3105,"低合金卷",1,20.3203,2,"2018-05-17 16:48:21","2018-05-17 16:48:21"
"RK20180517820",2213,316,"H型钢",6,24.5616,2,"2018-05-17 16:49:12","2018-05-17 16:49:12"
"RK20180517824",1852,323,"无缝管",85,22.8354,2,"2018-05-17 16:51:31","2018-05-17 16:51:31"
"RK20180517829",1540,3109,"热卷",18,203.567,2,"2018-05-17 16:52:03","2018-05-17 16:52:03"
"RK20180517827",433,372,"普碳中板",1,8.8977,2,"2018-05-17 16:56:21","2018-05-17 16:56:21"
"RK20180517833",1578,376,"低合金中板",2,13.9993,2,"2018-05-17 16:57:18","2018-05-17 16:57:18"
"RK20180517832",1578,376,"低合金中板",2,4.2434,2,"2018-05-17 16:57:35","2018-05-17 16:57:35"
"RK20180517837",1400,3109,"热卷",4,39.865,2,"2018-05-17 17:00:08","2018-05-17 17:00:08"
"RK20180517841",427,3109,"热卷",3,60.4436,2,"2018-05-17 17:02:08","2018-05-17 17:02:08"
"RK20180517844",525,3115,"冷卷",3,17.353,2,"2018-05-17 17:02:21","2018-05-17 17:02:21"
"RK20180517842",427,3109,"热卷",1,15.61,2,"2018-05-17 17:02:24","2018-05-17 17:02:24"
"RK20180517845",284,379,"花纹卷",1,15.113,2,"2018-05-17 17:02:48","2018-05-17 17:02:48"
"RK20180517846",2628,316,"H型钢",6,24.5616,2,"2018-05-17 17:03:35","2018-05-17 17:03:35"
"RK20180517848",471,3120,"酸洗卷",1,3.801,2,"2018-05-17 17:04:36","2018-05-17 17:04:36"
"RK201805151022",1129,3115,"冷卷",5,25.389,2,"2018-05-17 17:04:44","2018-05-17 17:04:44"
"RK20180517853",702,33419,"矩形坯",46,57.792,2,"2018-05-17 17:05:00","2018-05-17 17:05:00"
"RK20180517852",471,3120,"酸洗卷",1,4.305,2,"2018-05-17 17:05:05","2018-05-17 17:05:05"
"RK20180517856",1158,3120,"酸洗卷",8,43.526,2,"2018-05-17 17:05:25","2018-05-17 17:05:25"
"RK20180517855",356,3105,"低合金卷",1,6.706,2,"2018-05-17 17:05:51","2018-05-17 17:05:51"
"RK20180517854",502,33419,"矩形坯",46,57.792,2,"2018-05-17 17:05:58","2018-05-17 17:05:58"
"RK20180517857",2164,3109,"热卷",1,6.517,2,"2018-05-17 17:06:45","2018-05-17 17:06:45"
"RK20180517861",2476,3128,"螺纹钢",28,42.3297,2,"2018-05-17 17:08:38","2018-05-17 17:08:38"
"RK20180517864",1158,3120,"酸洗卷",9,46.669,2,"2018-05-17 17:10:25","2018-05-17 17:10:25"
"RK20180517866",616,3114,"冷板",3,11.739,2,"2018-05-17 17:11:10","2018-05-17 17:11:10"
"RK201805151113",169,3115,"冷卷",10,39.417,2,"2018-05-17 17:11:13","2018-05-17 17:11:13"
"RK20180517865",2164,3109,"热卷",1,20.8215,2,"2018-05-17 17:11:56","2018-05-17 17:11:56"
"RK20180517869",216,3109,"热卷",2,40.1415,2,"2018-05-17 17:12:25","2018-05-17 17:12:25"
"RK20180517870",193,3114,"冷板",1,4.06,2,"2018-05-17 17:13:14","2018-05-17 17:13:14"
"RK20180517874",381,3105,"低合金卷",1,22.624,2,"2018-05-17 17:13:42","2018-05-17 17:13:42"
"RK20180517872",2149,3119,"镀锌卷",5,18.844,2,"2018-05-17 17:14:02","2018-05-17 17:14:02"
"RK20180517872",2149,33320,"镀铝锌卷",1,3.311,2,"2018-05-17 17:14:02","2018-05-17 17:14:02"
"RK20180517877",427,3109,"热卷",1,15.526,2,"2018-05-17 17:14:52","2018-05-17 17:14:52"
"RK20180517886",2560,3138,"硬线",152,210,2,"2018-05-17 17:15:50","2018-05-17 17:15:50"
"RK20180517878",1668,3109,"热卷",10,118.7165,2,"2018-05-17 17:16:12","2018-05-17 17:16:12"
"RK20180517879",268,3109,"热卷",1,20.265,2,"2018-05-17 17:16:39","2018-05-17 17:16:39"
"RK20180517879",268,3105,"低合金卷",3,60.6662,2,"2018-05-17 17:16:39","2018-05-17 17:16:39"
"RK20180517883",344,3109,"热卷",2,17.122,2,"2018-05-17 17:18:11","2018-05-17 17:18:11"
"RK20180517885",1851,372,"普碳中板",2,7.5432,2,"2018-05-17 17:18:29","2018-05-17 17:18:29"
"RK20180517884",1957,3115,"冷卷",2,8.589,2,"2018-05-17 17:18:45","2018-05-17 17:18:45"
"RK20180517887",193,379,"花纹卷",1,15.61,2,"2018-05-17 17:19:15","2018-05-17 17:19:15"
"RK20180511200",1913,3119,"镀锌卷",8,37.569,2,"2018-05-17 17:19:42","2018-05-17 17:19:42"
"RK20180517889",344,379,"花纹卷",2,15.386,2,"2018-05-17 17:21:26","2018-05-17 17:21:26"
"RK20180517890",381,3105,"低合金卷",1,20.3203,2,"2018-05-17 17:21:48","2018-05-17 17:21:48"
"RK20180517891",1346,3115,"冷卷",3,15.82,2,"2018-05-17 17:21:59","2018-05-17 17:21:59"
"RK20180517893",1091,3109,"热卷",5,71.365,2,"2018-05-17 17:22:20","2018-05-17 17:22:20"
"RK20180517896",948,3105,"低合金卷",2,41.328,2,"2018-05-17 17:23:32","2018-05-17 17:23:32"
"RK20180517894",NA,NA,"",0,0,0,"2018-05-17 17:23:47","2018-05-17 17:23:47"
"RK20180517898",193,3109,"热卷",1,13.769,2,"2018-05-17 17:25:25","2018-05-17 17:25:25"
"RK20180517901",702,33419,"矩形坯",46,57.5211,2,"2018-05-17 17:26:43","2018-05-17 17:26:43"
"RK20180517902",502,33419,"矩形坯",46,57.5211,2,"2018-05-17 17:28:22","2018-05-17 17:28:22"
"RK20180517911",305,379,"花纹卷",1,15.379,2,"2018-05-17 17:36:16","2018-05-17 17:36:16"
"RK20180517916",268,3109,"热卷",3,60.627,2,"2018-05-17 17:41:06","2018-05-17 17:41:06"
"RK20180517915",273,3105,"低合金卷",1,17.836,2,"2018-05-17 17:41:18","2018-05-17 17:41:18"
"RK20180517919",1901,3115,"冷卷",1,4.004,2,"2018-05-17 17:43:11","2018-05-17 17:43:11"
"RK20180517925",312,3109,"热卷",1,20.1425,2,"2018-05-17 17:49:38","2018-05-17 17:49:38"
"RK20180517929",193,3109,"热卷",2,40.565,2,"2018-05-17 17:50:37","2018-05-17 17:50:37"
"RK20180517934",421,3105,"低合金卷",2,39.7145,2,"2018-05-17 17:51:31","2018-05-17 17:51:31"
"RK20180517936",421,3105,"低合金卷",1,19.656,2,"2018-05-17 17:54:31","2018-05-17 17:54:31"
"RK20180517937",1223,3115,"冷卷",6,19.376,2,"2018-05-17 17:54:42","2018-05-17 17:54:42"
"RK20180517939",616,3114,"冷板",2,8.169,2,"2018-05-17 17:56:03","2018-05-17 17:56:03"
