"c2014","c2015","c2016","c2017","c2018","c2019","c2020","c2021","c2022"
"CK20180516840",961,3109,"热卷",2,35.7735,11,"2018-05-16 16:48:58","2018-05-16 16:48:58"
"CK20180516841",1400,3115,"冷卷",3,17.766,11,"2018-05-16 16:50:01","2018-05-16 16:50:01"
"CK20180516842",1400,3115,"冷卷",3,11.228,11,"2018-05-16 16:50:14","2018-05-16 16:50:14"
"CK20180516854",169,3119,"镀锌卷",6,30.142,11,"2018-05-16 16:50:18","2018-05-16 16:50:18"
"CK20180516843",1400,3115,"冷卷",1,4.823,11,"2018-05-16 16:51:40","2018-05-16 16:51:40"
"CKW20180516081",456,3109,"热卷",8,130.837,11,"2018-05-16 16:53:03","2018-05-16 16:53:03"
"CK20180516851",1400,33419,"矩形坯",46,57.3979,11,"2018-05-16 16:55:10","2018-05-16 16:55:10"
"CK20180516855",1400,3115,"冷卷",4,20.937,11,"2018-05-16 16:55:24","2018-05-16 16:55:24"
"CK20180516853",702,33419,"矩形坯",46,57.3979,11,"2018-05-16 16:55:34","2018-05-16 16:55:34"
"CK20180516857",952,33330,"热轧带钢",348,1246.714,11,"2018-05-16 16:56:40","2018-05-16 16:56:40"
"CK20180516856",502,33419,"矩形坯",46,57.3979,11,"2018-05-16 16:56:27","2018-05-16 16:56:46"
"CK20180516858",169,3119,"镀锌卷",1,6.034,11,"2018-05-16 16:57:03","2018-05-16 16:57:03"
"CK20180516862",1621,3105,"低合金卷",1,19.9269,11,"2018-05-16 16:58:40","2018-05-16 16:58:40"
"CK20180516862",1621,3109,"热卷",6,121.5592,11,"2018-05-16 16:58:40","2018-05-16 16:58:40"
"CK20180516829",189,33326,"冷硬卷",4,61.096,11,"2018-05-16 16:47:34","2018-05-16 16:58:41"
"CK20180516861",169,3119,"镀锌卷",8,34.517,11,"2018-05-16 16:58:43","2018-05-16 16:58:43"
"CK20180516860",952,3109,"热卷",6,69.02,11,"2018-05-16 16:58:58","2018-05-16 16:58:58"
"CKW20180516083",193,3109,"热卷",2,39.9875,11,"2018-05-16 16:59:02","2018-05-16 16:59:02"
"CK20180516864",345,3120,"酸洗卷",1,8.442,11,"2018-05-16 17:01:08","2018-05-16 17:01:08"
"CK20180516867",1621,3105,"低合金卷",1,19.8296,11,"2018-05-16 17:02:13","2018-05-16 17:02:13"
"CK20180516869",169,3119,"镀锌卷",8,35.266,11,"2018-05-16 17:02:42","2018-05-16 17:02:42"
"CK20180516871",1621,3109,"热卷",1,20.16,11,"2018-05-16 17:03:21","2018-05-16 17:03:21"
"CKW20180516084",1774,3115,"冷卷",1,5.201,11,"2018-05-16 17:04:04","2018-05-16 17:04:04"
"CK20180516845",1566,379,"花纹卷",2,14.714,11,"2018-05-16 16:53:08","2018-05-16 17:05:23"
"CK20180516804",1566,379,"花纹卷",3,22.897,11,"2018-05-16 16:38:23","2018-05-16 17:05:33"
"CK20180516741",1566,379,"花纹卷",1,6.426,11,"2018-05-16 16:04:40","2018-05-16 17:05:43"
"CK20180516716",1566,379,"花纹卷",1,13.727,11,"2018-05-16 15:51:37","2018-05-16 17:05:55"
"CKW20180516085",268,3109,"热卷",1,8.519,11,"2018-05-16 17:06:16","2018-05-16 17:06:16"
"CKW20180516086",456,3115,"冷卷",6,27.804,11,"2018-05-16 17:08:41","2018-05-16 17:08:41"
"CKW20180516087",193,3109,"热卷",3,61.404,11,"2018-05-16 17:10:17","2018-05-16 17:10:17"
"CK20180516900",1621,372,"普碳中板",29,73.619,11,"2018-05-16 17:10:59","2018-05-16 17:10:59"
"CK20180516865",2242,3109,"热卷",4,59.962,11,"2018-05-16 17:01:51","2018-05-16 17:13:01"
"CK20180516898",1400,33419,"矩形坯",46,57.8683,11,"2018-05-16 17:13:21","2018-05-16 17:13:21"
"CK20180516899",1400,3119,"镀锌卷",1,6.034,11,"2018-05-16 17:14:00","2018-05-16 17:14:00"
"CK20180516901",702,33419,"矩形坯",46,57.8683,11,"2018-05-16 17:14:21","2018-05-16 17:14:21"
"CK20180516902",702,3120,"酸洗卷",4,26.082,11,"2018-05-16 17:14:36","2018-05-16 17:14:36"
"CK20180516906",2192,3115,"冷卷",4,24.458,11,"2018-05-16 17:15:11","2018-05-16 17:15:11"
"CK20180516909",2669,372,"普碳中板",14,22.9586,11,"2018-05-16 17:15:41","2018-05-16 17:15:41"
"CK20180516908",502,33419,"矩形坯",46,57.8683,11,"2018-05-16 17:15:36","2018-05-16 17:15:56"
"CK20180516919",364,3115,"冷卷",2,13.181,11,"2018-05-16 17:19:38","2018-05-16 17:19:38"
"CKW20180516088",948,3109,"热卷",1,20.4855,11,"2018-05-16 17:20:31","2018-05-16 17:20:31"
"CK20180516923",194,3105,"低合金卷",5,99.0815,11,"2018-05-16 17:20:51","2018-05-16 17:20:51"
"CK20180516922",2229,36,"盘螺",2,2.6635,11,"2018-05-16 17:20:45","2018-05-16 17:21:27"
"CKW20180516089",216,3105,"低合金卷",1,20.3,11,"2018-05-16 17:22:16","2018-05-16 17:22:16"
"CKW20180516090",1449,3105,"低合金卷",3,20.167,11,"2018-05-16 17:22:27","2018-05-16 17:22:27"
"CK20180516929",959,372,"普碳中板",11,24.6393,11,"2018-05-16 17:22:53","2018-05-16 17:22:53"
"CKW20180516091",216,3105,"低合金卷",1,20.0515,11,"2018-05-16 17:26:28","2018-05-16 17:26:28"
"CK20180516935",1704,323,"无缝管",162,33.4397,11,"2018-05-16 17:28:11","2018-05-16 17:28:33"
"CK20180516938",2694,3109,"热卷",7,141.526,11,"2018-05-16 17:28:34","2018-05-16 17:28:34"
"CKW20180516093",1901,3109,"热卷",2,23.219,11,"2018-05-16 17:30:40","2018-05-16 17:30:40"
"CKW20180516093",1901,3120,"酸洗卷",1,8.442,11,"2018-05-16 17:30:40","2018-05-16 17:30:40"
"CK20180516892",2049,3109,"热卷",1,15.645,11,"2018-05-16 17:11:22","2018-05-16 17:30:43"
"CKW20180516092",612,3115,"冷卷",1,5.39,11,"2018-05-16 17:30:44","2018-05-16 17:30:44"
"CK20180516939",1704,323,"无缝管",47,19.5468,11,"2018-05-16 17:30:40","2018-05-16 17:31:00"
"CK20180516819",2753,3109,"热卷",1,15.631,11,"2018-05-16 16:43:48","2018-05-16 17:31:20"
"CKW20180516094",612,3115,"冷卷",1,5.026,11,"2018-05-16 17:31:24","2018-05-16 17:31:24"
"CK20180516944",169,3119,"镀锌卷",3,12.95,11,"2018-05-16 17:31:53","2018-05-16 17:31:53"
"CK20180516940",1737,376,"低合金中板",32,52.1416,11,"2018-05-16 17:32:00","2018-05-16 17:32:59"
"CK20180516952",216,3105,"低合金卷",1,19.6875,11,"2018-05-16 17:36:22","2018-05-16 17:36:22"
"CK20180516951",1055,316,"H型钢",6,36.3384,11,"2018-05-16 17:36:15","2018-05-16 17:36:35"
"CK20180516953",216,3105,"低合金卷",6,120.883,11,"2018-05-16 17:37:30","2018-05-16 17:37:30"
"CK20180516766",194,379,"花纹卷",2,30.8525,11,"2018-05-16 16:21:00","2018-05-16 17:38:52"
"CK20180516817",1621,3109,"热卷",1,20.349,11,"2018-05-16 16:43:31","2018-05-16 17:39:44"
"CKW20180516095",252,379,"花纹卷",1,13.6465,11,"2018-05-16 17:40:09","2018-05-16 17:40:09"
"CK20180516907",297,379,"花纹卷",1,15.295,11,"2018-05-16 17:15:38","2018-05-16 17:40:19"
"CK20180516958",320,33330,"热轧带钢",17,61.9311,11,"2018-05-16 17:40:00","2018-05-16 17:40:23"
"CK20180516962",972,3115,"冷卷",1,3.556,11,"2018-05-16 17:40:47","2018-05-16 17:40:47"
"CKW20180516096",1833,3115,"冷卷",1,3.556,11,"2018-05-16 17:41:51","2018-05-16 17:41:51"
"CK20180516955",320,3109,"热卷",5,57.526,11,"2018-05-16 17:39:09","2018-05-16 17:42:01"
"CK20180516965",2192,3128,"螺纹钢",11,18.0565,11,"2018-05-16 17:41:22","2018-05-16 17:42:18"
"CK20180516967",972,3115,"冷卷",2,8.582,11,"2018-05-16 17:42:20","2018-05-16 17:42:20"
"CK20180516968",967,33330,"热轧带钢",12,34.104,11,"2018-05-16 17:42:39","2018-05-16 17:43:03"
"CKW20180516097",268,3105,"低合金卷",1,19.8296,11,"2018-05-16 17:43:29","2018-05-16 17:43:29"
"CK20180516973",903,33320,"镀铝锌卷",1,7.273,11,"2018-05-16 17:44:42","2018-05-16 17:44:51"
"CK20180516976",2817,36,"盘螺",9,12.194,11,"2018-05-16 17:44:34","2018-05-16 17:45:30"
"CKW20180516098",1149,3115,"冷卷",2,7.343,11,"2018-05-16 17:45:33","2018-05-16 17:45:33"
"CKW20180516098",1149,3120,"酸洗卷",1,10.248,11,"2018-05-16 17:45:33","2018-05-16 17:45:33"
"CKW20180516099",194,3105,"低合金卷",1,7.511,11,"2018-05-16 17:46:47","2018-05-16 17:46:47"
"CK20180516981",1590,3109,"热卷",1,7.875,11,"2018-05-16 17:50:10","2018-05-16 17:50:10"
"CK20180516954",250,3105,"低合金卷",5,62.1705,11,"2018-05-16 17:38:34","2018-05-16 17:53:23"
"CK20180516997",1690,3108,"容器板",5,9.3044,11,"2018-05-16 17:54:20","2018-05-16 17:54:20"
"CK20180516992",320,33330,"热轧带钢",17,60.7866,11,"2018-05-16 17:55:14","2018-05-16 17:55:46"
"CK201805161000",1621,372,"普碳中板",8,18.0677,11,"2018-05-16 17:56:16","2018-05-16 17:56:37"
"CK201805161005",1621,3105,"低合金卷",3,58.744,11,"2018-05-16 17:57:00","2018-05-16 17:57:00"
"CKW20180516100",1449,3109,"热卷",1,19.971,11,"2018-05-16 17:57:04","2018-05-16 17:57:04"
"CK201805161004",1212,372,"普碳中板",32,41.7361,11,"2018-05-16 17:57:19","2018-05-16 17:57:46"
"CKW20180516101",268,3105,"低合金卷",1,19.9269,11,"2018-05-16 18:00:50","2018-05-16 18:00:50"
"CK201805161008",1128,376,"低合金中板",6,21.1862,11,"2018-05-16 18:02:34","2018-05-16 18:02:57"
"CK201805161009",177,3115,"冷卷",1,6.9825,11,"2018-05-16 18:03:30","2018-05-16 18:03:30"
"CKW20180516102",1959,3115,"冷卷",1,5.397,11,"2018-05-16 18:04:32","2018-05-16 18:04:32"
"CK201805161010",320,33330,"热轧带钢",17,61.4411,11,"2018-05-16 18:04:11","2018-05-16 18:04:32"
"CK201805161011",2331,3128,"螺纹钢",19,27.4365,11,"2018-05-16 18:04:05","2018-05-16 18:05:11"
"CKW20180516103",194,3109,"热卷",1,20.0284,11,"2018-05-16 18:05:20","2018-05-16 18:05:20"
"CK201805161013",2542,3138,"硬线",26,35,11,"2018-05-16 18:05:42","2018-05-16 18:05:42"
"CK201805161016",701,33320,"镀铝锌卷",7,29.393,11,"2018-05-16 18:06:04","2018-05-16 18:06:04"
"CK201805161014",1474,379,"花纹卷",1,12.971,11,"2018-05-16 18:06:04","2018-05-16 18:06:04"
"CKW20180516104",194,379,"花纹卷",1,15.218,11,"2018-05-16 18:06:21","2018-05-16 18:06:21"
"CK201805161012",948,376,"低合金中板",10,22.4973,11,"2018-05-16 18:05:55","2018-05-16 18:06:28"
"CK201805161015",1474,379,"花纹卷",1,13.5485,11,"2018-05-16 18:07:00","2018-05-16 18:07:00"
"CK201805161017",1474,379,"花纹卷",1,13.7515,11,"2018-05-16 18:07:48","2018-05-16 18:07:48"
"CK201805161018",961,3109,"热卷",2,40.075,11,"2018-05-16 18:10:50","2018-05-16 18:10:50"
"CKW20180516105",1668,3109,"热卷",1,8.5225,11,"2018-05-16 18:12:03","2018-05-16 18:12:03"
"CK201805161020",1474,379,"花纹卷",11,148.673,11,"2018-05-16 18:13:59","2018-05-16 18:13:59"
"CKW20180516106",270,3115,"冷卷",2,8.582,11,"2018-05-16 18:14:09","2018-05-16 18:14:09"
"CK201805161026",1400,33320,"镀铝锌卷",4,21.238,11,"2018-05-16 18:17:38","2018-05-16 18:17:38"
"CKW20180516107",268,3109,"热卷",5,101.367,11,"2018-05-16 18:18:55","2018-05-16 18:18:55"
"CKW20180516108",273,3109,"热卷",1,16.8385,11,"2018-05-16 18:20:23","2018-05-16 18:20:23"
"CK201805161028",1400,3119,"镀锌卷",3,12.95,11,"2018-05-16 18:22:22","2018-05-16 18:22:22"
"CK201805161027",1400,33398,"方钢",43,56.7679,11,"2018-05-16 18:23:22","2018-05-16 18:23:42"
"CK201805161030",2221,379,"花纹卷",6,81.417,11,"2018-05-16 18:24:05","2018-05-16 18:24:05"
"CK201805161029",1400,3114,"冷板",1,3.815,11,"2018-05-16 18:24:58","2018-05-16 18:24:58"
"CKW20180516109",194,3109,"热卷",1,20.076,11,"2018-05-16 18:25:34","2018-05-16 18:25:34"
"CK201805161031",320,33330,"热轧带钢",17,61.4684,11,"2018-05-16 18:26:02","2018-05-16 18:26:34"
"CK201805161035",1851,372,"普碳中板",1,2.7888,11,"2018-05-16 18:28:24","2018-05-16 18:28:24"
"CK201805161036",292,3105,"低合金卷",2,28.812,11,"2018-05-16 18:31:30","2018-05-16 18:31:30"
"CKW20180516110",232,379,"花纹卷",1,13.5695,11,"2018-05-16 18:32:12","2018-05-16 18:32:12"
"CK201805161037",959,372,"普碳中板",5,13.5485,11,"2018-05-16 18:32:22","2018-05-16 18:32:22"
"CKW20180516111",232,379,"花纹卷",1,13.5485,11,"2018-05-16 18:33:00","2018-05-16 18:33:00"
"CK201805161038",959,3109,"热卷",1,19.789,11,"2018-05-16 18:33:43","2018-05-16 18:33:43"
"CK201805161039",320,33330,"热轧带钢",17,60.9546,11,"2018-05-16 18:35:35","2018-05-16 18:36:02"
"CK201805161042",320,33330,"热轧带钢",17,60.9133,11,"2018-05-16 18:39:54","2018-05-16 18:40:16"
"CKW20180516112",2454,3119,"镀锌卷",5,24.549,11,"2018-05-16 18:41:40","2018-05-16 18:41:40"
"CK201805161043",2275,3115,"冷卷",1,7.007,11,"2018-05-16 18:43:30","2018-05-16 18:43:30"
"CKW20180516113",350,33401,"车轮钢卷",13,188.545,11,"2018-05-16 18:44:46","2018-05-16 18:44:46"
"CK201805161044",2275,3115,"冷卷",1,6.657,11,"2018-05-16 18:44:47","2018-05-16 18:44:47"
"CK201805161047",1161,3109,"热卷",2,23.044,11,"2018-05-16 18:45:59","2018-05-16 18:45:59"
"CK201805161047",1161,3105,"低合金卷",4,91.784,11,"2018-05-16 18:45:59","2018-05-16 18:45:59"
"CK201805161045",320,33330,"热轧带钢",17,60.935,11,"2018-05-16 18:46:04","2018-05-16 18:46:24"
"CK201805161046",2221,3115,"冷卷",1,6.657,11,"2018-05-16 18:46:37","2018-05-16 18:46:37"
"CK201805161048",2294,3105,"低合金卷",4,91.784,11,"2018-05-16 18:48:07","2018-05-16 18:48:07"
"CK201805161048",2294,3109,"热卷",2,23.044,11,"2018-05-16 18:48:07","2018-05-16 18:48:07"
"CK201805161050",961,3105,"低合金卷",2,35.945,11,"2018-05-16 18:48:18","2018-05-16 18:48:18"
"CKW20180516114",2164,3105,"低合金卷",2,45.983,11,"2018-05-16 18:49:20","2018-05-16 18:49:20"
"CK201805161051",216,3105,"低合金卷",4,67.991,11,"2018-05-16 18:51:16","2018-05-16 18:51:16"
"CK201805161054",1474,376,"低合金中板",16,36.6527,11,"2018-05-16 18:51:23","2018-05-16 18:51:23"
"CK201805161053",1890,3115,"冷卷",3,13.72,11,"2018-05-16 18:52:08","2018-05-16 18:52:08"
"CK201805161032",2454,3119,"镀锌卷",1,6.034,11,"2018-05-16 18:26:39","2018-05-16 18:52:16"
"CK20180516859",2454,3119,"镀锌卷",4,23.52,11,"2018-05-16 16:58:49","2018-05-16 18:52:27"
"CK20180516947",2454,3115,"冷卷",1,4.452,11,"2018-05-16 17:34:44","2018-05-16 18:52:36"
"CK201805161052",2454,3119,"镀锌卷",1,5.992,11,"2018-05-16 18:52:17","2018-05-16 18:52:48"
"CK201805161058",952,316,"H型钢",10,21.1701,11,"2018-05-16 18:53:15","2018-05-16 18:53:15"
"CK201805161055",1970,318,"连铸方坯",4,20.517,11,"2018-05-16 18:53:04","2018-05-16 18:53:24"
"CK201805161056",2454,3115,"冷卷",1,4.494,11,"2018-05-16 18:53:19","2018-05-16 18:53:44"
"CK201805161056",2454,3119,"镀锌卷",1,5.565,11,"2018-05-16 18:53:19","2018-05-16 18:53:44"
"CKW20180516115",250,3105,"低合金卷",3,60.886,11,"2018-05-16 18:54:02","2018-05-16 18:54:02"
"CK201805161063",1400,3114,"冷板",3,9.422,11,"2018-05-16 18:56:12","2018-05-16 18:56:12"
"CK201805161063",1400,3115,"冷卷",27,119.854,11,"2018-05-16 18:56:12","2018-05-16 18:56:12"
"CK201805161060",627,372,"普碳中板",2,5.7309,11,"2018-05-16 18:56:02","2018-05-16 18:56:23"
"CKW20180516116",948,3105,"低合金卷",1,19.6875,11,"2018-05-16 18:57:17","2018-05-16 18:57:17"
"CK201805161061",320,33330,"热轧带钢",17,61.0624,11,"2018-05-16 18:59:07","2018-05-16 18:59:27"
"CK201805161067",1400,372,"普碳中板",5,14.1841,11,"2018-05-16 19:01:06","2018-05-16 19:01:06"
"CK201805161019",344,379,"花纹卷",8,60.41,11,"2018-05-16 18:11:52","2018-05-16 19:01:16"
"CK201805161064",1400,33398,"方钢",45,59.3544,11,"2018-05-16 19:01:00","2018-05-16 19:01:25"
"CK201805161073",279,3109,"热卷",1,4.8895,11,"2018-05-16 19:06:10","2018-05-16 19:06:10"
"CK201805161072",2800,3128,"螺纹钢",29,49.917,11,"2018-05-16 19:04:36","2018-05-16 19:06:42"
"CK201805161057",972,3115,"冷卷",3,11.844,11,"2018-05-16 18:53:33","2018-05-16 19:08:51"
"CK20180516961",972,3115,"冷卷",1,3.913,11,"2018-05-16 17:40:47","2018-05-16 19:09:07"
"CK20180516876",972,3115,"冷卷",3,13.783,11,"2018-05-16 17:06:13","2018-05-16 19:09:21"
"CK20180516781",972,3115,"冷卷",1,4.942,11,"2018-05-16 16:31:11","2018-05-16 19:09:35"
"CK201805161033",364,3115,"冷卷",1,4.704,11,"2018-05-16 18:28:38","2018-05-16 19:10:19"
"CK20180516936",1556,3115,"冷卷",2,12.124,11,"2018-05-16 17:29:19","2018-05-16 19:11:04"
"CK20180516868",427,3115,"冷卷",2,7.483,11,"2018-05-16 17:03:10","2018-05-16 19:11:17"
"CKW20180516117",1703,3115,"冷卷",1,6.657,11,"2018-05-16 19:13:33","2018-05-16 19:13:33"
"CK201805161077",1556,3115,"冷卷",2,9.275,11,"2018-05-16 19:13:23","2018-05-16 19:13:45"
"CK201805161080",1400,33419,"矩形坯",30,37.912,11,"2018-05-16 19:14:11","2018-05-16 19:14:11"
"CK201805161081",702,33419,"矩形坯",46,58.0125,11,"2018-05-16 19:14:41","2018-05-16 19:14:41"
"CK201805161082",320,33330,"热轧带钢",17,60.4653,11,"2018-05-16 19:15:24","2018-05-16 19:15:49"
"CK201805161083",502,33419,"矩形坯",46,58.0125,11,"2018-05-16 19:15:37","2018-05-16 19:15:58"
"CK201805161084",959,376,"低合金中板",2,7.4837,11,"2018-05-16 19:16:14","2018-05-16 19:16:43"
"CK201805161040",934,3109,"热卷",3,53.305,11,"2018-05-16 18:37:43","2018-05-16 19:18:50"
"CKW20180516118",381,3109,"热卷",1,20.4715,11,"2018-05-16 19:18:50","2018-05-16 19:18:50"
"CK201805161095",591,3115,"冷卷",8,42.7,11,"2018-05-16 19:21:58","2018-05-16 19:21:58"
"CK201805161091",2242,3109,"热卷",4,51.625,11,"2018-05-16 19:21:38","2018-05-16 19:22:10"
"CKW20180516119",961,3109,"热卷",1,20.251,11,"2018-05-16 19:22:22","2018-05-16 19:22:22"
"CK201805161041",967,33330,"热轧带钢",12,38.906,11,"2018-05-16 18:38:34","2018-05-16 19:23:27"
"CK201805161096",972,3114,"冷板",1,3.934,11,"2018-05-16 19:23:46","2018-05-16 19:24:33"
"CK201805161049",934,3109,"热卷",3,53.6585,11,"2018-05-16 18:48:36","2018-05-16 19:25:01"
"CK201805161100",961,3109,"热卷",2,40.488,11,"2018-05-16 19:25:04","2018-05-16 19:25:04"
"CK20180516948",591,3115,"冷卷",1,3.626,11,"2018-05-16 17:34:55","2018-05-16 19:26:23"
"CK201805161101",961,3109,"热卷",1,20.293,11,"2018-05-16 19:26:44","2018-05-16 19:26:44"
"CK201805161059",591,3115,"冷卷",1,3.808,11,"2018-05-16 18:54:28","2018-05-16 19:26:58"
"CK201805161034",591,3115,"冷卷",1,3.794,11,"2018-05-16 18:29:03","2018-05-16 19:27:25"
"CKW20180516120",1833,3115,"冷卷",1,4.879,11,"2018-05-16 19:29:58","2018-05-16 19:29:58"
"CK201805161104",364,3114,"冷板",1,3.815,11,"2018-05-16 19:30:35","2018-05-16 19:30:46"
"CK201805161089",250,3105,"低合金卷",1,20.8495,11,"2018-05-16 19:19:37","2018-05-16 19:32:48"
"CK201805161068",250,3105,"低合金卷",1,20.356,11,"2018-05-16 19:05:06","2018-05-16 19:33:00"
"CK201805161069",216,3109,"热卷",1,20.293,11,"2018-05-16 19:05:33","2018-05-16 19:33:14"
"CK201805161108",192,3109,"热卷",6,39.186,11,"2018-05-16 19:33:25","2018-05-16 19:33:25"
"CK201805161109",320,33330,"热轧带钢",17,60.9819,11,"2018-05-16 19:34:17","2018-05-16 19:34:38"
"CK201805161111",1400,33330,"热轧带钢",18,65.569,11,"2018-05-16 19:36:52","2018-05-16 19:37:18"
"CK201805161097",192,3115,"冷卷",2,7.644,11,"2018-05-16 19:24:45","2018-05-16 19:51:12"
"CK20180516870",192,3115,"冷卷",4,21.812,11,"2018-05-16 17:03:54","2018-05-16 19:51:54"
"CK201805161123",1640,33441,"不锈钢冷卷",1,5.9892,11,"2018-05-16 19:52:05","2018-05-16 19:52:05"
"CK201805161131",1400,33419,"矩形坯",46,57.5568,11,"2018-05-16 19:57:11","2018-05-16 19:57:11"
"CK201805161134",702,33419,"矩形坯",46,57.5568,11,"2018-05-16 19:58:00","2018-05-16 19:58:00"
"CK201805161136",502,33419,"矩形坯",46,57.5568,11,"2018-05-16 19:58:54","2018-05-16 19:59:16"
"CK201805161150",2213,316,"H型钢",5,13.692,11,"2018-05-16 20:09:11","2018-05-16 20:09:40"
"CKW20180516121",1774,3115,"冷卷",4,21.756,11,"2018-05-16 20:17:18","2018-05-16 20:17:18"
"CKW20180516121",1774,33320,"镀铝锌卷",1,5.796,11,"2018-05-16 20:17:18","2018-05-16 20:17:18"
"CK201805161169",2560,3138,"硬线",10,13.8005,11,"2018-05-16 20:42:21","2018-05-16 20:43:32"
"CK201805161105",364,3115,"冷卷",1,5.173,11,"2018-05-16 19:31:55","2018-05-16 20:48:05"
"CK201805161172",1474,376,"低合金中板",20,58.7902,11,"2018-05-16 20:52:20","2018-05-16 20:52:46"
"CK201805161174",2560,3138,"硬线",13,17.9655,11,"2018-05-16 20:55:12","2018-05-16 20:56:02"
"CK201805161179",242,376,"低合金中板",2,7.7427,11,"2018-05-16 20:57:21","2018-05-16 20:57:42"
"CK201805161179",242,372,"普碳中板",1,4.1888,11,"2018-05-16 20:57:21","2018-05-16 20:57:42"
"CK201805161122",427,3115,"冷卷",1,3.451,11,"2018-05-16 19:50:18","2018-05-16 20:58:28"
"CK201805161088",427,3115,"冷卷",1,3.619,11,"2018-05-16 19:19:15","2018-05-16 20:58:58"
"CK201805161173",250,3105,"低合金卷",5,59.0275,11,"2018-05-16 20:53:54","2018-05-16 20:59:43"
"CK201805161182",242,376,"低合金中板",1,1.7759,11,"2018-05-16 21:03:38","2018-05-16 21:04:03"
"CK201805161182",242,372,"普碳中板",12,33.2094,11,"2018-05-16 21:03:38","2018-05-16 21:04:03"
"CK201805161183",1400,33330,"热轧带钢",6,21.812,11,"2018-05-16 21:03:38","2018-05-16 21:04:08"
"CK201805161184",1400,33330,"热轧带钢",12,42.868,11,"2018-05-16 21:04:45","2018-05-16 21:05:08"
"CK201805161118",250,3115,"冷卷",1,5.516,11,"2018-05-16 19:40:34","2018-05-16 21:07:57"
"CK201805161110",972,3115,"冷卷",1,5.089,11,"2018-05-16 19:35:40","2018-05-16 21:08:13"
"CK201805161187",418,3128,"螺纹钢",10,13.405,11,"2018-05-16 21:06:41","2018-05-16 21:08:30"
"CK201805161189",320,33330,"热轧带钢",17,60.3932,11,"2018-05-16 21:09:18","2018-05-16 21:09:44"
"CK201805161151",1850,3115,"冷卷",1,3.675,11,"2018-05-16 20:10:51","2018-05-16 21:10:56"
"CK201805161193",1850,3115,"冷卷",3,10.976,11,"2018-05-16 21:11:12","2018-05-16 21:11:38"
"CK201805161115",297,3115,"冷卷",1,5.411,11,"2018-05-16 19:38:20","2018-05-16 21:13:42"
"CK201805161153",2522,33326,"冷硬卷",1,15.407,11,"2018-05-16 20:15:05","2018-05-16 21:15:04"
"CK201805161155",1400,33330,"热轧带钢",18,65.366,11,"2018-05-16 20:17:27","2018-05-16 21:15:29"
"CK201805161204",418,3128,"螺纹钢",7,10.115,11,"2018-05-16 21:22:48","2018-05-16 21:23:27"
"CK201805161205",2420,33386,"普碳中厚板",4,13.3574,11,"2018-05-16 21:24:01","2018-05-16 21:24:01"
"CK201805161206",1128,376,"低合金中板",2,7.1778,11,"2018-05-16 21:24:34","2018-05-16 21:24:58"
"CK201805161181",1400,33330,"热轧带钢",18,65.226,11,"2018-05-16 21:00:17","2018-05-16 21:25:09"
"CK201805161207",1128,376,"低合金中板",4,14.3556,11,"2018-05-16 21:25:15","2018-05-16 21:25:39"
"CK201805161087",972,3115,"冷卷",1,4.389,11,"2018-05-16 19:18:50","2018-05-16 21:27:00"
"CK201805161154",1901,3115,"冷卷",1,3.857,11,"2018-05-16 20:16:20","2018-05-16 21:28:08"
"CK201805161128",1425,3115,"冷卷",3,12.075,11,"2018-05-16 19:56:33","2018-05-16 21:28:59"
"CK201805161152",967,33330,"热轧带钢",12,38.892,11,"2018-05-16 20:14:42","2018-05-16 21:30:29"
"CK201805161074",240,3115,"冷卷",1,4.116,11,"2018-05-16 19:07:41","2018-05-16 21:31:10"
"CK201805161094",972,3115,"冷卷",2,8.288,11,"2018-05-16 19:22:59","2018-05-16 21:34:01"
"CK201805161211",1400,33330,"热轧带钢",18,65.576,11,"2018-05-16 21:34:50","2018-05-16 21:35:38"
"CK201805161217",320,33330,"热轧带钢",19,63.4256,11,"2018-05-16 21:42:10","2018-05-16 21:42:33"
"CKW20180516122",279,3109,"热卷",1,23.233,11,"2018-05-16 21:42:50","2018-05-16 21:42:50"
"CK201805161220",169,3115,"冷卷",2,8.036,11,"2018-05-16 21:43:01","2018-05-16 21:43:01"
"CK201805161223",297,3115,"冷卷",2,8.036,11,"2018-05-16 21:43:48","2018-05-16 21:43:48"
"CK201805161225",1970,318,"连铸方坯",1,5.1128,11,"2018-05-16 21:46:04","2018-05-16 21:46:23"
"CK201805161228",1400,33419,"矩形坯",40,50.2544,11,"2018-05-16 21:48:48","2018-05-16 21:48:48"
"CK201805161231",702,33419,"矩形坯",40,50.2544,11,"2018-05-16 21:49:57","2018-05-16 21:49:57"
"CK201805161234",502,33419,"矩形坯",40,50.2544,11,"2018-05-16 21:50:48","2018-05-16 21:51:09"
"CK201805161241",1212,376,"低合金中板",12,16.6201,11,"2018-05-16 21:53:09","2018-05-16 21:53:37"
"CK201805161257",1400,33330,"热轧带钢",8,29.1949,11,"2018-05-16 22:00:58","2018-05-16 22:01:21"
"CK201805161258",2229,3128,"螺纹钢",20,34.7305,11,"2018-05-16 22:00:33","2018-05-16 22:01:30"
"CK201805161062",1400,33330,"热轧带钢",12,43.526,11,"2018-05-16 18:59:17","2018-05-16 22:01:40"
"CK201805161269",2560,3138,"硬线",5,6.9335,11,"2018-05-16 22:07:38","2018-05-16 22:08:04"
"CKW20180516123",1761,3105,"低合金卷",1,20.02,11,"2018-05-16 22:10:54","2018-05-16 22:10:54"
