"r2014","r2015","r2016","r2017","r2018","r2019","r2020","r2021","r2022"
"RK20180220208",1621,33330,"热轧带钢",12,43.834,2,"2018-02-20 07:52:13","2018-02-20 07:52:13"
"RK20180220209",1400,33330,"热轧带钢",12,43.904,2,"2018-02-20 07:52:36","2018-02-20 07:52:36"
"RK20180220210",1621,33330,"热轧带钢",12,44.002,2,"2018-02-20 07:53:17","2018-02-20 07:53:17"
"RK20180220211",1621,33330,"热轧带钢",12,43.792,2,"2018-02-20 07:53:48","2018-02-20 07:53:48"
"RK20180220212",967,33330,"热轧带钢",12,38.766,2,"2018-02-20 07:55:01","2018-02-20 07:55:01"
"RK20180220213",967,33330,"热轧带钢",12,38.752,2,"2018-02-20 07:55:06","2018-02-20 07:55:06"
"RK20180220214",967,33330,"热轧带钢",12,38.766,2,"2018-02-20 07:55:53","2018-02-20 07:55:53"
"RK20180220215",967,33330,"热轧带钢",12,38.906,2,"2018-02-20 07:56:30","2018-02-20 07:56:30"
"RK20180220216",967,33330,"热轧带钢",12,39.046,2,"2018-02-20 07:57:02","2018-02-20 07:57:02"
"RK20180220217",967,33330,"热轧带钢",12,38.976,2,"2018-02-20 07:57:54","2018-02-20 07:57:54"
"RK20180220218",1400,33330,"热轧带钢",12,42.602,2,"2018-02-20 07:58:36","2018-02-20 07:58:36"
"RK20180220219",1400,33330,"热轧带钢",12,42.658,2,"2018-02-20 07:59:27","2018-02-20 07:59:27"
"RK20180220220",1621,33330,"热轧带钢",12,38.822,2,"2018-02-20 08:00:11","2018-02-20 08:00:11"
"RK20180220221",1400,33330,"热轧带钢",12,42.938,2,"2018-02-20 08:00:31","2018-02-20 08:00:31"
"RK20180220222",1621,33330,"热轧带钢",12,38.99,2,"2018-02-20 08:01:00","2018-02-20 08:01:00"
"RK20180220223",967,33330,"热轧带钢",12,38.948,2,"2018-02-20 08:01:57","2018-02-20 08:01:57"
"RK20180220224",1474,376,"低合金中板",22,37.387,2,"2018-02-20 08:06:04","2018-02-20 08:06:04"
"RK20180220225",1474,372,"普碳中板",17,39.3526,2,"2018-02-20 08:07:27","2018-02-20 08:07:27"
"RK20180220226",1474,372,"普碳中板",6,14.7133,2,"2018-02-20 08:08:43","2018-02-20 08:08:43"
"RK20180220226",1474,376,"低合金中板",8,21.2107,2,"2018-02-20 08:08:43","2018-02-20 08:08:43"
"RK20180220227",1474,372,"普碳中板",13,18.8979,2,"2018-02-20 08:10:15","2018-02-20 08:10:15"
"RK20180220227",1474,376,"低合金中板",6,19.3571,2,"2018-02-20 08:10:15","2018-02-20 08:10:15"
"RK20180220228",1474,372,"普碳中板",6,21.5957,2,"2018-02-20 08:12:13","2018-02-20 08:12:13"
"RK20180220228",1474,376,"低合金中板",12,18.1447,2,"2018-02-20 08:12:13","2018-02-20 08:12:13"
"RK20180218293",1400,3138,"硬线",24,33.222,2,"2018-02-20 08:14:08","2018-02-20 08:14:08"
"RK20180218282",1400,3138,"硬线",32,44.282,2,"2018-02-20 08:17:39","2018-02-20 08:17:39"
"RK20180218290",1400,3138,"硬线",24,32.97,2,"2018-02-20 08:18:43","2018-02-20 08:18:43"
"RK20180220229",967,33330,"热轧带钢",12,38.962,2,"2018-02-20 08:22:37","2018-02-20 08:22:37"
"RK20180220230",189,33320,"镀铝锌卷",32,190.379,2,"2018-02-20 08:56:28","2018-02-20 08:56:28"
"RK20180221270",189,33320,"镀铝锌卷",5,30.044,2,"2018-02-20 08:56:28","2018-02-20 08:56:28"
"RK20180220231",1474,376,"低合金中板",22,45.8423,2,"2018-02-20 09:02:29","2018-02-20 09:02:29"
"RK20180220232",1737,33414,"低合金中厚板",3,12.7883,2,"2018-02-20 09:15:37","2018-02-20 09:15:37"
"RK20180220232",1737,372,"普碳中板",18,32.2154,2,"2018-02-20 09:15:37","2018-02-20 09:15:37"
"RK20180220233",1400,33386,"普碳中厚板",10,37.8539,2,"2018-02-20 09:16:24","2018-02-20 09:16:24"
"RK20180220234",433,372,"普碳中板",9,25.3764,2,"2018-02-20 09:18:03","2018-02-20 09:18:03"
"RK20180220234",433,376,"低合金中板",5,12.9031,2,"2018-02-20 09:18:03","2018-02-20 09:18:03"
"RK20180220235",1474,372,"普碳中板",4,7.0413,2,"2018-02-20 09:19:48","2018-02-20 09:19:48"
"RK20180220235",1474,376,"低合金中板",16,31.1612,2,"2018-02-20 09:19:48","2018-02-20 09:19:48"
"RK20180220236",1474,372,"普碳中板",13,31.2725,2,"2018-02-20 09:22:26","2018-02-20 09:22:26"
"RK20180220236",1474,376,"低合金中板",5,8.4665,2,"2018-02-20 09:22:26","2018-02-20 09:22:26"
"RK20180220237",1474,372,"普碳中板",20,33.9864,2,"2018-02-20 09:24:26","2018-02-20 09:24:26"
"RK20180220237",1474,376,"低合金中板",2,6.2314,2,"2018-02-20 09:24:26","2018-02-20 09:24:26"
"RK20180220238",1400,33386,"普碳中厚板",9,32.2462,2,"2018-02-20 09:25:58","2018-02-20 09:25:58"
"RK20180220238",1400,376,"低合金中板",3,5.1359,2,"2018-02-20 09:25:58","2018-02-20 09:25:58"
"RK20180220239",1474,372,"普碳中板",13,28.4417,2,"2018-02-20 09:28:58","2018-02-20 09:28:58"
"RK20180220239",1474,376,"低合金中板",4,11.3036,2,"2018-02-20 09:28:58","2018-02-20 09:28:58"
"RK20180220243",433,372,"普碳中板",14,42.616,2,"2018-02-20 10:30:41","2018-02-20 10:30:41"
"RK20180220244",433,372,"普碳中板",15,43.4672,2,"2018-02-20 10:37:00","2018-02-20 10:37:00"
"RK20180220245",433,372,"普碳中板",13,36.1949,2,"2018-02-20 10:45:27","2018-02-20 10:45:27"
"RK20180220245",433,376,"低合金中板",3,7.6265,2,"2018-02-20 10:45:27","2018-02-20 10:45:27"
"RK20180220246",433,372,"普碳中板",16,44.7797,2,"2018-02-20 10:48:15","2018-02-20 10:48:15"
"RK20180219243",297,3109,"热卷",1,20.58,2,"2018-02-20 13:53:14","2018-02-20 13:53:14"
"RK20180219184",1400,3109,"热卷",1,20.5205,2,"2018-02-20 13:55:48","2018-02-20 13:55:48"
"RK20180220255",501,3109,"热卷",2,32.557,2,"2018-02-20 13:56:20","2018-02-20 13:56:20"
"RK20180219211",192,3109,"热卷",2,41.1145,2,"2018-02-20 13:57:43","2018-02-20 13:57:43"
"RK20180220256",952,3120,"酸洗卷",5,37.1385,2,"2018-02-20 13:58:49","2018-02-20 13:58:49"
"RK20180220257",952,3120,"酸洗卷",6,43.288,2,"2018-02-20 13:59:48","2018-02-20 13:59:48"
"RK20180220258",501,3109,"热卷",2,32.578,2,"2018-02-20 14:01:21","2018-02-20 14:01:21"
"RK20180220259",501,3109,"热卷",2,32.529,2,"2018-02-20 14:02:04","2018-02-20 14:02:04"
"RK20180219221",169,3115,"冷卷",9,41.895,2,"2018-02-20 14:02:40","2018-02-20 14:02:40"
"RK20180220260",501,3109,"热卷",2,32.522,2,"2018-02-20 14:04:24","2018-02-20 14:04:24"
"RK20180219245",297,3109,"热卷",1,7.5635,2,"2018-02-20 14:06:38","2018-02-20 14:06:38"
"RK20180219223",169,3115,"冷卷",8,38.003,2,"2018-02-20 14:06:58","2018-02-20 14:06:58"
"RK20180219199",1400,3109,"热卷",4,30.457,2,"2018-02-20 14:08:25","2018-02-20 14:08:25"
"RK20180219232",813,3109,"热卷",2,14.2625,2,"2018-02-20 14:09:57","2018-02-20 14:09:57"
"RK20180219235",973,3115,"冷卷",6,27.279,2,"2018-02-20 14:10:17","2018-02-20 14:10:17"
"RK20180219204",972,3115,"冷卷",2,7.938,2,"2018-02-20 14:12:54","2018-02-20 14:12:54"
"RK20180219189",1400,3109,"热卷",2,20.4855,2,"2018-02-20 14:13:00","2018-02-20 14:13:00"
"RK20180219197",1400,3115,"冷卷",2,8.407,2,"2018-02-20 14:14:50","2018-02-20 14:14:50"
"RK20180219225",169,3109,"热卷",2,47.334,2,"2018-02-20 14:18:57","2018-02-20 14:18:57"
"RK20180219242",292,3105,"低合金卷",1,23.499,2,"2018-02-20 14:19:14","2018-02-20 14:19:14"
"RK20180219207",194,3105,"低合金卷",1,23.0265,2,"2018-02-20 14:20:25","2018-02-20 14:20:25"
"RK20180219220",169,3109,"热卷",2,47.173,2,"2018-02-20 14:23:32","2018-02-20 14:23:32"
"RK20180219244",297,3115,"冷卷",3,16.093,2,"2018-02-20 14:23:42","2018-02-20 14:23:42"
"RK20180220261",501,3120,"酸洗卷",6,43.3055,2,"2018-02-20 14:24:46","2018-02-20 14:24:46"
"RK20180219233",973,3115,"冷卷",2,9.282,2,"2018-02-20 14:25:10","2018-02-20 14:25:10"
"RK20180219203",972,3115,"冷卷",1,3.983,2,"2018-02-20 14:26:13","2018-02-20 14:26:13"
"RK20180219191",1400,3115,"冷卷",2,8.666,2,"2018-02-20 14:29:19","2018-02-20 14:29:19"
"RK20180219219",169,3115,"冷卷",5,25.669,2,"2018-02-20 14:31:27","2018-02-20 14:31:27"
"RK20180219219",169,3120,"酸洗卷",2,14.357,2,"2018-02-20 14:31:27","2018-02-20 14:31:27"
"RK20180220265",501,3115,"冷卷",7,42.5985,2,"2018-02-20 14:32:27","2018-02-20 14:32:27"
"RK20180219237",973,3115,"冷卷",7,31.787,2,"2018-02-20 14:42:04","2018-02-20 14:42:04"
"RK20180219237",973,3120,"酸洗卷",1,4.165,2,"2018-02-20 14:42:04","2018-02-20 14:42:04"
"RK20180219206",972,3115,"冷卷",1,3.948,2,"2018-02-20 14:43:46","2018-02-20 14:43:46"
"RK20180220266",1474,3115,"冷卷",6,39.8685,2,"2018-02-20 14:44:05","2018-02-20 14:44:05"
"RK20180220267",501,3115,"冷卷",7,42.14,2,"2018-02-20 14:47:27","2018-02-20 14:47:27"
"RK20180220268",501,3115,"冷卷",6,37.331,2,"2018-02-20 14:49:16","2018-02-20 14:49:16"
"RK20180219217",169,3115,"冷卷",9,41.279,2,"2018-02-20 14:59:04","2018-02-20 14:59:04"
"RK20180220269",501,3115,"冷卷",7,39.515,2,"2018-02-20 16:02:03","2018-02-20 16:02:03"
"RK20180220270",501,3128,"螺纹钢",23,42,2,"2018-02-20 16:03:27","2018-02-20 16:03:27"
"RK20180220271",501,3128,"螺纹钢",31,38.5,2,"2018-02-20 16:03:58","2018-02-20 16:03:58"
"RK20180220272",501,3128,"螺纹钢",23,42,2,"2018-02-20 16:04:25","2018-02-20 16:04:25"
"RK20180220273",501,3128,"螺纹钢",23,42,2,"2018-02-20 16:04:54","2018-02-20 16:04:54"
"RK20180220274",501,3128,"螺纹钢",23,42,2,"2018-02-20 16:05:19","2018-02-20 16:05:19"
"RK20180220276",1474,3105,"低合金卷",2,36.078,2,"2018-02-20 17:18:45","2018-02-20 17:18:45"
"RK20180220277",1474,3105,"低合金卷",2,36.3895,2,"2018-02-20 17:25:47","2018-02-20 17:25:47"
"RK20180220278",1474,3105,"低合金卷",2,36.127,2,"2018-02-20 17:30:00","2018-02-20 17:30:00"
"RK20180220279",1474,3105,"低合金卷",2,36.211,2,"2018-02-20 17:35:23","2018-02-20 17:35:23"
"RK20180220280",1474,3105,"低合金卷",2,35.9975,2,"2018-02-20 17:44:34","2018-02-20 17:44:34"
"RK20180220281",1474,3105,"低合金卷",2,35.8295,2,"2018-02-20 17:50:28","2018-02-20 17:50:28"
"RK20180220282",501,319,"扁钢",23,46.9,2,"2018-02-20 18:02:31","2018-02-20 18:02:31"
"RK20180220283",501,319,"扁钢",22,47.6,2,"2018-02-20 18:03:38","2018-02-20 18:03:38"
"RK20180220284",701,3100,"彩涂卷",19,51.527,2,"2018-02-20 18:09:47","2018-02-20 18:09:47"
"RK20180220285",1474,372,"普碳中板",10,20.8621,2,"2018-02-20 18:22:42","2018-02-20 18:22:42"
"RK20180220285",1474,376,"低合金中板",8,19.3781,2,"2018-02-20 18:22:42","2018-02-20 18:22:42"
"RK20180220286",2121,372,"普碳中板",4,7.2247,2,"2018-02-20 18:27:36","2018-02-20 18:27:36"
"RK20180220286",2121,376,"低合金中板",17,33.6658,2,"2018-02-20 18:27:36","2018-02-20 18:27:36"
"RK20180219092",1400,3138,"硬线",32,44.128,2,"2018-02-20 18:41:35","2018-02-20 18:41:35"
"RK20180220287",1474,372,"普碳中板",22,36.96,2,"2018-02-20 19:18:46","2018-02-20 19:18:46"
"RK20180220288",1474,372,"普碳中板",18,36.8536,2,"2018-02-20 19:21:13","2018-02-20 19:21:13"
"RK20180220288",1474,376,"低合金中板",3,10.5014,2,"2018-02-20 19:21:13","2018-02-20 19:21:13"
"RK20180219098",1400,3138,"硬线",24,33.068,2,"2018-02-20 19:21:40","2018-02-20 19:21:40"
"RK20180220289",1474,376,"低合金中板",19,46.6655,2,"2018-02-20 19:23:36","2018-02-20 19:23:36"
"RK20180220290",1474,372,"普碳中板",7,11.0943,2,"2018-02-20 19:26:04","2018-02-20 19:26:04"
"RK20180220290",1474,376,"低合金中板",17,26.9801,2,"2018-02-20 19:26:04","2018-02-20 19:26:04"
"RK20180219094",1400,3138,"硬线",32,44.086,2,"2018-02-20 19:26:40","2018-02-20 19:26:40"
"RK20180219104",1400,3138,"硬线",24,32.984,2,"2018-02-20 19:29:55","2018-02-20 19:29:55"
"RK20180220291",501,3138,"硬线",32,45.5,2,"2018-02-20 19:30:34","2018-02-20 19:30:34"
"RK20180220292",501,3138,"硬线",29,41.3,2,"2018-02-20 19:31:16","2018-02-20 19:31:16"
"RK20180220293",501,3138,"硬线",29,40.6,2,"2018-02-20 19:31:58","2018-02-20 19:31:58"
"RK20180220294",501,3138,"硬线",29,40.6,2,"2018-02-20 19:32:46","2018-02-20 19:32:46"
"RK20180220295",501,3138,"硬线",32,42.7,2,"2018-02-20 19:33:25","2018-02-20 19:33:25"
"RK20180220296",501,3138,"硬线",32,43.4,2,"2018-02-20 19:34:02","2018-02-20 19:34:02"
"RK20180220297",501,3138,"硬线",30,39.9,2,"2018-02-20 19:34:53","2018-02-20 19:34:53"
"RK20180220298",501,3138,"硬线",36,48.3,2,"2018-02-20 19:35:41","2018-02-20 19:35:41"
"RK20180220299",501,3138,"硬线",29,41.3,2,"2018-02-20 19:36:20","2018-02-20 19:36:20"
"RK20180220300",501,3138,"硬线",32,42,2,"2018-02-20 19:37:24","2018-02-20 19:37:24"
"RK20180221015",189,33320,"镀铝锌卷",3,13.391,2,"2018-02-20 19:41:49","2018-02-20 19:41:49"
"RK20180221016",189,33320,"镀铝锌卷",6,35.182,2,"2018-02-20 19:41:49","2018-02-20 19:41:49"
"RK20180221094",189,33320,"镀铝锌卷",15,91.539,2,"2018-02-20 19:41:49","2018-02-20 19:41:49"
"RK20180220301",189,33320,"镀铝锌卷",4,21.392,2,"2018-02-20 19:41:49","2018-02-20 19:41:49"
"RK20180221014",189,33320,"镀铝锌卷",6,34.342,2,"2018-02-20 19:41:49","2018-02-20 19:41:49"
"RK20180221093",189,33320,"镀铝锌卷",1,5.383,2,"2018-02-20 19:41:49","2018-02-20 19:41:49"
"RK20180220302",501,3133,"圆钢",26,39.9,2,"2018-02-20 19:43:45","2018-02-20 19:43:45"
"RK20180220303",501,319,"扁钢",20,39.9,2,"2018-02-20 19:44:27","2018-02-20 19:44:27"
"RK20180220304",501,319,"扁钢",18,39.9,2,"2018-02-20 19:45:06","2018-02-20 19:45:06"
"RK20180220305",967,33330,"热轧带钢",12,43.624,2,"2018-02-20 19:45:51","2018-02-20 19:45:51"
"RK20180220306",1621,33330,"热轧带钢",12,43.302,2,"2018-02-20 19:47:14","2018-02-20 19:47:14"
"RK20180220308",1621,33330,"热轧带钢",12,44.044,2,"2018-02-20 19:53:22","2018-02-20 19:53:22"
"RK20180220309",1474,3127,"热板",18,47.1205,2,"2018-02-20 19:59:40","2018-02-20 19:59:40"
"RK20180220310",967,33330,"热轧带钢",12,43.792,2,"2018-02-20 20:16:52","2018-02-20 20:16:52"
"RK20180220311",967,33330,"热轧带钢",12,43.456,2,"2018-02-20 20:17:35","2018-02-20 20:17:35"
"RK20180220312",967,33330,"热轧带钢",12,43.61,2,"2018-02-20 20:18:08","2018-02-20 20:18:08"
"RK20180220313",1699,3115,"冷卷",5,39.424,2,"2018-02-20 20:57:50","2018-02-20 20:57:50"
"RK20180220121",169,3109,"热卷",4,30.695,2,"2018-02-20 21:06:39","2018-02-20 21:06:39"
"RK20180220102",169,3109,"热卷",3,22.82,2,"2018-02-20 21:07:25","2018-02-20 21:07:25"
"RK20180220102",169,379,"花纹卷",2,15.2425,2,"2018-02-20 21:07:25","2018-02-20 21:07:25"
"RK20180220051",1400,3109,"热卷",4,40.5055,2,"2018-02-20 21:09:31","2018-02-20 21:09:31"
"RK20180220314",1699,3115,"冷卷",4,32.963,2,"2018-02-20 21:11:20","2018-02-20 21:11:20"
"RK20180220074",972,3115,"冷卷",1,4.536,2,"2018-02-20 21:13:56","2018-02-20 21:13:56"
"RK20180220119",169,3109,"热卷",4,30.7685,2,"2018-02-20 21:14:46","2018-02-20 21:14:46"
"RK20180220148",292,3109,"热卷",5,42.4305,2,"2018-02-20 21:20:48","2018-02-20 21:20:48"
"RK20180220157",297,3109,"热卷",2,14.8715,2,"2018-02-20 21:25:10","2018-02-20 21:25:10"
"RK20180220142",1542,3105,"低合金卷",1,20.013,2,"2018-02-20 21:26:01","2018-02-20 21:26:01"
"RK20180220144",292,3109,"热卷",3,24.92,2,"2018-02-20 21:26:24","2018-02-20 21:26:24"
"RK20180220059",1400,3109,"热卷",1,20.5275,2,"2018-02-20 21:26:42","2018-02-20 21:26:42"
"RK20180220105",169,3109,"热卷",2,40.222,2,"2018-02-20 21:30:25","2018-02-20 21:30:25"
"RK20180220009",2494,3115,"冷卷",1,9.422,2,"2018-02-20 21:31:15","2018-02-20 21:31:15"
"RK20180220317",1699,3115,"冷卷",4,32.158,2,"2018-02-20 21:33:33","2018-02-20 21:33:33"
"RK20180220147",292,3105,"低合金卷",2,46.816,2,"2018-02-20 21:33:58","2018-02-20 21:33:58"
"RK20180220047",1400,3109,"热卷",1,7.7175,2,"2018-02-20 21:34:44","2018-02-20 21:34:44"
"RK20180220159",297,3109,"热卷",2,17.1045,2,"2018-02-20 21:35:52","2018-02-20 21:35:52"
"RK20180220092",192,3109,"热卷",2,15.484,2,"2018-02-20 21:37:37","2018-02-20 21:37:37"
"RK20180220027",1161,3120,"酸洗卷",1,5.488,2,"2018-02-20 21:40:16","2018-02-20 21:40:16"
"RK20180220027",1161,3115,"冷卷",8,40.656,2,"2018-02-20 21:40:16","2018-02-20 21:40:16"
"RK20180220318",1699,3109,"热卷",4,34.769,2,"2018-02-20 21:41:48","2018-02-20 21:41:48"
"RK20180220113",169,3105,"低合金卷",2,40.5195,2,"2018-02-20 21:46:13","2018-02-20 21:46:13"
"RK20180220023",1161,3109,"热卷",2,41.272,2,"2018-02-20 21:46:31","2018-02-20 21:46:31"
"RK20180220098",192,3115,"冷卷",1,4.704,2,"2018-02-20 21:50:24","2018-02-20 21:50:24"
"RK20180220077",972,3115,"冷卷",1,4.081,2,"2018-02-20 21:51:22","2018-02-20 21:51:22"
"RK20180220319",1699,3115,"冷卷",4,34.195,2,"2018-02-20 21:51:58","2018-02-20 21:51:58"
"RK20180220320",1699,3115,"冷卷",4,29.225,2,"2018-02-20 21:52:13","2018-02-20 21:52:13"
"RK20180220034",1161,3115,"冷卷",7,39.305,2,"2018-02-20 21:53:00","2018-02-20 21:53:00"
"RK20180220016",1161,3105,"低合金卷",2,28.9765,2,"2018-02-20 21:53:49","2018-02-20 21:53:49"
"RK20180220052",1400,3115,"冷卷",1,4.76,2,"2018-02-20 21:54:53","2018-02-20 21:54:53"
"RK20180220073",972,3115,"冷卷",3,13.902,2,"2018-02-20 21:56:58","2018-02-20 21:56:58"
"RK20180220321",1621,33330,"热轧带钢",12,43.526,2,"2018-02-20 21:58:41","2018-02-20 21:58:41"
"RK20180220322",1621,33330,"热轧带钢",12,43.484,2,"2018-02-20 21:59:33","2018-02-20 21:59:33"
"RK20180220323",1621,33330,"热轧带钢",12,43.715,2,"2018-02-20 22:00:23","2018-02-20 22:00:23"
"RK20180220324",1699,3115,"冷卷",6,45.605,2,"2018-02-20 22:00:43","2018-02-20 22:00:43"
"RK20180220126",2131,3115,"冷卷",3,18.641,2,"2018-02-20 22:01:06","2018-02-20 22:01:06"
"RK20180220125",2131,3115,"冷卷",2,12.313,2,"2018-02-20 22:02:49","2018-02-20 22:02:49"
"RK20180220011",2494,3115,"冷卷",2,15.778,2,"2018-02-20 22:05:43","2018-02-20 22:05:43"
"RK20180220033",1161,3115,"冷卷",4,29.925,2,"2018-02-20 22:06:26","2018-02-20 22:06:26"
"RK20180220325",1699,3115,"冷卷",2,16.163,2,"2018-02-20 22:06:43","2018-02-20 22:06:43"
"RK20180220072",972,3115,"冷卷",8,37.156,2,"2018-02-20 22:24:21","2018-02-20 22:24:21"
"RK20180220045",1400,3115,"冷卷",3,18.172,2,"2018-02-20 22:27:49","2018-02-20 22:27:49"
"RK20180220326",1699,3115,"冷卷",3,22.54,2,"2018-02-20 22:31:47","2018-02-20 22:31:47"
"RK20180220327",1699,3115,"冷卷",4,32.984,2,"2018-02-20 22:42:33","2018-02-20 22:42:33"
"RK20180220014",1161,3115,"冷卷",8,37.905,2,"2018-02-20 22:47:00","2018-02-20 22:47:00"
"RK20180220014",1161,3120,"酸洗卷",1,6.573,2,"2018-02-20 22:47:00","2018-02-20 22:47:00"
"RK20180221344",1699,3115,"冷卷",2,15.701,2,"2018-02-20 23:38:39","2018-02-20 23:38:39"
"RK20180220328",1400,3115,"冷卷",4,18.585,2,"2018-02-20 23:38:39","2018-02-20 23:38:39"
"RK20180220108",169,3105,"低合金卷",2,41.188,2,"2018-02-20 23:40:48","2018-02-20 23:40:48"
"RK20180219186",1400,3109,"热卷",2,47.4005,2,"2018-02-20 23:47:25","2018-02-20 23:47:25"
"RK20180220329",701,3100,"彩涂卷",8,19.299,2,"2018-02-20 23:48:26","2018-02-20 23:48:26"
"RK20180221098",2403,3100,"彩涂卷",11,31.437,2,"2018-02-20 23:48:26","2018-02-20 23:48:26"
"RK20180220039",1400,3109,"热卷",1,23.7055,2,"2018-02-20 23:49:57","2018-02-20 23:49:57"
"RK20180220039",1400,3105,"低合金卷",1,22.995,2,"2018-02-20 23:49:57","2018-02-20 23:49:57"
"RK20180219238",216,3105,"低合金卷",1,20.6255,2,"2018-02-20 23:51:26","2018-02-20 23:51:26"
"RK20180219198",1400,3109,"热卷",1,20.2685,2,"2018-02-20 23:52:37","2018-02-20 23:52:37"
"RK20180220158",297,3109,"热卷",1,20.433,2,"2018-02-20 23:53:43","2018-02-20 23:53:43"
"RK20180220012",662,3109,"热卷",1,20.4715,2,"2018-02-20 23:55:49","2018-02-20 23:55:49"
"RK20180220140",1542,3105,"低合金卷",1,20.489,2,"2018-02-20 23:59:42","2018-02-20 23:59:42"
"RK20180220036",1161,3109,"热卷",2,39.417,2,"2018-02-21 00:00:06","2018-02-21 00:00:06"
"RK20180219213",2397,3115,"冷卷",7,42.651,2,"2018-02-21 00:00:21","2018-02-21 00:00:21"
"RK20180220160",297,3109,"热卷",1,20.4855,2,"2018-02-21 00:03:07","2018-02-21 00:03:07"
"RK20180218268",297,3115,"冷卷",2,10.773,2,"2018-02-21 00:04:21","2018-02-21 00:04:21"
"RK20180220030",1161,379,"花纹卷",1,18.172,2,"2018-02-21 00:06:28","2018-02-21 00:06:28"
"RK20180220030",1161,3109,"热卷",1,17.906,2,"2018-02-21 00:06:28","2018-02-21 00:06:28"
"RK20180220163",1434,3109,"热卷",2,39.053,2,"2018-02-21 00:06:47","2018-02-21 00:06:47"
"RK20180218205",972,3115,"冷卷",4,16.926,2,"2018-02-21 00:09:00","2018-02-21 00:09:00"
"RK20180218179",1400,3115,"冷卷",3,15.995,2,"2018-02-21 00:10:16","2018-02-21 00:10:16"
"RK20180220162",1434,3109,"热卷",2,39.4695,2,"2018-02-21 00:11:47","2018-02-21 00:11:47"
"RK20180220025",1161,3109,"热卷",2,39.7355,2,"2018-02-21 00:11:52","2018-02-21 00:11:52"
"RK20180220164",1434,3109,"热卷",2,38.6575,2,"2018-02-21 00:18:11","2018-02-21 00:18:11"
"RK20180220152",292,3105,"低合金卷",1,20.3,2,"2018-02-21 00:24:32","2018-02-21 00:24:32"
"RK20180220031",1161,3109,"热卷",3,28.91,2,"2018-02-21 00:27:10","2018-02-21 00:27:10"
"RK20180220031",1161,379,"花纹卷",1,9.548,2,"2018-02-21 00:27:10","2018-02-21 00:27:10"
"RK20180220165",1434,3109,"热卷",1,19.8555,2,"2018-02-21 00:27:32","2018-02-21 00:27:32"
"RK20180219195",1400,3115,"冷卷",7,33.019,2,"2018-02-21 00:32:50","2018-02-21 00:32:50"
"RK20180220106",169,3105,"低合金卷",1,20.5345,2,"2018-02-21 00:34:15","2018-02-21 00:34:15"
"RK20180220106",169,3109,"热卷",1,20.391,2,"2018-02-21 00:34:15","2018-02-21 00:34:15"
"RK20180220132",973,3115,"冷卷",1,2.583,2,"2018-02-21 01:39:58","2018-02-21 01:39:58"
"RK20180220050",1400,3115,"冷卷",2,10.241,2,"2018-02-21 01:40:42","2018-02-21 01:40:42"
"RK20180221002",189,3109,"热卷",3,40.481,2,"2018-02-21 01:43:07","2018-02-21 01:43:07"
"RK20180220154",292,3109,"热卷",2,29.393,2,"2018-02-21 01:43:38","2018-02-21 01:43:38"
"RK20180220150",292,3109,"热卷",3,42.763,2,"2018-02-21 01:48:49","2018-02-21 01:48:49"
"RK20180220139",2248,3109,"热卷",3,40.964,2,"2018-02-21 01:49:56","2018-02-21 01:49:56"
"RK20180220060",1400,3115,"冷卷",6,38.731,2,"2018-02-21 01:50:02","2018-02-21 01:50:02"
"RK20180220123",169,3109,"热卷",3,39.536,2,"2018-02-21 01:50:02","2018-02-21 01:50:02"
"RK20180221003",189,3109,"热卷",2,30.499,2,"2018-02-21 01:51:45","2018-02-21 01:51:45"
"RK20180220138",2248,3109,"热卷",3,41.027,2,"2018-02-21 01:53:17","2018-02-21 01:53:17"
"RK20180221004",189,3109,"热卷",4,48.426,2,"2018-02-21 01:54:49","2018-02-21 01:54:49"
"RK20180221005",189,3109,"热卷",2,26.222,2,"2018-02-21 01:56:17","2018-02-21 01:56:17"
"RK20180220068",375,3115,"冷卷",4,11.893,2,"2018-02-21 01:56:43","2018-02-21 01:56:43"
"RK20180220120",169,3109,"热卷",2,29.232,2,"2018-02-21 01:58:39","2018-02-21 01:58:39"
"RK20180221006",189,3109,"热卷",3,39.445,2,"2018-02-21 01:59:16","2018-02-21 01:59:16"
"RK20180219106",1400,3138,"硬线",24,33.306,2,"2018-02-21 01:59:32","2018-02-21 01:59:32"
"RK20180220107",169,3109,"热卷",3,42.588,2,"2018-02-21 02:03:07","2018-02-21 02:03:07"
"RK20180219100",1400,3138,"硬线",24,33.096,2,"2018-02-21 02:03:13","2018-02-21 02:03:13"
"RK20180221007",189,3109,"热卷",3,40.264,2,"2018-02-21 02:04:17","2018-02-21 02:04:17"
"RK20180220095",192,3115,"冷卷",4,21.322,2,"2018-02-21 02:04:31","2018-02-21 02:04:31"
"RK20180220117",169,3109,"热卷",2,29.323,2,"2018-02-21 02:08:52","2018-02-21 02:08:52"
"RK20180219095",1400,3138,"硬线",32,44.044,2,"2018-02-21 02:10:20","2018-02-21 02:10:20"
"RK20180220137",2248,3109,"热卷",3,40.992,2,"2018-02-21 02:10:25","2018-02-21 02:10:25"
"RK20180221008",189,3109,"热卷",2,27.293,2,"2018-02-21 02:11:11","2018-02-21 02:11:11"
"RK20180220097",192,3109,"热卷",1,14.665,2,"2018-02-21 02:11:53","2018-02-21 02:11:53"
"RK20180220058",1400,3109,"热卷",1,14.721,2,"2018-02-21 02:13:35","2018-02-21 02:13:35"
