"c2014","c2015","c2016","c2017","c2018","c2019","c2020","c2021","c2022"
"CK20180220005",501,3128,"螺纹钢",48,78.4,11,"2018-02-20 10:30:18","2018-02-20 10:30:47"
"CK20180220006",1566,3109,"热卷",3,60.662,11,"2018-02-20 10:47:22","2018-02-20 11:01:38"
"CK20180220007",501,3128,"螺纹钢",37,66.2564,11,"2018-02-20 11:04:19","2018-02-20 11:04:37"
"CK20180219008",189,3109,"热卷",22,291.928,11,"2018-02-19 17:06:55","2018-02-20 13:26:50"
"CK20180215001",189,3109,"热卷",15,225.932,11,"2018-02-15 00:24:03","2018-02-20 13:29:00"
"CK20180214008",189,3109,"热卷",18,232.47,11,"2018-02-14 19:21:24","2018-02-20 13:31:41"
"CK20180214011",189,3109,"热卷",3,41.937,11,"2018-02-14 22:26:00","2018-02-20 13:32:53"
"CK20180213006",189,3109,"热卷",23,277.571,11,"2018-02-13 04:12:17","2018-02-20 13:36:00"
"CK20180214012",189,3109,"热卷",10,123.956,11,"2018-02-14 22:32:01","2018-02-20 13:37:54"
"CK20180214014",189,3109,"热卷",3,35.049,11,"2018-02-14 23:51:59","2018-02-20 13:50:49"
"CK20180214004",189,3109,"热卷",15,173.117,11,"2018-02-14 11:06:38","2018-02-20 13:51:48"
"CK20180214010",189,3109,"热卷",12,141.372,11,"2018-02-14 22:10:05","2018-02-20 13:53:00"
"CK20180220015",501,3128,"螺纹钢",35,67.375,11,"2018-02-20 16:56:20","2018-02-20 16:56:35"
"CK20180220008",189,3109,"热卷",5,67.725,11,"2018-02-20 11:11:06","2018-02-20 18:18:38"
"CK20180220001",189,3109,"热卷",18,265.174,11,"2018-02-20 04:40:34","2018-02-20 19:19:24"
"CK20180219023",189,3109,"热卷",5,70.595,11,"2018-02-19 22:23:37","2018-02-20 19:22:06"
"CK20180219022",189,3109,"热卷",13,183.918,11,"2018-02-19 22:15:32","2018-02-20 19:22:17"
"CK20180220022",1583,3109,"热卷",4,59.962,11,"2018-02-20 20:43:46","2018-02-20 20:49:56"
"CK20180220020",189,3109,"热卷",10,142.639,11,"2018-02-20 19:46:55","2018-02-21 08:36:48"
"CK20180221001",189,3109,"热卷",2,28.686,11,"2018-02-21 08:38:19","2018-02-21 08:40:23"
"CK20180220016",189,3109,"热卷",7,103.544,11,"2018-02-20 17:27:07","2018-02-21 08:43:01"
"CK20180219019",189,3109,"热卷",23,287.007,11,"2018-02-19 18:06:01","2018-02-21 08:43:12"
"CK20180219017",189,3109,"热卷",9,136.038,11,"2018-02-19 17:21:23","2018-02-21 08:43:23"
"CK20180219009",189,3109,"热卷",15,195.398,11,"2018-02-19 17:13:17","2018-02-21 08:43:33"
"CK20180220017",189,3109,"热卷",18,238.217,11,"2018-02-20 18:31:34","2018-02-21 08:46:29"
"CK20180219018",189,3109,"热卷",23,305.347,11,"2018-02-19 17:31:56","2018-02-21 08:46:40"
"CK20180221002",192,3109,"热卷",5,98.9415,11,"2018-02-21 09:02:56","2018-02-21 09:02:56"
"CK20180221003",192,379,"花纹卷",3,54.467,11,"2018-02-21 09:08:30","2018-02-21 09:08:30"
"CK20180221004",192,3114,"冷板",1,3.052,11,"2018-02-21 09:15:14","2018-02-21 09:15:14"
"CK20180221005",192,3109,"热卷",5,96.3655,11,"2018-02-21 09:17:07","2018-02-21 09:17:07"
"CK20180221006",192,379,"花纹卷",2,29.918,11,"2018-02-21 09:19:02","2018-02-21 09:19:02"
"CK20180221007",192,3115,"冷卷",3,11.809,11,"2018-02-21 09:20:01","2018-02-21 09:20:01"
"CK20180221008",192,379,"花纹卷",3,49.6475,11,"2018-02-21 09:21:13","2018-02-21 09:21:13"
"CK20180221009",192,3114,"冷板",3,10.318,11,"2018-02-21 09:22:20","2018-02-21 09:22:20"
"CK20180221010",192,3109,"热卷",4,24.857,11,"2018-02-21 09:24:09","2018-02-21 09:24:09"
"CK20180221011",1699,3115,"冷卷",8,63.154,11,"2018-02-21 09:52:56","2018-02-21 09:59:23"
"CK20180221013",501,3128,"螺纹钢",30,41.3,11,"2018-02-21 11:05:27","2018-02-21 11:05:44"
"CK20180221014",1699,3120,"酸洗卷",1,4.907,11,"2018-02-21 11:09:17","2018-02-21 11:12:19"
"CK20180221014",1699,3115,"冷卷",6,48.706,11,"2018-02-21 11:09:17","2018-02-21 11:12:19"
"CK20180221012",1566,3109,"热卷",2,47.341,11,"2018-02-21 11:04:50","2018-02-21 11:14:49"
"CK20180221012",1566,379,"花纹卷",1,15.358,11,"2018-02-21 11:04:50","2018-02-21 11:14:49"
"CK20180221015",189,3109,"热卷",5,68.327,11,"2018-02-21 11:26:08","2018-02-21 11:31:45"
"CK20180221016",501,3138,"硬线",18,25.5703,11,"2018-02-21 12:06:52","2018-02-21 12:07:10"
"CK20180221017",501,3138,"硬线",24,33.9297,11,"2018-02-21 12:36:04","2018-02-21 12:36:23"
"CK20180221018",1704,323,"无缝管",60,37.8371,11,"2018-02-21 12:41:26","2018-02-21 12:41:47"
"CK20180221019",1704,323,"无缝管",69,43.1837,11,"2018-02-21 12:42:38","2018-02-21 12:42:55"
"CK20180221020",1704,323,"无缝管",71,38.2914,11,"2018-02-21 12:44:34","2018-02-21 12:44:56"
"CK20180221021",189,3109,"热卷",5,65.317,11,"2018-02-21 12:46:10","2018-02-21 12:56:27"
"CK20180221022",501,3138,"硬线",24,33.6413,11,"2018-02-21 13:06:36","2018-02-21 13:06:53"
"CK20180221025",501,3138,"硬线",18,25.5703,11,"2018-02-21 14:26:59","2018-02-21 14:27:19"
"CK20180221026",702,3119,"镀锌卷",8,46.998,11,"2018-02-21 15:10:26","2018-02-21 15:15:23"
"CK20180221027",501,3138,"硬线",14,19.8884,11,"2018-02-21 15:18:56","2018-02-21 15:19:25"
"CK20180221028",501,3138,"硬线",10,14,11,"2018-02-21 15:20:21","2018-02-21 15:20:40"
"CK20180221030",501,3138,"硬线",24,33.7932,11,"2018-02-21 15:42:05","2018-02-21 15:42:28"
"CK20180221029",1699,3115,"冷卷",7,56.728,11,"2018-02-21 15:41:30","2018-02-21 15:44:14"
"CKW20180221001",2202,33320,"镀铝锌卷",3,21.735,11,"2018-02-21 16:08:40","2018-02-21 16:08:40"
"CK20180221031",501,3138,"硬线",24,34.7585,11,"2018-02-21 16:09:17","2018-02-21 16:09:36"
"CKW20180221002",2202,33320,"镀铝锌卷",3,21.315,11,"2018-02-21 16:13:05","2018-02-21 16:13:05"
"CKW20180221003",702,3119,"镀锌卷",10,45.143,11,"2018-02-21 16:23:08","2018-02-21 16:23:08"
"CK20180221032",501,36,"盘螺",24,31.36,11,"2018-02-21 16:25:37","2018-02-21 16:25:57"
"CK20180221059",189,33320,"镀铝锌卷",4,23.233,11,"2018-02-21 19:23:24","2018-02-21 19:24:01"
"CK20180221060",189,33320,"镀铝锌卷",4,21.707,11,"2018-02-21 22:08:47","2018-02-21 22:09:09"
"CK20180221061",1699,3109,"热卷",3,26.103,11,"2018-02-21 22:28:00","2018-02-21 22:28:26"
"CK20180221061",1699,33410,"普冷卷",4,33.243,11,"2018-02-21 22:28:00","2018-02-21 22:28:26"
"CK20180221062",1542,3105,"低合金卷",1,20.489,11,"2018-02-21 23:12:26","2018-02-21 23:24:06"
"CK20180221062",1542,379,"花纹卷",2,39.8265,11,"2018-02-21 23:12:26","2018-02-21 23:24:06"
"CK20180222001",189,33320,"镀铝锌卷",4,22.099,11,"2018-02-22 07:12:49","2018-02-22 07:13:16"
"CK20180222002",1449,3105,"低合金卷",5,63.98,11,"2018-02-22 08:37:10","2018-02-22 08:37:10"
"CK20180221024",189,3109,"热卷",25,331.002,11,"2018-02-21 13:54:27","2018-02-22 08:48:51"
"CK20180221023",189,3109,"热卷",18,254.863,11,"2018-02-21 13:50:29","2018-02-22 08:49:17"
"CK20180220021",189,3109,"热卷",2,30.457,11,"2018-02-20 20:26:55","2018-02-22 08:49:27"
"CK20180220019",189,3109,"热卷",8,103.047,11,"2018-02-20 19:43:23","2018-02-22 08:49:40"
"CK20180220018",189,3109,"热卷",6,84.609,11,"2018-02-20 19:37:40","2018-02-22 08:49:51"
"CK20180222003",501,3109,"热卷",3,45.794,11,"2018-02-22 09:11:49","2018-02-22 09:12:10"
"CK20180222004",501,3109,"热卷",4,61.04,11,"2018-02-22 09:27:04","2018-02-22 09:27:25"
"CKW20180222001",273,379,"花纹卷",1,12.2185,11,"2018-02-22 09:44:54","2018-02-22 09:44:54"
"CKW20180222002",1212,3105,"低合金卷",7,141.218,11,"2018-02-22 09:49:38","2018-02-22 09:49:38"
"CKW20180222002",1212,3109,"热卷",32,625.3037,11,"2018-02-22 09:49:38","2018-02-22 09:49:38"
"CK20180222009",2147,33513,"电镀锌卷",7,38.696,11,"2018-02-22 09:53:02","2018-02-22 09:53:02"
"CK20180222006",2147,33513,"电镀锌卷",1,6.664,11,"2018-02-22 09:53:18","2018-02-22 09:53:18"
"CK20180222007",189,3109,"热卷",5,68.446,11,"2018-02-22 09:54:14","2018-02-22 09:55:30"
"CK20180222010",2147,33513,"电镀锌卷",1,4.613,11,"2018-02-22 10:00:01","2018-02-22 10:00:01"
"CK20180222011",2147,33513,"电镀锌卷",1,4.746,11,"2018-02-22 10:01:11","2018-02-22 10:01:11"
"CK20180222012",2147,33513,"电镀锌卷",3,25.172,11,"2018-02-22 10:01:34","2018-02-22 10:01:34"
"CK20180222013",2147,33513,"电镀锌卷",1,8.12,11,"2018-02-22 10:02:45","2018-02-22 10:02:45"
"CK20180222014",2147,33513,"电镀锌卷",1,6.188,11,"2018-02-22 10:02:49","2018-02-22 10:02:49"
"CK20180222015",2147,33513,"电镀锌卷",4,24.668,11,"2018-02-22 10:05:44","2018-02-22 10:05:44"
"CK20180222016",273,3115,"冷卷",1,5.243,11,"2018-02-22 10:15:45","2018-02-22 10:15:45"
"CK20180222019",501,3109,"热卷",4,60.935,11,"2018-02-22 10:24:03","2018-02-22 10:24:27"
"CKW20180222004",194,3105,"低合金卷",3,22.253,11,"2018-02-22 10:24:38","2018-02-22 10:24:38"
"CK20180222021",501,3109,"热卷",4,60.879,11,"2018-02-22 10:38:03","2018-02-22 10:38:59"
"CKW20180222005",813,3109,"热卷",14,98.518,11,"2018-02-22 10:45:00","2018-02-22 10:45:00"
"CK20180222025",1699,3115,"冷卷",7,56.966,11,"2018-02-22 10:47:07","2018-02-22 10:54:34"
"CKW20180222006",1425,3109,"热卷",1,5.25,11,"2018-02-22 11:07:31","2018-02-22 11:07:31"
"CK20180222030",169,379,"花纹卷",1,17.836,11,"2018-02-22 11:16:45","2018-02-22 11:16:45"
"CK20180222030",169,3109,"热卷",61,569.9295,11,"2018-02-22 11:16:45","2018-02-22 11:16:45"
"CK20180222008",1542,379,"花纹卷",1,15.351,11,"2018-02-22 09:54:56","2018-02-22 11:21:49"
"CK20180222008",1542,3109,"热卷",2,47.2885,11,"2018-02-22 09:54:56","2018-02-22 11:21:49"
"CK20180222029",169,379,"花纹卷",12,99.1585,11,"2018-02-22 11:32:05","2018-02-22 11:32:05"
"CK20180222029",169,3109,"热卷",10,111.1915,11,"2018-02-22 11:32:05","2018-02-22 11:32:05"
"CKW20180222007",1434,3109,"热卷",21,410.872,11,"2018-02-22 11:34:46","2018-02-22 11:34:46"
"CK20180222031",273,394,"大梁卷",1,10.472,11,"2018-02-22 11:43:33","2018-02-22 11:43:33"
"CKW20180222008",216,3109,"热卷",1,5.992,11,"2018-02-22 11:53:05","2018-02-22 11:53:05"
"CK20180222032",2147,33513,"电镀锌卷",11,82.733,11,"2018-02-22 11:55:40","2018-02-22 11:55:40"
"CK20180222033",169,3109,"热卷",23,181.51,11,"2018-02-22 12:01:36","2018-02-22 12:01:36"
"CK20180222034",169,3109,"热卷",16,121.086,11,"2018-02-22 12:05:09","2018-02-22 12:05:09"
"CK20180222035",501,3109,"热卷",3,45.85,11,"2018-02-22 12:29:47","2018-02-22 12:38:01"
"CKW20180222009",216,3109,"热卷",1,7.518,11,"2018-02-22 12:41:49","2018-02-22 12:41:49"
"CK20180222039",501,3109,"热卷",4,61.019,11,"2018-02-22 12:41:24","2018-02-22 12:46:51"
"CK20180222040",194,3109,"热卷",3,62.468,11,"2018-02-22 12:51:18","2018-02-22 12:51:18"
"CK20180222042",194,3109,"热卷",3,62.65,11,"2018-02-22 12:53:04","2018-02-22 12:53:04"
"CK20180222028",1699,3115,"冷卷",6,49.77,11,"2018-02-22 11:19:37","2018-02-22 13:01:50"
"CK20180222045",1699,3115,"冷卷",1,8.225,11,"2018-02-22 13:02:56","2018-02-22 13:03:22"
"CK20180222043",1699,3115,"冷卷",8,65.352,11,"2018-02-22 13:00:00","2018-02-22 13:06:59"
"CKW20180222010",191,33320,"镀铝锌卷",3,15.288,11,"2018-02-22 13:12:29","2018-02-22 13:12:29"
"CKW20180222011",191,33320,"镀铝锌卷",1,5.859,11,"2018-02-22 13:19:16","2018-02-22 13:19:16"
"CK20180222049",501,36,"盘螺",21,27.44,11,"2018-02-22 13:19:49","2018-02-22 13:20:17"
"CK20180222050",501,3109,"热卷",1,15.239,11,"2018-02-22 13:32:13","2018-02-22 13:38:04"
"CK20180222041",501,3109,"热卷",3,45.745,11,"2018-02-22 12:52:37","2018-02-22 13:38:20"
"CK20180222051",501,36,"盘螺",24,31.36,11,"2018-02-22 13:44:31","2018-02-22 13:44:47"
"CK20180222052",1161,379,"花纹卷",2,25.067,11,"2018-02-22 13:48:58","2018-02-22 13:48:58"
"CK20180222053",1161,379,"花纹卷",1,2.926,11,"2018-02-22 13:50:43","2018-02-22 13:50:43"
"CK20180222054",1161,379,"花纹卷",1,9.814,11,"2018-02-22 13:52:51","2018-02-22 13:52:51"
"CK20180222055",501,3115,"冷卷",10,64.274,11,"2018-02-22 13:53:25","2018-02-22 13:54:01"
"CK20180222056",1161,379,"花纹卷",1,10.654,11,"2018-02-22 13:54:17","2018-02-22 13:54:17"
"CKW20180222012",1161,3109,"热卷",6,45.9305,11,"2018-02-22 13:56:39","2018-02-22 13:56:39"
"CK20180222065",189,33320,"镀铝锌卷",4,22.232,11,"2018-02-22 14:03:56","2018-02-22 14:04:34"
"CKW20180222013",273,379,"花纹卷",1,7.9485,11,"2018-02-22 14:04:50","2018-02-22 14:04:50"
"CKW20180222014",1425,3115,"冷卷",1,4.529,11,"2018-02-22 14:07:17","2018-02-22 14:07:17"
"CKW20180222015",273,3109,"热卷",4,8.876,11,"2018-02-22 14:17:32","2018-02-22 14:17:32"
"CK20180222066",189,33320,"镀铝锌卷",4,22.393,11,"2018-02-22 14:41:15","2018-02-22 14:41:41"
"CK20180222067",269,3115,"冷卷",12,68.845,11,"2018-02-22 14:48:22","2018-02-22 14:48:22"
"CK20180222071",1425,3115,"冷卷",1,5.243,11,"2018-02-22 15:21:29","2018-02-22 15:21:57"
"CK20180222072",1425,3115,"冷卷",2,11.515,11,"2018-02-22 15:23:24","2018-02-22 15:24:12"
"CKW20180222016",273,394,"大梁卷",4,26.292,11,"2018-02-22 15:24:34","2018-02-22 15:24:34"
"CK20180222073",1400,3109,"热卷",14,105.0175,11,"2018-02-22 15:25:39","2018-02-22 15:25:39"
"CK20180222074",1400,3109,"热卷",4,30.198,11,"2018-02-22 15:30:23","2018-02-22 15:30:23"
"CK20180222075",1400,3109,"热卷",9,194.838,11,"2018-02-22 15:31:12","2018-02-22 15:31:12"
"CK20180222070",1425,3115,"冷卷",1,5.243,11,"2018-02-22 15:21:33","2018-02-22 15:38:52"
"CK20180222080",1161,3115,"冷卷",1,5.523,11,"2018-02-22 15:51:08","2018-02-22 15:51:08"
"CK20180222081",1161,3115,"冷卷",2,15.407,11,"2018-02-22 15:54:07","2018-02-22 15:54:07"
"CK20180222082",1161,3115,"冷卷",1,3.934,11,"2018-02-22 15:56:07","2018-02-22 15:56:07"
"CK20180222084",1161,3115,"冷卷",1,5.607,11,"2018-02-22 15:56:39","2018-02-22 15:56:39"
"CK20180222085",1161,3115,"冷卷",1,5.572,11,"2018-02-22 15:57:03","2018-02-22 15:57:03"
"CK20180222087",1161,3109,"热卷",4,48.517,11,"2018-02-22 15:57:42","2018-02-22 15:57:42"
"CK20180222086",1161,3115,"冷卷",1,3.808,11,"2018-02-22 15:57:51","2018-02-22 15:57:51"
"CK20180222088",1161,3109,"热卷",2,40.467,11,"2018-02-22 16:02:52","2018-02-22 16:02:52"
"CK20180222089",1161,3109,"热卷",1,14.721,11,"2018-02-22 16:05:54","2018-02-22 16:05:54"
"CK20180222083",2494,3115,"冷卷",8,71.729,11,"2018-02-22 15:56:20","2018-02-22 16:06:07"
"CK20180222093",1161,3109,"热卷",1,20.5555,11,"2018-02-22 16:13:08","2018-02-22 16:13:08"
"CK20180222098",1161,3105,"低合金卷",2,40.852,11,"2018-02-22 16:18:15","2018-02-22 16:18:15"
"CK20180222101",1161,3109,"热卷",1,11.2875,11,"2018-02-22 16:19:36","2018-02-22 16:19:36"
"CK20180222104",1161,3109,"热卷",1,20.7165,11,"2018-02-22 16:22:06","2018-02-22 16:22:06"
"CK20180222106",1161,3109,"热卷",1,19.292,11,"2018-02-22 16:24:04","2018-02-22 16:24:04"
"CK20180222107",1161,3109,"热卷",1,6.902,11,"2018-02-22 16:25:49","2018-02-22 16:25:49"
"CK20180222090",1699,3115,"冷卷",1,8.246,11,"2018-02-22 16:10:37","2018-02-22 16:48:02"
"CK20180222110",1699,3115,"冷卷",6,49.371,11,"2018-02-22 16:47:16","2018-02-22 16:48:12"
"CK20180222111",250,394,"大梁卷",1,10.472,11,"2018-02-22 17:03:31","2018-02-22 17:03:31"
"CK20180222114",273,3109,"热卷",2,24.57,11,"2018-02-22 17:25:13","2018-02-22 17:25:13"
"CK20180222116",1400,3109,"热卷",14,304.773,11,"2018-02-22 17:30:08","2018-02-22 17:30:08"
"CK20180222117",1400,3109,"热卷",3,61.481,11,"2018-02-22 17:32:56","2018-02-22 17:32:56"
"CK20180222118",1400,3109,"热卷",10,159.362,11,"2018-02-22 17:33:16","2018-02-22 17:33:16"
"CK20180222119",1400,3109,"热卷",34,344.82,11,"2018-02-22 17:35:17","2018-02-22 17:35:17"
"CK20180222120",1476,3109,"热卷",1,6.3735,11,"2018-02-22 17:36:46","2018-02-22 17:36:46"
"CKW20180222017",1476,3109,"热卷",2,15.1585,11,"2018-02-22 17:37:25","2018-02-22 17:37:25"
"CK20180222131",1699,3115,"冷卷",8,53.809,11,"2018-02-22 17:50:53","2018-02-22 17:51:30"
"CK20180222147",501,3128,"螺纹钢",30,41.3,11,"2018-02-22 19:28:25","2018-02-22 19:28:58"
"CK20180222145",2494,3115,"冷卷",7,66.388,11,"2018-02-22 19:11:35","2018-02-22 19:32:21"
"CK20180222146",1699,3115,"冷卷",7,60.137,11,"2018-02-22 19:12:13","2018-02-22 19:47:25"
"CK20180222148",501,3128,"螺纹钢",20,41.3,11,"2018-02-22 19:49:38","2018-02-22 19:50:05"
"CK20180222149",501,3119,"镀锌卷",11,68.8415,11,"2018-02-22 20:04:51","2018-02-22 20:05:19"
"CK20180222036",189,3109,"热卷",5,68.663,11,"2018-02-22 12:31:10","2018-02-22 20:21:10"
"CK20180222036",189,3105,"低合金卷",2,26.152,11,"2018-02-22 12:31:10","2018-02-22 20:21:10"
"CK20180222150",501,3138,"硬线",18,25.2,11,"2018-02-22 20:38:45","2018-02-22 20:39:11"
"CKW20180222018",273,379,"花纹卷",1,6.9545,11,"2018-02-22 20:53:59","2018-02-22 20:53:59"
"CK20180222151",501,3138,"硬线",24,33.6,11,"2018-02-22 21:01:45","2018-02-22 21:02:09"
"CK20180222152",501,3138,"硬线",24,33.7232,11,"2018-02-22 21:30:54","2018-02-22 21:31:26"
"CK20180222153",2333,323,"无缝管",62,43.0738,11,"2018-02-22 21:48:26","2018-02-22 21:48:52"
"CK20180223001",501,3128,"螺纹钢",30,41.3,11,"2018-02-23 00:10:52","2018-02-23 00:11:18"
"CK20180223002",501,3128,"螺纹钢",40,55.0669,11,"2018-02-23 00:25:39","2018-02-23 00:26:05"
"CK20180223003",501,3128,"螺纹钢",40,68.8331,11,"2018-02-23 01:28:53","2018-02-23 01:29:21"
"CK20180223004",1737,376,"低合金中板",49,61.3368,11,"2018-02-23 01:56:26","2018-02-23 01:56:57"
"CK20180223005",1737,376,"低合金中板",18,38.1556,11,"2018-02-23 03:03:51","2018-02-23 03:04:34"
"CK20180223006",1542,379,"花纹卷",3,59.563,11,"2018-02-23 03:15:57","2018-02-23 03:24:00"
"CK20180223007",433,33414,"低合金中厚板",5,30.0419,11,"2018-02-23 03:53:08","2018-02-23 03:53:39"
"CKW20180223001",305,3109,"热卷",2,15.526,11,"2018-02-23 08:58:02","2018-02-23 08:58:02"
"CKW20180223002",291,3109,"热卷",2,14.455,11,"2018-02-23 09:37:06","2018-02-23 09:37:06"
"CKW20180223002",291,394,"大梁卷",10,85.778,11,"2018-02-23 09:37:06","2018-02-23 09:37:06"
"CK20180223012",902,3115,"冷卷",1,5.481,11,"2018-02-23 09:56:46","2018-02-23 09:56:46"
"CKW20180223003",291,394,"大梁卷",1,9.296,11,"2018-02-23 10:03:40","2018-02-23 10:03:40"
"CK20180223019",273,394,"大梁卷",1,11.802,11,"2018-02-23 10:14:35","2018-02-23 10:14:35"
"CK20180223020",501,3138,"硬线",24,33.6,11,"2018-02-23 10:16:12","2018-02-23 10:16:41"
"CK20180223023",1883,3109,"热卷",2,19.593,11,"2018-02-23 10:25:35","2018-02-23 10:25:35"
"CK20180223026",1400,33320,"镀铝锌卷",3,18.725,11,"2018-02-23 10:28:58","2018-02-23 10:28:58"
"CK20180223027",1400,3115,"冷卷",1,4.914,11,"2018-02-23 10:31:52","2018-02-23 10:31:52"
"CK20180223028",169,3109,"热卷",5,37.821,11,"2018-02-23 10:32:37","2018-02-23 10:32:37"
"CKW20180223004",179,3109,"热卷",1,19.866,11,"2018-02-23 10:45:20","2018-02-23 10:45:20"
"CK20180223030",177,3115,"冷卷",1,8.2985,11,"2018-02-23 10:47:36","2018-02-23 10:47:36"
"CK20180223029",2494,3115,"冷卷",7,64.974,11,"2018-02-23 10:47:12","2018-02-23 10:47:41"
"CKW20180223005",220,3109,"热卷",4,30.3415,11,"2018-02-23 10:53:13","2018-02-23 10:53:13"
"CK20180223034",1474,3109,"热卷",3,45.703,11,"2018-02-23 10:57:49","2018-02-23 10:57:49"
"CK20180223031",1231,3109,"热卷",1,15.316,11,"2018-02-23 10:49:33","2018-02-23 10:58:34"
"CK20180223032",1231,3109,"热卷",1,15.239,11,"2018-02-23 10:50:40","2018-02-23 11:00:27"
"CKW20180223006",1654,3109,"热卷",2,19.593,11,"2018-02-23 11:05:59","2018-02-23 11:05:59"
"CKW20180223007",194,3105,"低合金卷",1,7.455,11,"2018-02-23 11:08:58","2018-02-23 11:08:58"
"CKW20180223008",273,3109,"热卷",1,13.643,11,"2018-02-23 11:12:55","2018-02-23 11:12:55"
"CK20180223040",501,3119,"镀锌卷",11,65.8315,11,"2018-02-23 11:13:49","2018-02-23 11:14:19"
"CK20180223039",2248,3109,"热卷",4,54.691,11,"2018-02-23 11:07:27","2018-02-23 11:14:56"
"CK20180223042",177,3115,"冷卷",2,14.2905,11,"2018-02-23 11:15:10","2018-02-23 11:15:10"
"CKW20180223009",193,3109,"热卷",3,44.037,11,"2018-02-23 11:15:41","2018-02-23 11:15:41"
"CKW20180223010",248,3109,"热卷",3,32.648,11,"2018-02-23 11:16:52","2018-02-23 11:16:52"
"CK20180223046",169,3109,"热卷",8,57.89,11,"2018-02-23 11:18:09","2018-02-23 11:18:09"
"CKW20180223011",219,3120,"酸洗卷",5,37.6915,11,"2018-02-23 11:24:31","2018-02-23 11:24:31"
"CK20180223041",1566,3109,"热卷",1,23.8035,11,"2018-02-23 11:14:58","2018-02-23 11:26:27"
"CK20180223033",1566,3109,"热卷",2,41.524,11,"2018-02-23 10:57:55","2018-02-23 11:26:45"
"CK20180223049",192,379,"花纹卷",1,15.246,11,"2018-02-23 11:27:37","2018-02-23 11:27:37"
"CK20180223049",192,3109,"热卷",3,44.674,11,"2018-02-23 11:27:37","2018-02-23 11:27:37"
"CK20180223050",297,3105,"低合金卷",1,13.006,11,"2018-02-23 11:29:51","2018-02-23 11:29:51"
"CK20180223051",192,379,"花纹卷",2,32.5115,11,"2018-02-23 11:31:30","2018-02-23 11:31:30"
"CK20180223051",192,3109,"热卷",5,38.0485,11,"2018-02-23 11:31:30","2018-02-23 11:31:30"
"CKW20180223012",345,3120,"酸洗卷",1,4.249,11,"2018-02-23 11:31:38","2018-02-23 11:31:38"
"CKW20180223013",345,3120,"酸洗卷",1,5.138,11,"2018-02-23 11:33:48","2018-02-23 11:33:48"
"CKW20180223014",345,3115,"冷卷",1,5.551,11,"2018-02-23 11:35:37","2018-02-23 11:35:37"
"CK20180223052",1201,3115,"冷卷",1,8.2985,11,"2018-02-23 11:34:01","2018-02-23 11:38:11"
"CKW20180223015",948,3109,"热卷",1,14.812,11,"2018-02-23 11:40:30","2018-02-23 11:40:30"
"CK20180223045",2248,3109,"热卷",5,68.348,11,"2018-02-23 11:18:33","2018-02-23 11:41:51"
"CKW20180223016",948,3109,"热卷",1,14.791,11,"2018-02-23 11:43:01","2018-02-23 11:43:01"
"CKW20180223017",253,3109,"热卷",1,12.432,11,"2018-02-23 11:43:46","2018-02-23 11:43:46"
"CKW20180223018",2202,33320,"镀铝锌卷",3,18.725,11,"2018-02-23 11:46:59","2018-02-23 11:46:59"
"CK20180223056",216,3109,"热卷",3,45.787,11,"2018-02-23 11:48:37","2018-02-23 11:48:37"
"CK20180223053",2248,3109,"热卷",4,54.628,11,"2018-02-23 11:44:01","2018-02-23 11:51:01"
"CK20180223057",216,3109,"热卷",1,18.697,11,"2018-02-23 11:52:33","2018-02-23 11:52:33"
"CK20180223047",1231,3109,"热卷",1,15.442,11,"2018-02-23 11:19:03","2018-02-23 11:59:59"
"CK20180223059",760,3109,"热卷",1,14.658,11,"2018-02-23 12:00:26","2018-02-23 12:00:26"
"CK20180223059",216,3109,"热卷",1,20.7165,11,"2018-02-23 12:00:26","2018-02-23 12:00:26"
"CK20180223058",1632,323,"无缝管",94,30.7902,11,"2018-02-23 12:00:29","2018-02-23 12:00:57"
"CKW20180223019",2202,33320,"镀铝锌卷",4,24.843,11,"2018-02-23 12:02:52","2018-02-23 12:02:52"
"CK20180223048",364,3115,"冷卷",1,4.914,11,"2018-02-23 11:19:44","2018-02-23 12:03:21"
"CK20180223060",194,3109,"热卷",2,38.7695,11,"2018-02-23 12:05:02","2018-02-23 12:05:02"
"CKW20180223020",216,3109,"热卷",2,30.457,11,"2018-02-23 12:05:30","2018-02-23 12:05:30"
"CKW20180223021",350,33401,"车轮钢卷",9,140.7105,11,"2018-02-23 12:06:01","2018-02-23 12:06:01"
"CK20180223061",623,394,"大梁卷",1,15.5575,11,"2018-02-23 12:08:23","2018-02-23 12:08:23"
"CK20180223062",623,394,"大梁卷",1,15.5225,11,"2018-02-23 12:09:30","2018-02-23 12:09:30"
"CKW20180223022",297,3109,"热卷",1,7.448,11,"2018-02-23 12:10:54","2018-02-23 12:10:54"
"CKW20180223023",1846,3115,"冷卷",1,5.159,11,"2018-02-23 12:11:37","2018-02-23 12:11:37"
"CKW20180223024",216,3109,"热卷",2,39.459,11,"2018-02-23 12:19:28","2018-02-23 12:19:28"
"CKW20180223025",216,3109,"热卷",1,19.852,11,"2018-02-23 12:22:16","2018-02-23 12:22:16"
"CKW20180223026",216,3109,"热卷",1,20.608,11,"2018-02-23 12:23:48","2018-02-23 12:23:48"
"CK20180223063",2494,3115,"冷卷",7,64.54,11,"2018-02-23 12:23:27","2018-02-23 12:23:57"
"CK20180223064",297,3109,"热卷",5,100.016,11,"2018-02-23 12:24:17","2018-02-23 12:24:17"
